curul,asambleista,voto
7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,AUSENTE
8,ORDOÑEZ ALMEIDA FAUSTO EFRAIN,AUSENTE
9,ANDINO REINOSO MAURO EDMUNDO,AUSENTE
10,VITERI LOPEZ CHRISTIAN HUMBERTO,AUSENTE
12,VILLAMAR CASAL JOSE LEONIDAS,AUSENTE
18,QUIMBIULCO BEDON LORENA GABRIELA,AUSENTE
20,CARRILLO BETTY,AUSENTE
22,CARVAJAL AGUIRRE MIGUEL ÁNGEL,AUSENTE
38,GARZÓN RICAURTE WILLIAM ANTONIO,AUSENTE
48,ISSA WAGNER NICOLAS JOSE,AUSENTE
49,JEREZ PILLA BETTY MARICELA,AUSENTE
58,MUÑOZ AVENDAÑO ROSA ELVIRA,AUSENTE
60,OCLES PADILLA ALEXANDRA,AUSENTE
61,CAZA TIPANTA HUGO RENE,AUSENTE
64,TORRES LARA JOSE EDUARDO,AUSENTE
68,PROAÑO CIFUENTES ROBERTH MAURICIO,AUSENTE
71,RIVERO DOGUER ANGEL ARMANDO,AUSENTE
75,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,AUSENTE
76,RODRIGUEZ DELGADO MARIA VERONICA,AUSENTE
77,SAENZ DE VITERI LAUTARO ENRIQUE,AUSENTE
79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,AUSENTE
84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,AUSENTE
86,ALEMÁN MARMOL MÓNICA ROCÍO,AUSENTE
87,DAHIK ASTUDILLO REYTA GIOMAR,AUSENTE
88,DIAZ COKA MARIA GABRIELA,AUSENTE
99,PACHECO ORDOÑEZ BAYRON EDUARDO,AUSENTE
100,GUTIERREZ BORBUA FAUSTO GILMAR,AUSENTE
101,AUQUILLA ORTEGA RAÚL VICENTE,AUSENTE
105,MOREIRA MACIAS GRACE HOLANDA,AUSENTE
109,VELIZ BRIONES JOSE FELIX,AUSENTE
113,POSSO SALGADO LUIS ANTONIO,AUSENTE
