asambleista,curul,voto
HAGO CELI FRANCISCO WAIKING,4,AUSENTE
ARIAS RAMIREZ ALBERTO JESUS,11,AUSENTE
CARRION MARIA JOSE,21,AUSENTE
GUAMAN CASTRO ALEX FRANCISCO,41,AUSENTE
RODAS MARCA CARLOS EDUARDO,45,AUSENTE
QUIROZ VALLEJO HECTOR HUGO,46,AUSENTE
ARANA COELLO YIMABEL MARIA,50,AUSENTE
REYES MACHUCA EFREN RODRIGO,52,AUSENTE
SALAZAR MARTINEZ KARINA MARITZA,54,AUSENTE
PEÑA PACHECO XIMENA DEL ROCIO,65,AUSENTE
RODRIGUEZ DELGADO MARIA VERONICA,76,AUSENTE
ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,79,AUSENTE
BUSTOS CHILIQUINGA ARCADIO,80,AUSENTE
VILLAO PANCHANA RAUL ELIAS,81,AUSENTE
SERRANO REYES NELSON ALCIDES,86,AUSENTE
DAHIK ASTUDILLO REYTA GIOMAR,87,AUSENTE
DIAZ COKA MARIA GABRIELA,88,AUSENTE
GARCIA CANO LUIGI FRANCISCO,105,AUSENTE
POSSO SALGADO LUIS ANTONIO,113,AUSENTE
MORETA PANCHEZ MIGUEL ANGEL,116,AUSENTE
CHICA PAVEL,119,AUSENTE
OBANDO MORALES SANTA FELICITA,127,AUSENTE
URIBE LOPEZ FANNY ESTHER,129,AUSENTE
ABAD VELEZ RAUL,1,SI
ACERO LANCHIMBA ESTHELA LILIANA,2,SI
AGUILAR PLACIDO ARMANDO,3,SI
ORTIZ LARA LEONARDO,5,SI
QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO,6,SI
TORRES CEDEÑO KERLLY ANABEL,7,SI
ORDOÑEZ ALMEIDA FAUSTO EFRAIN,8,SI
ANDINO REINOSO MAURO EDMUNDO,9,SI
VITERI LOPEZ CHRISTIAN HUMBERTO,10,SI
ARREGUI RUEDA MARCIA CECILIA,12,SI
MARQUEZ LOPEZ JOSE LENIN,13,SI
BERGMANN REYNA CARLOS ALBERTO,14,SI
BORJA PEREZ GALO,15,SI
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,SI
PAREDES BENAVIDES LIDIA VICTORIA,17,SI
CALDERON SALTOS RICHARD OSWALDO,18,SI
CALLE ANDRADE MARIA AUGUSTA,19,SI
CARRILLO BETTY,20,SI
CAJAS LARA SUSANA VALERIA,22,SI
CASSINELLI CALI JUAN CARLOS,23,SI
CAYAMBE TIPAN FAUSTO HERIBERTO,24,SI
OLAYA LIDER,25,SI
CHAVEZ CANALES HOLGER EZEQUIEL,26,SI
CHICA AREVALO VINICIO VETHOWEN,27,SI
CORDOVA ENCALADA EDGAR EDUARDO,28,SI
CUESTA RIOS LIUBA ELISA,29,SI
DE LA CRUZ BERNARDO HERMAN ULISES,30,SI
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,SI
DELGADO CHALA AGUSTIN JAVIER,32,SI
FAJARDO MOSQUERA LETTY VANESSA,33,SI
FALCONI LOQUI EVELYN PAMELA,34,SI
GAGLIARDO LOOR GASTON,35,SI
DE LA TORRE RAMIREZ PABLO ANTONIO,36,SI
LARREA VITERI LIDICE VANESSA,37,SI
GARZON RICAURTE WILLIAM ANTONIO,38,SI
SANCHEZ PERALTA EDUARDO JOSE,39,SI
GONZALEZ SERRANO MIRYAM CATARINA,40,SI
BOMBON LOPEZ BLANCA CECILIA,42,SI
GUDIÑO MENA ZOBEIDA GUISELA,43,SI
GUEVARA VILLACRES VERONICA MARGARITA,44,SI
MOSQUERA YANEZ ISABEL PIEDAD,47,SI
MONGE ESPINEL LUIS HUMBERTO,48,SI
JEREZ PILLA BETTY MARICELA,49,SI
ORTIZ GASPAR ESTHER FLAVIA,51,SI
LARRIVA ALVARADO OSCAR OSWALDO,53,SI
AGUIÑAGA VALLEJO PAOLA MARCELA,55,SI
MORENO CHIRIBOGA AMPARO DIANA,56,SI
TOBAR NUÑEZ RAUL IGNACIO,57,SI
MUÑOZ AVENDAÑO ROSA ELVIRA,58,SI
ALVARADO CARRION ROSANA,59,SI
OCLES PADILLA ALEXANDRA,60,SI
PABON CARANQUI PAOLA VERENICE,61,SI
PADRON SAETEROS GLADYS PAULINA,62,SI
PATIÑO AROCA RAUL LEONARDO,63,SI
PEÑA CARRASCO DIANA LUCIA,64,SI
PEÑAFIEL MONTESDEOCA JUANA MARISOL,66,SI
PONCE LEON XIMENA MERCEDES,67,SI
PROAÑO CIFUENTES ROBERTH MAURICIO,68,SI
FARFAN APONTE RICHARD WILSON,69,SI
RIVERA LOPEZ JOSE GABRIEL,70,SI
RIVERO DOGUER ANGEL ARMANDO,71,SI
