curul,asambleista,voto
4,MACHUCA MOSCOSO LINDA MARICELA,AUSENTE
9,ANDINO REINOSO MAURO EDMUNDO,AUSENTE
10,VITERI LOPEZ CHRISTIAN HUMBERTO,AUSENTE
11,ARIAS RAMIREZ ALBERTO JESUS,AUSENTE
16,BUENDIA HERDOIZA MARIA SOLEDAD,AUSENTE
17,BUSTAMANTE PONCE FERNANDO XAVIER,AUSENTE
21,CARRION MARIA JOSE,AUSENTE
23,CASSINELLI CALI JUAN CARLOS,AUSENTE
34,FALCONI LOQUI EVELYN PAMELA,AUSENTE
35,GAGLIARDO LOOR GASTON,AUSENTE
48,ISSA WAGNER NICOLAS JOSE,AUSENTE
50,ARANA COELLO YIMABEL MARIA,AUSENTE
63,BRITO MENDOZA MONICA CRISTINA,AUSENTE
64,PEÑA CARRASCO DIANA LUCIA,AUSENTE
75,CASTILLO VIVANCO JOSE BOLIVAR,AUSENTE
88,LEDESMA ZAMORA DARWIN GERMAN,AUSENTE
103,DONOSO CHIRIBOGA PATRICIO,AUSENTE
125,ZAMBRANO CABANILLA EDUARDO ALFONSO,AUSENTE
131,CUCALON CAMACHO HENRY EDUARDO,AUSENTE
132,REYES HIDALGO CRISTINA EUGENIA,AUSENTE
135,TERAN SALCEDO JONNY ENRIQUE,AUSENTE
136,OÑATE LOMBEIBA WIMPER BOLIVAR,AUSENTE
137,KRONFLE GOMEZ MARIA CRISTINA,AUSENTE
1,ABAD VELEZ RAUL,SI
2,ACERO LANCHIMBA ESTHELA LILIANA,SI
3,AGUILAR PLACIDO ARMANDO,SI
5,ORTIZ LARA LEONARDO,SI
6,ALBAN TORRES MARIANA DEL ROCIO,SI
7,ALCIVAR MERA FELIX ANDRES,SI
8,MUÑOZ VICUÑA MARIANGEL,SI
12,ARREGUI RUEDA MARCIA CECILIA,SI
13,MARQUEZ LOPEZ JOSE LENIN,SI
14,BERGMANN REYNA CARLOS ALBERTO,SI
15,LOPEZ SIGUENZA ROSITA PAULINA,SI
18,CALDERON SALTOS RICHARD OSWALDO,SI
19,CALLE ANDRADE MARIA AUGUSTA,SI
20,TOALOMBO CHIMBORAZO JOSE SEGUNDO,SI
22,CARVAJAL AGUIRRE MIGUEL ANGEL,SI
24,CAYAMBE TIPAN FAUSTO HERIBERTO,SI
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI
26,CHAVEZ CANALES HOLGER EZEQUIEL,SI
27,CHICA AREVALO VINICIO VETHOWEN,SI
28,DAVILA RAMIREZ BELGICA ELIZABETH,SI
29,CUESTA RIOS LIUBA ELISA,SI
30,DE LA CRUZ BERNARDO HERMAN ULISES,SI
31,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI
32,DELGADO CHALA AGUSTIN JAVIER,SI
33,FAJARDO MOSQUERA LETTY VANESSA,SI
36,GALVAN GRACIA MARIA ESPERANZA,SI
37,LARREA VITERI LIDICE VANESSA,SI
38,GARZON RICAURTE WILLIAM ANTONIO,SI
39,SANCHEZ PERALTA EDUARDO JOSE,SI
40,GONZALEZ SERRANO MIRYAM CATARINA,SI
41,GUAMAN CASTRO ALEX FRANCISCO,SI
42,GUAMANGATE ANTE LUIS GILBERTO,SI
43,GUDIÑO MENA ZOBEIDA GUISELA,SI
44,GUEVARA VILLACRES VERONICA MARGARITA,SI
45,GUZMAN OCHOA LILIANA MAURA,SI
46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI
47,HURTADO ANGULO IVAN JACINTO,SI
49,JEREZ PILLA BETTY MARICELA,SI
51,BAZURTO ROLDAN NANCIS CELESTE,SI
52,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI
53,JAIGUA ALVARADO CELIA MARIA,SI
54,LEDESMA ZAMORA OSCAR ALFONSO,SI
55,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
56,MELO GARZON ESTEBAN ANDRES,SI
57,MOROCHO VELAÑA NANCY BEATRIZ,SI
58,MUÑOZ AVENDAÑO ROSA ELVIRA,SI
59,ALVARADO CARRION ROSANA,SI
60,QUIROZ VALLEJO HECTOR HUGO,SI
61,CAZA TIPANTA HUGO RENE,SI
62,PADRON SAETEROS GLADYS PAULINA,SI
65,PEÑA PACHECO XIMENA DEL ROCIO,SI
66,PEÑAFIEL MONTESDEOCA JUANA MARISOL,SI
67,PONCE LEON XIMENA MERCEDES,SI
68,PROAÑO CIFUENTES ROBERTH MAURICIO,SI
69,FARFAN APONTE RICHARD WILSON,SI
70,RIVERA LOPEZ JOSE GABRIEL,SI
71,RIVERO DOGUER ANGEL ARMANDO,SI
72,ROBLES ANDRADE DENISSE PRISCILA,SI
73,SANCHEZ MIÑO ALEXIS REYNALDO,SI
74,AGUILAR TORRES MANUEL RAMIRO,SI
76,RODRIGUEZ DELGADO MARIA VERONICA,SI
77,GARCIA PLUAS BEATRIZ CANDELARIA,SI
78,SUBIA BARREIRO BOLIVAR STALIN,SI
79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,SI
80,CASTRO AJILA GLADYS LUCIA,SI
81,CISNEROS SORIA OSWALDO DANIEL,SI
82,LANDAZURI CORDOVA SANDRA SUSANA,SI
83,CARDENAS SAQUICELA ULBIO EFREN,SI
84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,SI
85,SANMIGUEL PALACIOS GINA ZITA,SI
86,SERRANO REYES NELSON ALCIDES,SI
87,SOLANO MORENO ALEX FABIAN,SI
89,FIERRO OVIEDO PACO,SI
90,JIMENEZ CABRERA JOSE CLEVER,SI
91,ORELLANA MARQUINEZ MAGALI MARGOT,SI
92,UMAGINGA GUAMAN CESAR,SI
93,TIBAN GUALA LOURDES LICENIA,SI
94,CAJAS ARCOS PAOLA DE LOS ANGELES,SI
95,IÑIGUEZ APOLO LENIN MAURICIO,SI
96,VALLE PINARGOTE BAIRON LEONARDO,SI
97,VASCONEZ ARTEAGA ANNY MARLLELY,SI
98,INTRIAGO MACIAS CARMEN ELENA,SI
99,PACHECO ORDOÑEZ BAYRON EDUARDO,SI
100,ALBAN GALLO MARINA ELIZABETH,SI
101,AUQUILLA ORTEGA RAUL VICENTE,SI
102,CHICAIZA TOAPANTA WILSON ALFONSO,SI
104,MONCAYO CEVALLOS JOSE RICARDO,SI
105,MACIAS HUERTA ANDREA,SI
106,SOLORZANO MANUEL ANTONIO,SI
107,ARGUELLO TROYA BLANCA AZUCENA,SI
108,CHAMORRO HIDALGO YOLANDA JOSEFINA,SI
109,VELIZ BRIONES JOSE FELIX,SI
110,OCHOA MORANTE MANUEL ALFREDO,SI
111,JONIAUX BLUM ENRIQUE ALEJANDRO,SI
112,VILEMA FREIRE ANGEL RAMIRO,SI
113,POSSO SALGADO LUIS ANTONIO,SI
114,SOLORZANO SARRIA CESAR FAUSTO,SI
115,MONTAÑO VALENCIA MAE,SI
116,MORETA PANCHEZ MIGUEL ANGEL,SI
117,PAEZ BENALCAZAR ANDRES TARQUINO,SI
118,SALGADO RIVADENEIRA DIEGO,SI
119,CHICA PAVEL,SI
120,TORRES TORRES LUIS FERNANDO,SI
121,ALEJANDRO MEDINA CRISTINA SORAYA,SI
122,VINTIMILLA JARRIN DIEGO ARMANDO,SI
123,VITERI GUALINGA CARLOS ELOY,SI
124,ZAMBRANO ARTEAGA JOSE RICARDO,SI
126,ZAMBRANO CASTRO NORALMA ELIZABETH,SI
127,OBANDO MORALES SANTA FELICITA,SI
128,SERRANO SEGURA GRACE MARISOL,SI
129,URIBE LOPEZ FANNY ESTHER,SI
130,TAPIA LOMBEYDA LUIS FERNANDO,SI
133,TACLE GALARRAGA MOISES FERNANDO,SI
134,ROMERO LOAYZA FRANCO SEGUNDO,SI
