voto,curul,asambleista
AUSENTE,1,AGUIÑAGA VALLEJO PAOLA MARCELA
AUSENTE,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
AUSENTE,3,SERRANO SALGADO JOSÉ RICARDO
AUSENTE,10,COLLAGUAZO RODRIGO
AUSENTE,11,CASANOVA CEPEDA XAVIER IVAN
AUSENTE,14,CADENA VÉLEZ KARLA GABRIELA
AUSENTE,19,TERÁN SARZOSA SEGUNDO FAUSTO
AUSENTE,20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,21,CERDA MIRANDA GABRIELA PAMELA
AUSENTE,25,CUESTA RÍOS LIUBA ELISA
AUSENTE,26,CUESTA SANTANA ESTHER ADELINA
AUSENTE,27,DOUMET CHEDRAUI MICHEL ANDRÉS
AUSENTE,30,ESPINOSA ANDRADE AUGUSTO XAVIER
AUSENTE,31,FLOR GIL BRENDA AZUCENA
AUSENTE,32,GARCÍA GAIBOR CARMEN MERCEDES
AUSENTE,34,GARZÓN RICAURTE WILLIAM ANTONIO
AUSENTE,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
AUSENTE,36,GUEVARA VILLACRÉS VERÓNICA MARGARITA
AUSENTE,40,MARÍN AGUIRRE ANA BELÉN
AUSENTE,43,MUÑOZ LÓPEZ CHRISTIAN PABEL
AUSENTE,45,OCHOA MORANTE MANUEL ALFREDO
AUSENTE,46,ORELLANA ROMÁN ROSA GINA
AUSENTE,47,BUSTAMANTE GARCÍA JUAN FRANCISCO
AUSENTE,48,PEÑA PACHECO XIMENA DEL ROCÍO
AUSENTE,49,PLAZA CASTILLO LENIN
AUSENTE,50,ANDRADE VILLAPRADO NELLY LISSETH
AUSENTE,52,QUIJIJE DELGADO LUIS RAFAEL
AUSENTE,53,QUIÑONEZ OCAMPO JULIO CÉSAR
AUSENTE,56,SALAZAR CEDEÑO GUADALUPE DOLORES
AUSENTE,57,MONCAYO ESPINOSA JOSÉ FRANCISCO
AUSENTE,59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA
AUSENTE,61,PEÑA BERNAL JOAQUÍN ANTONIO
AUSENTE,63,VELIN CORTÉS JUAN PABLO
AUSENTE,64,VERA FLORES WENDY VANESSA
AUSENTE,68,YAR ARAUJO JUAN CARLOS
AUSENTE,76,ZAMBRANO CASTRO NORALMA ELIZABETH
AUSENTE,83,CARRIÓN MORENO CÉSAR ATAULFO
AUSENTE,84,ZAMBRANO CHACHA ALBERTO ALEXANDER
AUSENTE,93,CUESTA ORELLANA MARÍA DE LOURDES
AUSENTE,101,DONOSO CHIRIBOGA PATRICIO
AUSENTE,104,GENDE CALAZACÓN ANGEL MESÍAS
AUSENTE,105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS
AUSENTE,113,TORRES COBO LUIS ESTEBAN
AUSENTE,114,LARREÁTEGUI FABARA MARÍA GABRIELA
AUSENTE,115,SALTOS MOREIRA DIANA GABRIELA
AUSENTE,116,VERA CALDERÓN SILVIA LORENA
AUSENTE,121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN
AUSENTE,123,PEÑAFIEL IZQUIERDO EDDY COLÓN
AUSENTE,124,PUANCHIR PAYASHÑA TITO PEDRO
AUSENTE,125,CARRILLO ALVERCA SANTOS ROMANELI
AUSENTE,126,SOLÓRZANO SARRIA CÉSAR FAUSTO
AUSENTE,132,ROMERO LOAYZA FRANCO SEGUNDO
AUSENTE,133,SIMBAÑA VILLARREAL ABDÓN MARCELO
AUSENTE,136,VILLAMAR JÁCOME PEDRO FABRICIO
AUSENTE,137,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ
SI,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
SI,7,ARTEAGA MUÑOZ KARINA CECILIA
SI,9,BERGMANN REYNA CARLOS ALBERTO
SI,13,SERRANO VALLEJO JORGE ERNESTO
SI,15,CALLE VERZOZI HERMUY
SI,17,CÁRDENAS ESPINOZA JUAN JORGE
SI,22,CHALÁ CRUZ JOSÉ FRANKLIN
SI,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
SI,28,DURÁN AGUILAR LILIANA ELIZABETH
SI,29,ALEAGA SANTOS RONNY XAVIER
SI,33,GARCÍA POZO DIEGO OSWALDO
SI,37,HOLGUÍN NARANJO MARCELA PRISCILA
SI,39,LLORET VALDIVIESO JUAN CRISTÓBAL
SI,41,MELO GARZÓN ESTEBAN ANDRÉS
SI,42,COLAMARCO VERA PINUCCIA MAGALY
SI,44,NARANJO ALVARADO PRISCILA AMAPOLA
SI,51,PROAÑO CIFUENTES ROBERTH MAURICIO
SI,54,AGUALSACA GUAMAN JOSE CLEMENTE
SI,55,RIVADENEIRA BUSTOS CARMEN MERCEDES
SI,58,SAMANIEGO MAIGUA FRANKLIN OMAR
SI,60,ALEMÁN MARMOL MÓNICA ROCÍO
SI,62,VALLE PINARGOTE BAIRON LEONARDO
SI,65,VERA RODRÍGUEZ CARLOS ALFREDO
SI,66,VILLALVA MIRANDA LIRA DE LA PAZ
SI,69,GUAMBA DÍAZ NANCY JEANNETH
SI,70,LOOR ALCÍVAR LEXI LIDUVINA
SI,71,ANDRADE MUÑOZ WILMA PIEDAD
SI,72,ZAMBRANO ALCÍVAR MAGDA XIOMARA
SI,73,AUQUILLA ORTEGA RAÚL VICENTE
SI,74,ASTUDILLO LOOR LINA GLORIA
SI,75,BURBANO MONTENEGRO FÉLIX FERNANDO
SI,77,GUEVARA LOZADA FLERIDA YOVANA
SI,78,CUCALÓN CAMACHO HENRY EDUARDO
SI,79,SERRANO VITERI MERCEDES MARITZA
SI,80,CALLEJAS BARONA FERNANDO
SI,81,GALLARDO CHEME CARLOS DAVID
SI,82,CAMPOVERDE ROBLES EMILIO ABSALÓN
SI,85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO
SI,86,YANDÚN POZO CÁSTULO RENÉ
SI,87,HENRÍQUEZ JAIME PATRICIA IVONNE
SI,88,LLANES SUAREZ HENRY MANUEL
SI,89,CASTANIER JARAMILLO XAVIER HOMERO
SI,90,CELI SANTOS GUILLERMO ALEJANDRO
SI,91,CRUZ PROAÑO LUDOVICO ISRAEL
SI,92,CRUZ VACA JEANNINE DEL CISNE
SI,94,ZAMBRANO VALLE EDUARDO MAURICIO
SI,95,CADENA HUERTAS FRANCISCO JAVIER
SI,96,SUQUILANDA LIMA CARMEN MARGARITA
SI,97,CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR
SI,98,CALDERÓN CHANCAY DORIS DAISY
SI,99,GARAY CLAVIJO LOURDES SOLANDA
SI,100,CURICHUMBI YUPANQUI PEDRO
SI,102,FLORES VÁSQUEZ FERNANDO PATRICIO
SI,103,VERDEZOTO REINOSO ROSA ISABEL
SI,106,ZAMBRANO VERA MARIANO
SI,107,CAMPOS QUIÑONEZ LIDDA MERARI
SI,108,DUCHI GUAMÁN MARÍA ENCARNACIÓN
SI,109,OLIVO PALLO JAIME FERNANDO
SI,110,ROHON HERVAS CÉSAR EDUARDO
SI,111,POVEDA ALVARADO ERIKA SOPHIA
SI,112,TERÁN SALCEDO RAMÓN FORTUNATO
SI,117,MONTAÑO VALENCIA MAE
SI,118,MORENO GUERRERO HENRY FREDY
SI,119,MUÑOZ ALARCÓN HÉCTOR PATRICIO
SI,120,PACHALA POMA LUIS ALBERTO
SI,122,CUESTA CONCARI MARÍA MERCEDES
SI,127,LOOR ZAMBRANO QUINCHE CONSUELO
SI,128,OLLAGUE VALAREZO ZOILA PIEDAD
SI,129,ESTUPIÑÁN ORTIZ BORIS EFRÉN
SI,130,PALACIOS MUÑOZ JUAN SEBASTIÁN
SI,131,PAREDES TORRES WASHINGTON ARTURO
SI,134,SUQUILANDA VALDIVIESO BYRON VINICIO
SI,135,VERA MENDOZA TANLLY JANELA
NO,67,CHACTONG VELASCO MARTHA XIMENA
ABSTENCION,5,ARIAS RAMÍREZ ALBERTO JESÚS
ABSTENCION,6,ARREGUI RUEDA MARCIA CECILIA
ABSTENCION,8,MARQUEZ LOPEZ JOSE LENIN
ABSTENCION,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
ABSTENCION,16,CAMBALA MONTECE CARLOS ALBERTO
ABSTENCION,18,EGAS LEDESMA JOSÉ ANTONIO
ABSTENCION,24,COROZO AYOVÍ JORGE WILBER
ABSTENCION,38,LITARDO CAICEDO CÉSAR ERNESTO
