curul,asambleista,voto
4,HAGO CELI FRANCISCO WAIKING,AUSENTE
8,MUÑOZ VICUÑA MARIANGEL,AUSENTE
16,SOLORZANO AVILES FRANCISCO MARCELO,AUSENTE
19,CALLE ANDRADE MARIA AUGUSTA,AUSENTE
21,CARRION MARIA JOSE,AUSENTE
22,CAJAS LARA SUSANA VALERIA,AUSENTE
23,BRAVO RAMIREZ MARIA LORENA,AUSENTE
25,OLAYA LIDER,AUSENTE
31,DE LA CRUZ GASPAR ADRIANA MIOSOTI,AUSENTE
37,MENDOZA DANIEL ISAAC,AUSENTE
39,GODOY ANDRADE GINA JAKELINE,AUSENTE
40,GONZALEZ SERRANO MIRYAM CATARINA,AUSENTE
44,TORRES PINEDA CLINTON ELIUD,AUSENTE
47,MOSQUERA YANEZ ISABEL PIEDAD,AUSENTE
48,ISSA WAGNER NICOLAS JOSE,AUSENTE
63,MACAS JOSE LUIS,AUSENTE
65,ASTUDILLO BANEGAS HERNAN VINICIO,AUSENTE
69,FARFAN APONTE RICHARD WILSON,AUSENTE
72,AGUALSACA GUAMAN JOSE CLEMENTE,AUSENTE
73,REINOSO LESCANO MARIA ELIZABETH,AUSENTE
74,GUZMAN SEGOVIA JOSE FRANCISCO,AUSENTE
75,ARIAS FERNANDEZ VERONICA ELIZABETH,AUSENTE
83,ACACHO GONZALEZ PEPE LUIS,AUSENTE
84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,AUSENTE
86,MORAN AMALIA,AUSENTE
87,DAHIK ASTUDILLO REYTA GIOMAR,AUSENTE
88,DIAZ COKA MARIA GABRIELA,AUSENTE
100,GUTIERREZ BORBUA FAUSTO GILMAR,AUSENTE
101,LUDEÑA SOTOMAYOR CECILIA DEL CISNE,AUSENTE
114,SOLORZANO SARRIA CESAR FAUSTO,AUSENTE
118,SALGADO RIVADENEIRA DIEGO,AUSENTE
124,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
125,ZAMBRANO CABANILLA EDUARDO ALFONSO,AUSENTE
126,VILLON POZO LUIS MARIANO,AUSENTE
127,ZAMBRANO CHACHA ALBERTO ALEXANDER,AUSENTE
133,TACLE GALARRAGA MOISES FERNANDO,AUSENTE
134,ROMERO LOAYZA FRANCO SEGUNDO,AUSENTE
137,KRONFLE GOMEZ MARIA CRISTINA,AUSENTE
1,ABAD VELEZ RAUL,SI
2,ACERO LANCHIMBA ESTHELA LILIANA,SI
3,AGUILAR PLACIDO ARMANDO,SI
5,AGUIRRE HIDALGO DORA ANADELA,SI
6,ALBAN TORRES MARIANA DEL ROCIO,SI
7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,SI
9,ANDINO REINOSO MAURO EDMUNDO,SI
10,VITERI LOPEZ CHRISTIAN HUMBERTO,SI
11,RIVAS ALAVA ELIANA LISSET,SI
12,ARREGUI RUEDA MARCIA CECILIA,SI
13,BENAVIDES ZAMBRANO ZOILA TERESA,SI
14,MORENO INTRIAGO MARIA LUISA,SI
15,BORJA PEREZ GALO,SI
