asambleista,curul,voto
VITERI LOPEZ CHRISTIAN HUMBERTO,10,AUSENTE
ARIAS RAMIREZ ALBERTO JESUS,11,AUSENTE
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,AUSENTE
CARRILLO BETTY,20,AUSENTE
CARVAJAL AGUIRRE MIGUEL ANGEL,22,AUSENTE
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,AUSENTE
FAJARDO MOSQUERA LETTY VANESSA,33,AUSENTE
GONZALEZ SERRANO MIRYAM CATARINA,40,AUSENTE
JARAMILLO RODRIGUEZ VICTOR HUGO,43,AUSENTE
MOSQUERA YANEZ ISABEL PIEDAD,47,AUSENTE
LARRIVA ALVARADO OSCAR OSWALDO,53,AUSENTE
QUIROZ VALLEJO HECTOR HUGO,60,AUSENTE
SANANGO AUCACAMA LUIS LORENZO,62,AUSENTE
PEÑAFIEL MONTESDEOCA JUANA MARISOL,66,AUSENTE
SAENZ DE VITERI LAUTARO ENRIQUE,77,AUSENTE
ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,79,AUSENTE
VILLAO PANCHANA RAUL ELIAS,81,AUSENTE
DIAZ COKA MARIA GABRIELA,88,AUSENTE
VELEZ MARLENE MARGARITA,109,AUSENTE
POSSO SALGADO LUIS ANTONIO,113,AUSENTE
PAEZ BENALCAZAR ANDRES TARQUINO,117,AUSENTE
ZAMBRANO CABANILLA EDUARDO ALFONSO,125,AUSENTE
ZAPATA MANTILLA JOSE LEONIDAS,128,AUSENTE
TERAN SALCEDO RAMON FORTUNATO,135,AUSENTE
VITERI JIMENEZ CYNTHIA,136,AUSENTE
ABAD VELEZ RAUL,1,SI
ACERO LANCHIMBA ESTHELA LILIANA,2,SI
AGUILAR PLACIDO ARMANDO,3,SI
MACHUCA MOSCOSO LINDA MARICELA,4,SI
ORTIZ LARA LEONARDO,5,SI
ALBAN TORRES MARIANA DEL ROCIO,6,SI
TORRES CEDEÑO KERLLY ANABEL,7,SI
MUÑOZ VICUÑA MARIANGEL,8,SI
