asambleista,curul,voto
GÓMEZ LOZANO RICHARD GARIS,36,AUSENTE
TENEZACA LOPEZ MABEL MICHELL,62,AUSENTE
CALLEJAS BARONA FERNANDO,80,AUSENTE
MENDOZA PALMA JOFFRE PATRICIO,115,AUSENTE
AGUIÑAGA VALLEJO PAOLA MARCELA,1,SI
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,SI
SERRANO SALGADO JOSÉ RICARDO,3,SI
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,SI
ARIAS RAMÍREZ ALBERTO JESÚS,5,SI
ARREGUI RUEDA MARCIA CECILIA,6,SI
ARTEAGA MUÑOZ KARINA CECILIA,7,SI
BENAVIDES ZAMBRANO ZOILA TERESA,8,SI
BERGMANN REYNA CARLOS ALBERTO,9,SI
BONILLA SALCEDO VIVIANA,10,SI
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,SI
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,SI
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,SI
CADENA VÉLEZ KARLA GABRIELA,14,SI
CALLE VERZOZI HERMUY,15,SI
CAMBALA MONTECE CARLOS ALBERTO,16,SI
CÁRDENAS ESPINOZA JUAN JORGE,17,SI
CARRIÓN CEVALLOS MARÍA JOSÉ,18,SI
VALLEJO JARAMILLO NORMA MARLENE,19,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,20,SI
CERDA MIRANDA GABRIELA PAMELA,21,SI
CHALÁ CRUZ JOSÉ FRANKLIN,22,SI
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,SI
COROZO AYOVÍ JORGE WILBER,24,SI
SUAREZ HUAYAMAVE CARLOS ALBERTO,25,SI
CUESTA SANTANA ESTHER ADELINA,26,SI
DOUMET CHEDRAUI MICHEL ANDRÉS,27,SI
DURÁN AGUILAR LILIANA ELIZABETH,28,SI
ESPÍN REYES EUGENIA SOFÍA,29,SI
ESPINOSA ANDRADE AUGUSTO XAVIER,30,SI
FLOR GIL BRENDA AZUCENA,31,SI
MONGE TIPÁN OSCAR VINICIO,32,SI
GARCÍA POZO DIEGO OSWALDO,33,SI
GARZÓN RICAURTE WILLIAM ANTONIO,34,SI
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,SI
HOLGUÍN NARANJO MARCELA PRISCILA,37,SI
LITARDO CAICEDO CÉSAR ERNESTO,38,SI
DELGADO ORELLANA SUSANA DEL CARMEN,39,SI
MARÍN AGUIRRE ANA BELÉN,40,SI
MELO GARZÓN ESTEBAN ANDRÉS,41,SI
MENDOZA ARÉVALO DANIEL ISAAC,42,SI
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,SI
NARANJO ALVARADO PRISCILA AMAPOLA,44,SI
OCHOA MORANTE MANUEL ALFREDO,45,SI
ORELLANA ROMÁN ROSA GINA,46,SI
PALACIOS VELÁSQUEZ SONIA LUCRECIA,47,SI
PEÑA PACHECO XIMENA DEL ROCÍO,48,SI
PLAZA CASTILLO LENIN,49,SI
POMA HERRERA YOFRE MARTÍN,50,SI
QUILOANGO TIPANLUISA SUSANA XIMENA,51,SI
QUIJIJE DELGADO LUIS RAFAEL,52,SI
QUIÑONEZ OCAMPO JULIO CÉSAR,53,SI
AGUALSACA GUAMAN JOSE CLEMENTE,54,SI
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,SI
SALAZAR CEDEÑO GUADALUPE DOLORES,56,SI
SALGADO ANDRADE SILVIA BETZABETH,57,SI
SAMANIEGO MAIGUA FRANKLIN OMAR,58,SI
SÁNCHEZ REYES MONTGOMERY,59,SI
ALEMÁN MARMOL MÓNICA ROCÍO,60,SI
SOLIZ CARRIÓN DORIS JOSEFINA,61,SI
MALDONADO VERA MABEL MARCELA,63,SI
VERA FLORES WENDY VANESSA,64,SI
VERA RODRÍGUEZ CARLOS ALFREDO,65,SI
VILLALVA MIRANDA LIRA DE LA PAZ,66,SI
CHACTONG VELASCO MARTHA XIMENA,67,SI
YAR ARAUJO JUAN CARLOS,68,SI
YUNDA MACHADO JORGE HOMERO,69,SI
