voto,curul,asambleista
AUSENTE,3,LANDAZURI OLMEDO LUDIS CLAUDINA
AUSENTE,12,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,22,CAJAS LARA SUSANA VALERIA
AUSENTE,26,CHAVEZ CANALES HOLGER EZEQUIEL
AUSENTE,32,DELGADO CHALA AGUSTIN JAVIER
AUSENTE,33,PALACIOS CESAR
AUSENTE,34,FALCONI LOQUI EVELYN PAMELA
AUSENTE,43,GUDIÑO MENA ZOBEIDA GUISELA
AUSENTE,45,GUZMAN OCHOA LILIANA MAURA
AUSENTE,47,HURTADO ANGULO IVAN JACINTO
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,50,JUEZ JUEZ OMAR JUSEPH
AUSENTE,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
AUSENTE,70,RIVERA LOPEZ JOSE GABRIEL
AUSENTE,75,CASTILLO VIVANCO JOSE BOLIVAR
AUSENTE,90,JIMENEZ CABRERA JOSE CLEVER
AUSENTE,100,GUTIERREZ BORBUA FAUSTO GILMAR
AUSENTE,118,SALGADO RIVADENEIRA DIEGO
AUSENTE,124,ZAMBRANO ARTEAGA JOSE RICARDO
AUSENTE,125,ZAMBRANO CABANILLA EDUARDO ALFONSO
SI,74,AGUILAR TORRES MANUEL RAMIRO
SI,89,FIERRO OVIEDO PACO
SI,91,YANZA MANUEL
SI,102,CHICAIZA TOAPANTA WILSON ALFONSO
SI,103,DONOSO CHIRIBOGA PATRICIO
SI,104,MONCAYO CEVALLOS JOSE RICARDO
SI,105,MACIAS HUERTA ANDREA
SI,115,MONTAÑO VALENCIA MAE
SI,116,MORETA PANCHEZ MIGUEL ANGEL
SI,117,PAEZ BENALCAZAR ANDRES TARQUINO
SI,119,CHICA PAVEL
SI,120,TORRES TORRES LUIS FERNANDO
SI,127,OBANDO MORALES SANTA FELICITA
SI,133,TACLE GALARRAGA MOISES FERNANDO
SI,134,ROMERO LOAYZA FRANCO SEGUNDO
SI,135,TERAN SALCEDO JONNY ENRIQUE
NO,1,ABAD VELEZ RAUL
NO,2,ACERO LANCHIMBA ESTHELA LILIANA
NO,4,MACHUCA MOSCOSO LINDA MARICELA
NO,5,AGUIRRE HIDALGO DORA ANDELA
NO,6,ALBAN TORRES MARIANA DEL ROCIO
NO,7,ALCIVAR MERA FELIX ANDRES
NO,8,MUÑOZ VICUÑA MARIANGEL
NO,9,ANDINO REINOSO MAURO EDMUNDO
NO,10,ARCE PLUAS ALEXANDRA MANUELA
NO,11,RIVAS ALAVA ELIANA LISSET
NO,13,BENAVIDES ZAMBRANO ZOILA TERESA
NO,14,BERGMANN REYNA CARLOS ALBERTO
NO,15,BORJA PEREZ GALO
NO,16,BUENDIA HERDOIZA MARIA SOLEDAD
NO,17,BUSTAMANTE PONCE FERNANDO XAVIER
NO,18,CALDERON SALTOS RICHARD OSWALDO
NO,19,CALLE ANDRADE MARIA AUGUSTA
NO,20,CARRILLO BETTY
NO,21,CARRION MARIA JOSE
NO,23,BRAVO RAMIREZ MARIA LORENA
NO,24,CAYAMBE TIPAN FAUSTO HERIBERTO
NO,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
NO,27,DELGADO GUTIERREZ ALEXANDRA ISABEL
NO,28,CORDOVA ENCALADA EDGAR EDUARDO
NO,29,CUESTA RIOS LIUBA ELISA
NO,30,DE LA CRUZ BERNARDO HERMAN ULISES
NO,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
NO,35,GAGLIARDO LOOR GASTON
NO,36,GALVAN GRACIA MARIA ESPERANZA
NO,37,LARREA VITERI LIDICE VANESSA
NO,38,GARZON RICAURTE WILLIAM ANTONIO
NO,39,GODOY ANDRADE GINA JAKELINE
NO,40,GONZALEZ SERRANO MIRYAM CATARINA
NO,41,GUAMAN CASTRO ALEX FRANCISCO
NO,42,GUAMANGATE ANTE LUIS GILBERTO
NO,44,GUEVARA VILLACRES VERONICA MARGARITA
NO,46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO
NO,49,JEREZ PILLA BETTY MARICELA
NO,51,ORTIZ GASPAR ESTHER FLAVIA
NO,52,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
NO,53,JAIGUA ALVARADO CELIA MARIA
NO,54,SALAZAR MARTINEZ KARINA MARITZA
NO,55,LOOR CEVALLOS JORGE SEBASTIAN
NO,56,MORENO CHIRIBOGA AMPARO DIANA
NO,57,TOBAR NUÑEZ RAUL IGNACIO
NO,58,MUÑOZ AVENDAÑO ROSA ELVIRA
NO,59,ALVARADO CARRION ROSANA
NO,60,OCLES PADILLA ALEXANDRA
NO,61,CAZA TIPANTA HUGO RENE
NO,62,PADRON SAETEROS GLADYS PAULINA
NO,63,BRITO MENDOZA MONICA CRISTINA
NO,64,PEÑA CARRASCO DIANA LUCIA
NO,65,PEÑA PACHECO XIMENA DEL ROCIO
NO,67,PONCE LEON XIMENA MERCEDES
NO,68,PROAÑO CIFUENTES ROBERTH MAURICIO
NO,71,RIVERO DOGUER ANGEL ARMANDO
NO,72,MEDINA MERA VICTOR CLEMENTE
NO,73,SANCHEZ MIÑO ALEXIS REYNALDO
NO,76,RODRIGUEZ DELGADO MARIA VERONICA
NO,77,SAENZ DE VITERI LAUTARO ENRIQUE
NO,78,SALAZAR CEDEÑO GUADALUPE DOLORES
NO,79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ
NO,81,CISNEROS SORIA OSWALDO DANIEL
NO,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
NO,85,MOYA DUQUE HERMAN ANIBAL
NO,86,SERRANO REYES NELSON ALCIDES
NO,87,SOLANO MORENO ALEX FABIAN
NO,92,UMAGINGA GUAMAN CESAR
NO,93,TIBAN GUALA LOURDES LICENIA
NO,94,TERAN SARZOSA SEGUNDO FAUSTO
NO,95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN
NO,96,VALLE PINARGOTE BAIRON LEONARDO
NO,97,COLLAGUAZO RODRIGO
NO,98,VELA CAIZAPANTA ANGEL RAMIRO
NO,99,PACHECO ORDOÑEZ BAYRON EDUARDO
NO,101,AUQUILLA ORTEGA RAUL VICENTE
NO,106,VELA CHERONI MARIA SOLEDAD
NO,107,HERMOSA ACOSTA MONICA ANABEL
NO,108,VELASCO ENRIQUEZ CARLOS ALBERTO
NO,109,VELEZ MARLENE MARGARITA
NO,110,VERDUGA CEDEÑO MARY
NO,111,VICUÑA MUÑOZ MARIA ALEJANDRA
NO,112,VILEMA FREIRE ANGEL RAMIRO
NO,113,POSSO SALGADO LUIS ANTONIO
NO,121,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE
NO,122,VINTIMILLA JARRIN DIEGO ARMANDO
NO,123,COELLO JARAMILLO DIANA ANGELINA
NO,126,ZAMBRANO CASTRO NORALMA ELIZABETH
NO,128,SERRANO SEGURA GRACE MARISOL
NO,129,URIBE LOPEZ FANNY ESTHER
ABSTENCION,69,FARFAN APONTE RICHARD WILSON
ABSTENCION,80,BUSTOS CHILIQUINGA ARCADIO
ABSTENCION,82,YANDUN POZO CASTULO RENE
ABSTENCION,83,ACACHO GONZALEZ PEPE LUIS
ABSTENCION,88,LEDESMA ZAMORA DARWIN GERMAN
ABSTENCION,114,SOLORZANO SARRIA CESAR FAUSTO
ABSTENCION,130,MERA RODRIGUEZ MARIA PAULINA
ABSTENCION,131,CUCALON CAMACHO HENRY EDUARDO
ABSTENCION,132,REYES HIDALGO CRISTINA EUGENIA
ABSTENCION,136,VITERI JIMENEZ CYNTHIA
ABSTENCION,137,KRONFLE GOMEZ MARIA CRISTINA
