asambleista,curul,voto
ACERO LANCHIMBA ESTHELA LILIANA,2,AUSENTE
HAGO CELI FRANCISCO WAIKING,4,AUSENTE
MUÑOZ VICUÑA MARIANGEL,8,AUSENTE
ANDINO REINOSO MAURO EDMUNDO,9,AUSENTE
VITERI LOPEZ CHRISTIAN HUMBERTO,10,AUSENTE
ARREGUI RUEDA MARCIA CECILIA,12,AUSENTE
BENAVIDES ZAMBRANO ZOILA TERESA,13,AUSENTE
BUSTAMANTE PONCE FERNANDO XAVIER,17,AUSENTE
CARRION MARIA JOSE,21,AUSENTE
CARVAJAL AGUIRRE MIGUEL ANGEL,22,AUSENTE
CRUZ SALAZAR FRANCISCA GABRIELA,23,AUSENTE
CUESTA RIOS LIUBA ELISA,29,AUSENTE
FALCONI LOQUI EVELYN PAMELA,34,AUSENTE
MOSQUERA YANEZ ISABEL PIEDAD,47,AUSENTE
ISSA WAGNER NICOLAS JOSE,48,AUSENTE
SILVA MALDONADO SOFIA IRENE,50,AUSENTE
AGUIÑAGA VALLEJO PAOLA MARCELA,55,AUSENTE
MUÑOZ AVENDAÑO ROSA ELVIRA,58,AUSENTE
PEÑA PACHECO XIMENA DEL ROCIO,65,AUSENTE
MEDINA MERA VICTOR CLEMENTE,72,AUSENTE
SAENZ DE VITERI LAUTARO ENRIQUE,77,AUSENTE
ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,79,AUSENTE
YANDUN POZO CASTULO RENE,82,AUSENTE
ACACHO GONZALEZ PEPE LUIS,83,AUSENTE
SANCHEZ ORDOÑEZ MONTGOMERY LUIS,84,AUSENTE
MORAN AMALIA,86,AUSENTE
DIAZ COKA MARIA GABRIELA,88,AUSENTE
FIERRO OVIEDO PACO,89,AUSENTE
ORELLANA MARQUINEZ MAGALI MARGOT,91,AUSENTE
UMAJINGA GUAMAN CESAR,92,AUSENTE
TIBAN GUALA LOURDES LICENIA,93,AUSENTE
VALAREZO ORDOÑEZ ROCIO DEL CARMEN,95,AUSENTE
MEJIA PLUAS NILDA CECIBEL,96,AUSENTE
PACHECO ORDOÑEZ BAYRON EDUARDO,99,AUSENTE
DONOSO CHIRIBOGA PATRICIO,103,AUSENTE
MONCAYO CEVALLOS JOSE RICARDO,104,AUSENTE
GARCIA CANO LUIGI FRANCISCO,105,AUSENTE
POSSO SALGADO LUIS ANTONIO,113,AUSENTE
SOLORZANO SARRIA CESAR FAUSTO,114,AUSENTE
MONTAÑO VALENCIA MAE,115,AUSENTE
SALGADO RIVADENEIRA DIEGO,118,AUSENTE
CHICA ARTEAGA GUNTARD PAVEL,119,AUSENTE
TORRES TORRES LUIS FERNANDO,120,AUSENTE
VILLON POZO LUIS MARIANO,126,AUSENTE
SERRANO SEGURA GRACE MARISOL,128,AUSENTE
URIBE LOPEZ FANNY ESTHER,129,AUSENTE
TAPIA LOMBEYDA LUIS FERNANDO,130,AUSENTE
CUCALON CAMACHO HENRY EDUARDO,131,AUSENTE
REYES HIDALGO CRISTINA EUGENIA,132,AUSENTE
TACLE GALARRAGA MOISES FERNANDO,133,AUSENTE
ROMERO LOAYZA FRANCO SEGUNDO,134,AUSENTE
TERAN SALCEDO RAMON FORTUNATO,135,AUSENTE
SERRANO VALLADARES SAADIN ALFREDO,136,AUSENTE
KRONFLE GOMEZ MARIA CRISTINA,137,AUSENTE
ABAD VELEZ RAUL,1,SI
LANDAZURI OLMEDO LUDIS CLAUDINA,3,SI
ORTIZ LARA LEONARDO,5,SI
QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO,6,SI
MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,7,SI
ARIAS RAMIREZ ALBERTO JESUS,11,SI
BERGMANN REYNA CARLOS ALBERTO,14,SI
BORJA PEREZ GALO,15,SI
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,SI
CALDERON SALTOS RICHARD OSWALDO,18,SI
CALLE ANDRADE MARIA AUGUSTA,19,SI
CARRILLO BETTY,20,SI
CONSTANTE NIETO MARIANA DE LAS MERCEDES,24,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,SI
CHAVEZ CANALES HOLGER EZEQUIEL,26,SI
CHICA AREVALO VINICIO VETHOWEN,27,SI
CORDOVA ENCALADA EDGAR EDUARDO,28,SI
DE LA CRUZ BERNARDO HERMAN ULISES,30,SI
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,SI
DELGADO CHALA AGUSTIN JAVIER,32,SI
FAJARDO MOSQUERA LETTY VANESSA,33,SI
GAGLIARDO LOOR GASTON,35,SI
DE LA TORRE RAMIREZ PABLO ANTONIO,36,SI
MENDOZA DANIEL ISAAC,37,SI
GARZON RICAURTE WILLIAM ANTONIO,38,SI
MACAS JOSE LUIS,39,SI
GONZALEZ SERRANO MIRYAM CATARINA,40,SI
GUAMAN CASTRO ALEX FRANCISCO,41,SI
BOMBON LOPEZ BLANCA CECILIA,42,SI
JARAMILLO RODRIGUEZ VICTOR HUGO,43,SI
GUEVARA VILLACRES VERONICA MARGARITA,44,SI
GUZMAN OCHOA LILIANA MAURA,45,SI
HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,46,SI
CARRILLO CRESPO HUGO FERNANDO,49,SI
ORTIZ GASPAR ESTHER FLAVIA,51,SI
REYES MACHUCA EFREN RODRIGO,52,SI
LEDESMA ZAMORA OSCAR ALFONSO,54,SI
MORENO CHIRIBOGA AMPARO DIANA,56,SI
TOBAR NUÑEZ RAUL IGNACIO,57,SI
ALVARADO CARRION ROSANA,59,SI
OCLES PADILLA ALEXANDRA,60,SI
CAZA TIPANTA HUGO RENE,61,SI
SANANGO AUCACAMA LUIS LORENZO,62,SI
BRITO MENDOZA MONICA CRISTINA,63,SI
TORRES LARA JOSE EDUARDO,64,SI
PEÑAFIEL MONTESDEOCA JUANA MARISOL,66,SI
PONCE LEON XIMENA MERCEDES,67,SI
PROAÑO CIFUENTES ROBERTH MAURICIO,68,SI
FARFAN APONTE RICHARD WILSON,69,SI
JIJON BUENDIA ITALIA LUISA,70,SI
RIVERO DOGUER ANGEL ARMANDO,71,SI
REINOSO LESCANO MARIA ELIZABETH,73,SI
ARIAS FERNANDEZ VERONICA ELIZABETH,75,SI
RODRIGUEZ DELGADO MARIA VERONICA,76,SI
SUBIA BARREIRO BOLIVAR STALIN,78,SI
BUSTOS CHILIQUINGA ARCADIO,80,SI
MATIAS APOLINARIO RITA AZUCENA,81,SI
MOYA DUQUE HERMAN ANIBAL,85,SI
DAHIK ASTUDILLO REYTA GIOMAR,87,SI
GUALAN JAPA MILTON RODRIGO,90,SI
TERAN SARZOSA SEGUNDO FAUSTO,94,SI
VASCONEZ ARTEAGA ANNY MARLLELY,97,SI
INTRIAGO MACIAS CARMEN ELENA,98,SI
VELA CHERONI MARIA SOLEDAD,106,SI
ARGUELLO TROYA BLANCA AZUCENA,107,SI
VELASCO ENRIQUEZ CARLOS ALBERTO,108,SI
VELIZ BRIONES JOSE FELIX,109,SI
VERDUGA CEDEÑO MARY,110,SI
VICUÑA MUÑOZ MARIA ALEJANDRA,111,SI
ALEJANDRO MEDINA CRISTINA SORAYA,121,SI
VINTIMILLA JARRIN DIEGO ARMANDO,122,SI
VITERI GUALINGA CARLOS ELOY,123,SI
ZAMBRANO ARTEAGA JOSE RICARDO,124,SI
GOMEZ IRMA,125,SI
ZAMBRANO CHACHA ALBERTO ALEXANDER,127,SI
LARRIVA ALVARADO OSCAR OSWALDO,53,NO
GUZMAN SEGOVIA JOSE FRANCISCO,74,ABSTENCION
GUTIERREZ BORBUA FAUSTO GILMAR,100,ABSTENCION
AUQUILLA ORTEGA RAUL VICENTE,101,ABSTENCION
CHICAIZA TOAPANTA WILSON ALFONSO,102,ABSTENCION
ANDINO ROBALINO ANGELICA MARIA,112,ABSTENCION
MORETA PANCHEZ MIGUEL ANGEL,116,ABSTENCION
LLANES SUAREZ HENRY MANUEL,117,ABSTENCION
