asambleista,curul,voto
JUCA SALAZAR MERCEDES DEL ROCÍO,2,AUSENTE
ARIAS RAMÍREZ ALBERTO JESÚS,5,AUSENTE
SALINAS OCHOA CAMILO AURELIO,6,AUSENTE
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,AUSENTE
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,AUSENTE
CADENA VÉLEZ KARLA GABRIELA,14,AUSENTE
CALLE VERZOZI HERMUY,15,AUSENTE
CARRIÓN CEVALLOS MARÍA JOSÉ,18,AUSENTE
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,AUSENTE
CUESTA RÍOS LIUBA ELISA,25,AUSENTE
DOUMET CHEDRAUI MICHEL ANDRÉS,27,AUSENTE
DURÁN AGUILAR LILIANA ELIZABETH,28,AUSENTE
FLOR GIL BRENDA AZUCENA,31,AUSENTE
MENDOZA ARÉVALO DANIEL ISAAC,42,AUSENTE
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,AUSENTE
PALACIOS VELÁSQUEZ SONIA LUCRECIA,47,AUSENTE
PEÑA PACHECO XIMENA DEL ROCÍO,48,AUSENTE
POMA HERRERA YOFRE MARTÍN,50,AUSENTE
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,54,AUSENTE
SAMANIEGO MAIGUA FRANKLIN OMAR,58,AUSENTE
SÁNCHEZ REYES MONTGOMERY,59,AUSENTE
VELIN CORTÉS JUAN PABLO,63,AUSENTE
YAR ARAUJO JUAN CARLOS,68,AUSENTE
YUNDA MACHADO JORGE HOMERO,69,AUSENTE
ANDRADE MUÑOZ WILMA PIEDAD,71,AUSENTE
AUQUILLA ORTEGA RAÚL VICENTE,73,AUSENTE
BERNAL BERNAL ESTEBAN REMIGIO,74,AUSENTE
BURBANO MONTENEGRO FÉLIX FERNANDO,75,AUSENTE
ZAMBRANO CASTRO NORALMA ELIZABETH,76,AUSENTE
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,AUSENTE
YANDÚN POZO CÁSTULO RENÉ,86,AUSENTE
HENRÍQUEZ JAIME PATRICIA IVONNE,87,AUSENTE
OLLAGUE VALAREZO ZOILA PIEDAD,88,AUSENTE
CUESTA ORELLANA MARÍA DE LOURDES,93,AUSENTE
CADENA HUERTAS FRANCISCO JAVIER,95,AUSENTE
MONTAÑO GUISAMANO MAYRA MIGDONIA,97,AUSENTE
,98,AUSENTE
REYES HIDALGO CRISTINA EUGENIA,99,AUSENTE
TERÁN SALCEDO RAMÓN FORTUNATO,112,AUSENTE
MENDOZA PALMA JOFFRE PATRICIO,115,AUSENTE
MONTAÑO VALENCIA MAE,117,AUSENTE
