curul,asambleista,voto
3,AGUILAR PLACIDO ARMANDO,AUSENTE
8,MUÑOZ VICUÑA MARIANGEL,AUSENTE
10,VITERI LOPEZ CHRISTIAN HUMBERTO,AUSENTE
12,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
17,PAREDES BENAVIDES LIDIA VICTORIA,AUSENTE
18,CALDERON SALTOS RICHARD OSWALDO,AUSENTE
30,DE LA CRUZ BERNARDO HERMAN ULISES,AUSENTE
33,FAJARDO MOSQUERA LETTY VANESSA,AUSENTE
40,GONZALEZ SERRANO MIRYAM CATARINA,AUSENTE
44,GUEVARA VILLACRES VERONICA MARGARITA,AUSENTE
45,GUZMAN OCHOA LILIANA MAURA,AUSENTE
53,JAIGUA ALVARADO CELIA MARIA,AUSENTE
55,AGUIÑAGA VALLEJO PAOLA MARCELA,AUSENTE
57,ALMEIDA MANOSALVAS MARIA DEL PILAR,AUSENTE
62,SANANGO AUCACAMA LUIS LORENZO,AUSENTE
66,QUINCHIGUANGO GISELA,AUSENTE
71,RIVERO DOGUER ANGEL ARMANDO,AUSENTE
72,MEDINA MERA VICTOR CLEMENTE,AUSENTE
76,RODRIGUEZ DELGADO MARIA VERONICA,AUSENTE
88,DIAZ COKA MARIA GABRIELA,AUSENTE
90,QUEZADA CARRION ANDREA MARIBEL,AUSENTE
94,TERAN SARZOSA SEGUNDO FAUSTO,AUSENTE
99,PACHECO ORDOÑEZ BAYRON EDUARDO,AUSENTE
106,SOLORZANO MANUEL ANTONIO,AUSENTE
113,POSSO SALGADO LUIS ANTONIO,AUSENTE
114,SOLORZANO SARRIA CESAR FAUSTO,AUSENTE
123,VITERI GUALINGA CARLOS ELOY,AUSENTE
124,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
125,ZAMBRANO CABANILLA EDUARDO ALFONSO,AUSENTE
132,REYES HIDALGO CRISTINA EUGENIA,AUSENTE
136,VITERI JIMENEZ CYNTHIA,AUSENTE
1,ABAD VELEZ RAUL,SI
2,MORALES POZO LENIN ALBERTO,SI
4,MACHUCA MOSCOSO LINDA MARICELA,SI
5,ORTIZ LARA LEONARDO,SI
6,ALBAN TORRES MARIANA DEL ROCIO,SI
7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,SI
9,ANDINO REINOSO MAURO EDMUNDO,SI
