voto,curul,asambleista
AUSENTE,7,ARTEAGA MUÑOZ KARINA CECILIA
AUSENTE,25,CUESTA RÍOS LIUBA ELISA
AUSENTE,47,BUSTAMANTE GARCÍA JUAN FRANCISCO
AUSENTE,50,ANDRADE VILLAPRADO NELLY LISSETH
AUSENTE,52,QUIJIJE DELGADO LUIS RAFAEL
AUSENTE,58,SAMANIEGO MAIGUA FRANKLIN OMAR
AUSENTE,59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA
AUSENTE,61,SOLIZ CARRIÓN DORIS JOSEFINA
AUSENTE,66,VILLALVA MIRANDA LIRA DE LA PAZ
AUSENTE,70,LOOR ALCÍVAR LEXI LIDUVINA
AUSENTE,102,FLORES VÁSQUEZ FERNANDO PATRICIO
AUSENTE,105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS
AUSENTE,106,ZAMBRANO VERA MARIANO
AUSENTE,115,SALTOS MOREIRA DIANA GABRIELA
AUSENTE,116,VERA CALDERÓN SILVIA LORENA
AUSENTE,124,PUANCHIR PAYASHÑA TITO PEDRO
AUSENTE,136,VILLAMAR JÁCOME PEDRO FABRICIO
AUSENTE,137,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ
SI,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
SI,3,SERRANO SALGADO JOSÉ RICARDO
SI,5,ARIAS RAMÍREZ ALBERTO JESÚS
SI,6,ARREGUI RUEDA MARCIA CECILIA
SI,8,BENAVIDES ZAMBRANO ZOILA TERESA
SI,10,COLLAGUAZO RODRIGO
SI,11,CASANOVA CEPEDA XAVIER IVAN
SI,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
SI,14,CADENA VÉLEZ KARLA GABRIELA
SI,16,CAMBALA MONTECE CARLOS ALBERTO
SI,18,EGAS LEDESMA JOSÉ ANTONIO
SI,19,TERÁN SARZOSA SEGUNDO FAUSTO
SI,20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
SI,21,GREFA AVILEZ FLAVIO PATRICIO
SI,24,COROZO AYOVÍ JORGE WILBER
SI,27,DOUMET CHEDRAUI MICHEL ANDRÉS
SI,31,FLOR GIL BRENDA AZUCENA
SI,34,GARZÓN RICAURTE WILLIAM ANTONIO
SI,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
SI,38,LITARDO CAICEDO CÉSAR ERNESTO
SI,40,MARÍN AGUIRRE ANA BELÉN
SI,42,MENDOZA ARÉVALO DANIEL ISAAC
SI,45,OCHOA MORANTE MANUEL ALFREDO
SI,46,ORELLANA ROMÁN ROSA GINA
SI,48,PEÑA PACHECO XIMENA DEL ROCÍO
SI,49,PLAZA CASTILLO LENIN
SI,53,QUIÑONEZ OCAMPO JULIO CÉSAR
SI,56,SALAZAR CEDEÑO GUADALUPE DOLORES
SI,57,SALGADO ANDRADE SILVIA BETZABETH
SI,63,VELIN CORTÉS JUAN PABLO
SI,65,VERA RODRÍGUEZ CARLOS ALFREDO
SI,67,CHACTONG VELASCO MARTHA XIMENA
SI,68,YAR ARAUJO JUAN CARLOS
SI,71,ANDRADE MUÑOZ WILMA PIEDAD
SI,74,ASTUDILLO LOOR LINA GLORIA
SI,75,BURBANO MONTENEGRO FÉLIX FERNANDO
SI,76,ZAMBRANO CASTRO NORALMA ELIZABETH
SI,77,GUEVARA LOZADA FLERIDA YOVANA
SI,80,CALLEJAS BARONA FERNANDO
SI,81,CAMPAIN BRAMBILLA RINA ASUNCIÓN
SI,82,CAMPOVERDE ROBLES EMILIO ABSALÓN
SI,83,CARRIÓN MORENO CÉSAR ATAULFO
SI,84,ZAMBRANO CHACHA ALBERTO ALEXANDER
SI,85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO
SI,86,YANDÚN POZO CÁSTULO RENÉ
