asambleista,curul,voto
ARREGUI RUEDA MARCIA CECILIA,6,AUSENTE
ARTEAGA MUÑOZ KARINA CECILIA,7,AUSENTE
BENAVIDES ZAMBRANO ZOILA TERESA,8,AUSENTE
BONILLA SALCEDO VIVIANA,10,AUSENTE
CALLE VERZOZI HERMUY,15,AUSENTE
CARRIÓN CEVALLOS MARÍA JOSÉ,18,AUSENTE
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,AUSENTE
CUESTA RÍOS LIUBA ELISA,25,AUSENTE
CABEZAS CASTILLO JANETH PAOLA,30,AUSENTE
GARCÍA MARTÍNEZ INGRID VANESSA,31,AUSENTE
POMA HERRERA YOFRE MARTÍN,50,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
SERRANO VITERI MERCEDES MARITZA,79,AUSENTE
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,AUSENTE
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,AUSENTE
CRUZ VACA JEANNINE DEL CISNE,92,AUSENTE
GALARZA AÑAZCO ANA MERCEDES,103,AUSENTE
CUESTA CONCARI MARÍA MERCEDES,122,AUSENTE
SOLORZANO SARRIA CESAR FAUSTO,126,AUSENTE
PAREDES TORRES WASHINGTON ARTURO,131,AUSENTE
SUQUILANDA VALDIVIESO BYRON VINICIO,134,AUSENTE
AGUIÑAGA VALLEJO PAOLA MARCELA,1,SI
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,SI
CEVALLOS GUEVARA LESLIE MARCELA,3,SI
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,SI
BERGMANN REYNA CARLOS ALBERTO,9,SI
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,SI
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,SI
CADENA VÉLEZ KARLA GABRIELA,14,SI
CAMBALA MONTECE CARLOS ALBERTO,16,SI
CÁRDENAS ESPINOZA JUAN JORGE,17,SI
TENORIO VALENCIA CALLETANO,20,SI
GREFA AVILEZ FLAVIO PATRICIO,21,SI
CHALÁ CRUZ JOSÉ FRANKLIN,22,SI
COROZO AYOVÍ JORGE WILBER,24,SI
