voto,curul,asambleista
AUSENTE,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
AUSENTE,7,ARTEAGA MUÑOZ KARINA CECILIA
AUSENTE,8,MARQUEZ LOPEZ JOSE LENIN
AUSENTE,14,CADENA VÉLEZ KARLA GABRIELA
AUSENTE,15,CALLE VERZOZI HERMUY
AUSENTE,25,CUESTA RÍOS LIUBA ELISA
AUSENTE,29,ALEAGA SANTOS RONNY XAVIER
AUSENTE,31,FLOR GIL BRENDA AZUCENA
AUSENTE,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
AUSENTE,40,MARÍN AGUIRRE ANA BELÉN
AUSENTE,48,PEÑA PACHECO XIMENA DEL ROCÍO
AUSENTE,59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA
AUSENTE,64,VERA FLORES WENDY VANESSA
AUSENTE,66,VILLALVA MIRANDA LIRA DE LA PAZ
AUSENTE,70,LOOR ALCÍVAR LEXI LIDUVINA
AUSENTE,71,PESANTEZ SALTO DIANA ELIZABETH
AUSENTE,72,ZAMBRANO ALCÍVAR MAGDA XIOMARA
AUSENTE,88,JARAMILLO ZURITA PAOLA MICHAEL
AUSENTE,100,CURICHUMBI YUPANQUI PEDRO
AUSENTE,115,SALTOS MOREIRA DIANA GABRIELA
AUSENTE,125,ALARCÓN GUILLÍN FREDY OSCAR
AUSENTE,126,SOLORZANO SARRIA CESAR FAUSTO
AUSENTE,133,SIMBAÑA VILLARREAL ABDÓN MARCELO
AUSENTE,134,SUQUILANDA VALDIVIESO BYRON VINICIO
SI,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
SI,3,SERRANO SALGADO JOSÉ RICARDO
SI,5,ARIAS RAMÍREZ ALBERTO JESÚS
SI,6,YELA ACOSTA WERNER ANTONIO
SI,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
SI,13,CABEZAS GUERRERO ELIZABETH ENRIQUETA
SI,16,CAMBALA MONTECE CARLOS ALBERTO
SI,18,CARRIÓN CEVALLOS MARÍA JOSÉ
SI,19,TERAN SARZOSA SEGUNDO FAUSTO
SI,20,TENORIO VALENCIA CALLETANO
SI,21,CERDA MIRANDA GABRIELA PAMELA
SI,23,TORRES TORRES EURO IGNACIO
SI,24,COROZO AYOVÍ JORGE WILBER
SI,27,DOUMET CHEDRAUI MICHEL ANDRÉS
SI,34,MORENO CHIRIBOGA AMPARO DIANA
SI,38,LITARDO CAICEDO CÉSAR ERNESTO
SI,42,MENDOZA ARÉVALO DANIEL ISAAC
SI,45,OCHOA MORANTE MANUEL ALFREDO
SI,46,ORELLANA ROMÁN ROSA GINA
SI,47,BUSTAMANTE GARCÍA JUAN FRANCISCO
SI,49,PLAZA CASTILLO LENIN
SI,50,POMA HERRERA YOFRE MARTÍN
SI,52,QUIJIJE DELGADO LUIS RAFAEL
SI,53,RODRÍGUEZ CEDEÑO ROSA ELENA
SI,56,SALAZAR CEDEÑO GUADALUPE DOLORES
SI,57,SALGADO ANDRADE SILVIA BETZABETH
SI,63,VELIN CORTÉS JUAN PABLO
SI,65,VERA RODRÍGUEZ CARLOS ALFREDO
SI,68,YAR ARAUJO JUAN CARLOS
SI,73,AUQUILLA ORTEGA RAÚL VICENTE
SI,74,ASTUDILLO LOOR LINA GLORIA
SI,75,BURBANO MONTENEGRO FÉLIX FERNANDO
SI,76,ZAMBRANO CASTRO NORALMA ELIZABETH
SI,77,GUEVARA LOZADA FLERIDA YOVANA
