asambleista,curul,voto
RIVAS ALAVA ELIANA LISSET,11,AUSENTE
CUESTA RIOS LIUBA ELISA,29,AUSENTE
DELGADO CHALA AGUSTIN JAVIER,32,AUSENTE
FAJARDO MOSQUERA LETTY VANESSA,33,AUSENTE
MENDOZA DANIEL ISAAC,37,AUSENTE
MOSQUERA YANEZ ISABEL PIEDAD,47,AUSENTE
ISSA WAGNER NICOLAS JOSE,48,AUSENTE
AGUALSACA GUAMAN JOSE CLEMENTE,60,AUSENTE
MACAS JOSE LUIS,63,AUSENTE
MEDINA MERA VICTOR CLEMENTE,72,AUSENTE
SAENZ DE VITERI LAUTARO ENRIQUE,77,AUSENTE
VACA COJITAMBO ELENA ANA DEL ROCIO,84,AUSENTE
DAHIK ASTUDILLO REYTA GIOMAR,87,AUSENTE
TIBAN GUALA LOURDES LICENIA,93,AUSENTE
ALBAN GALLO MARINA ELIZABETH,100,AUSENTE
MONCAYO CEVALLOS JOSE RICARDO,104,AUSENTE
MOREIRA MACIAS GRACE HOLANDA,105,AUSENTE
VELIZ BRIONES JOSE FELIX,109,AUSENTE
VILEMA FREIRE ANGEL RAMIRO,112,AUSENTE
MEDINA TAMBACO EMILY JESUS,119,AUSENTE
PONCE RUBIO ELVIA AZUCENA,122,AUSENTE
ZAMBRANO CASTRO NORALMA ELIZABETH,126,AUSENTE
URIBE LOPEZ FANNY ESTHER,129,AUSENTE
MUENTES ALVARADO PABLO ANDRES,132,AUSENTE
KRONFLE GOMEZ MARIA CRISTINA,137,AUSENTE
ABAD VELEZ RAUL,1,SI
ACERO LANCHIMBA ESTHELA LILIANA,2,SI
AGUILAR PLACIDO ARMANDO,3,SI
HAGO CELI FRANCISCO WAIKING,4,SI
AGUIRRE HIDALGO DORA ANADELA,5,SI
QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO,6,SI
MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,7,SI
MUÑOZ VICUÑA MARIANGEL,8,SI
ANDINO REINOSO MAURO EDMUNDO,9,SI
VITERI LOPEZ CHRISTIAN HUMBERTO,10,SI
VILLAMAR CASAL JOSE LEONIDAS,12,SI
MARQUEZ LOPEZ JOSE LENIN,13,SI
BERGMANN REYNA CARLOS ALBERTO,14,SI
BORJA PEREZ GALO,15,SI
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,SI
BUSTAMANTE PONCE FERNANDO XAVIER,17,SI
CALDERON SALTOS RICHARD OSWALDO,18,SI
CALLE ANDRADE MARIA AUGUSTA,19,SI
CARRILLO BETTY,20,SI
CARRION MARIA JOSE,21,SI
CAJAS LARA SUSANA VALERIA,22,SI
BRAVO RAMIREZ MARIA LORENA,23,SI
CONSTANTE NIETO MARIANA DE LAS MERCEDES,24,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,SI
CHAVEZ CANALES HOLGER EZEQUIEL,26,SI
CHICA AREVALO VINICIO VETHOWEN,27,SI
DAVILA RAMIREZ BELGICA ELIZABETH,28,SI
DE LA CRUZ BERNARDO HERMAN ULISES,30,SI
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,SI
FALCONI LOQUI EVELYN PAMELA,34,SI
GAGLIARDO LOOR GASTON,35,SI
BAZURTO ROLDAN NANCIS CELESTE,36,SI
GARZON RICAURTE WILLIAM ANTONIO,38,SI
GODOY ANDRADE GINA JAKELINE,39,SI
GRANDA NIXON ARLIG,40,SI
GUAMAN CASTRO ALEX FRANCISCO,41,SI
GUAMANGATE ANTE LUIS GILBERTO,42,SI
JARAMILLO RODRIGUEZ VICTOR HUGO,43,SI
GUEVARA VILLACRES VERONICA MARGARITA,44,SI
RODAS MARCA CARLOS EDUARDO,45,SI
HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,46,SI
JEREZ PILLA BETTY MARICELA,49,SI
SILVA MALDONADO SOFIA IRENE,50,SI
ORTIZ GASPAR ESTHER FLAVIA,51,SI
REYES MACHUCA EFREN RODRIGO,52,SI
LARRIVA ALVARADO OSCAR OSWALDO,53,SI
AGUIÑAGA VALLEJO PAOLA MARCELA,55,SI
MELO GARZON ESTEBAN ANDRES,56,SI
TOBAR NUÑEZ RAUL IGNACIO,57,SI
MUÑOZ AVENDAÑO ROSA ELVIRA,58,SI
ALVARADO CARRION ROSANA,59,SI
