voto,curul,asambleista
AUSENTE,1,AGUIÑAGA VALLEJO PAOLA MARCELA
AUSENTE,6,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,7,ARTEAGA MUÑOZ KARINA CECILIA
AUSENTE,8,MARQUEZ LOPEZ JOSE LENIN
AUSENTE,14,CADENA VÉLEZ KARLA GABRIELA
AUSENTE,16,CAMBALA MONTECE CARLOS ALBERTO
AUSENTE,17,CÁRDENAS ESPINOZA JUAN JORGE
AUSENTE,21,CERDA MIRANDA GABRIELA PAMELA
AUSENTE,22,CHALÁ CRUZ JOSÉ FRANKLIN
AUSENTE,25,CUESTA RÍOS LIUBA ELISA
AUSENTE,28,DURÁN AGUILAR LILIANA ELIZABETH
AUSENTE,29,ALEAGA SANTOS RONNY XAVIER
AUSENTE,32,GARCÍA GAIBOR CARMEN MERCEDES
AUSENTE,33,GARCÍA POZO DIEGO OSWALDO
AUSENTE,34,GARZÓN RICAURTE WILLIAM ANTONIO
AUSENTE,36,GUEVARA VILLACRÉS VERÓNICA MARGARITA
AUSENTE,37,HOLGUÍN NARANJO MARCELA PRISCILA
AUSENTE,39,LLORET VALDIVIESO JUAN CRISTÓBAL
AUSENTE,41,MELO GARZÓN ESTEBAN ANDRÉS
AUSENTE,43,MUÑOZ LÓPEZ CHRISTIAN PABEL
AUSENTE,44,NARANJO ALVARADO PRISCILA AMAPOLA
AUSENTE,46,ORELLANA ROMÁN ROSA GINA
AUSENTE,48,PEÑA PACHECO XIMENA DEL ROCÍO
AUSENTE,50,POMA HERRERA YOFRE MARTÍN
AUSENTE,51,PROAÑO CIFUENTES ROBERTH MAURICIO
AUSENTE,54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
AUSENTE,56,SALAZAR CEDEÑO GUADALUPE DOLORES
AUSENTE,58,SAMANIEGO MAIGUA FRANKLIN OMAR
AUSENTE,60,ALEMÁN MARMOL MÓNICA ROCÍO
AUSENTE,61,SOLIZ CARRIÓN DORIS JOSEFINA
AUSENTE,62,VALLE PINARGOTE BAIRON LEONARDO
AUSENTE,63,VELIN CORTÉS JUAN PABLO
AUSENTE,64,VERA FLORES WENDY VANESSA
AUSENTE,65,VERA RODRÍGUEZ CARLOS ALFREDO
AUSENTE,67,VITERI GUALINGA CARLOS ELOY
AUSENTE,70,ZAMBRANO ARTEAGA JOSE RICARDO
AUSENTE,73,MALDONADO JARAMILLO MARÍA ISABEL
AUSENTE,77,AZUERO RODAS ELISEO ALEXIS
AUSENTE,84,VEGAY JIPA LUZ AIDA
AUSENTE,85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO
AUSENTE,86,YANDÚN POZO CÁSTULO RENÉ
AUSENTE,91,CRUZ PROAÑO LUDOVICO ISRAEL
AUSENTE,92,CRUZ VACA JEANNINE DEL CISNE
AUSENTE,94,ZAMBRANO VALLE EDUARDO MAURICIO
AUSENTE,96,PEÑA ONTANEDA ELIO GERMÁN
AUSENTE,106,MACÍAS ORTEGA WENDY ELENA MARISOL
AUSENTE,117,MONTAÑO VALENCIA MAE
AUSENTE,121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN
AUSENTE,124,PUANCHIR PAYASHÑA TITO PEDRO
AUSENTE,127,UGARTE GUZMÁN BLANCA ROSANA
AUSENTE,131,BECERRA HERNÁNDEZ JUAN CARLOS
AUSENTE,134,SUQUILANDA VALDIVIESO BYRON VINICIO
AUSENTE,136,ABRIL OLIVO ANA ISABEL
SI,3,CEVALLOS GUEVARA LESLIE MARCELA
SI,5,ARIAS RAMÍREZ ALBERTO JESÚS
SI,13,CABEZAS GUERRERO ELIZABETH ENRIQUETA
SI,15,CALLE VERZOZI HERMUY
SI,18,CARRIÓN CEVALLOS MARÍA JOSÉ
SI,20,TENORIO VALENCIA CALLETANO
SI,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
SI,24,COROZO AYOVÍ JORGE WILBER
SI,27,DOUMET CHEDRAUI MICHEL ANDRÉS
SI,30,ESPINOSA ANDRADE AUGUSTO XAVIER
SI,31,FLOR GIL BRENDA AZUCENA
SI,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
SI,38,ASPIAZU INFANTE CARMEN MARJORIE
SI,40,MARÍN AGUIRRE ANA BELÉN
SI,42,MENDOZA ARÉVALO DANIEL ISAAC
SI,45,ORDOÑEZ JARAMILLO DIANA MARINA
SI,47,PALACIOS VELÁSQUEZ SONIA LUCRECIA
SI,49,PLAZA CASTILLO LENIN
SI,52,QUIJIJE DELGADO LUIS RAFAEL
SI,53,RODRÍGUEZ CEDEÑO ROSA ELENA
SI,55,RIVADENEIRA BUSTOS CARMEN MERCEDES
SI,66,VILLALVA MIRANDA LIRA DE LA PAZ
SI,68,YAR ARAUJO JUAN CARLOS
SI,69,YUNDA MACHADO JORGE HOMERO
SI,71,ANDRADE MUÑOZ WILMA PIEDAD
SI,72,ASÁN WONSANG JOSÉ FRANCISCO
SI,74,BERNAL BERNAL ESTEBAN REMIGIO
SI,75,BURBANO MONTENEGRO FÉLIX FERNANDO
SI,76,ZAMBRANO CASTRO NORALMA ELIZABETH
SI,78,CUCALÓN CAMACHO HENRY EDUARDO
SI,79,FALQUEZ BATALLAS PEDRO CARLOS
SI,80,CALLEJAS BARONA FERNANDO
SI,81,CAMPAIN BRAMBILLA RINA ASUNCIÓN
SI,82,CAMPOVERDE ROBLES EMILIO ABSALÓN
SI,83,CARRIÓN MORENO CÉSAR ATAULFO
SI,87,UGARTE HENRÍQUEZ JOSÉ FERNANDO
SI,88,OLLAGUE VALAREZO ZOILA PIEDAD
SI,89,CASTANIER JARAMILLO XAVIER HOMERO
SI,90,CELI SANTOS GUILLERMO ALEJANDRO
SI,93,CUESTA ORELLANA MARÍA DE LOURDES
SI,95,CADENA HUERTAS FRANCISCO JAVIER
SI,97,MONTAÑO GUISAMANO MAYRA MIGDONIA
SI,98,MUENTES ALVARADO PABLO ANDRES
SI,99,LLANES SUAREZ HENRY MANUEL
SI,100,CURICHUMBI YUPANQUI PEDRO
SI,101,DONOSO CHIRIBOGA PATRICIO
SI,102,FLORES VÁSQUEZ FERNANDO PATRICIO
SI,103,GALARZA AÑAZCO ANA MERCEDES
SI,104,GENDE CALAZACÓN ANGEL MESÍAS
SI,105,MOLINA CELI KARLA ELIZABETH
SI,107,CANDELL SOTO JAIME ENRIQUE JIMMY
SI,108,DUCHI GUAMÁN MARÍA ENCARNACIÓN
SI,109,ZAPATA GÓMEZ DALILA MONSERRATH
SI,110,ROHON HERVAS CÉSAR EDUARDO
SI,111,TACLE GARCÍA SAMIA
SI,112,NUÑEZ MANSSUR LUIS ANTONIO
SI,113,TORRES TORRES LUIS FERNANDO
SI,114,LARREÁTEGUI FABARA MARÍA GABRIELA
SI,115,CARBO AGUIRRE JONATHAN ALEXI
SI,116,MINCHALA MURILLO RÓMULO MARCELO
SI,118,MORENO GUERRERO HENRY FREDY
SI,119,HIDALGO ESPINEL SANDRA VICTORIA CARMEN
SI,120,PACHALA POMA LUIS ALBERTO
SI,122,GARCIA CANO LUIGI FRANCISCO
SI,123,BUSTAMANTE BRICEÑO YONY ESPERANZA
SI,125,ALARCÓN GUILLÍN FREDY OSCAR
SI,126,SOLORZANO SARRIA CESAR FAUSTO
SI,128,VINTIMILLA MOSCOSO PAOLA
SI,129,ZAMBRANO ORTIZ MARÍA ROBERTA
SI,130,RODRÍGUEZ PÉREZ SORAYA MARIBEL
SI,132,ARISTEGUIETA LOGROÑO MIRTHA STEPHANIE
SI,133,SIMBAÑA VILLARREAL ABDÓN MARCELO
SI,135,VERA MENDOZA TANLLY JANELA
SI,137,PADILLA SIERRA MAGGIE DOLORES
ABSTENCION,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
ABSTENCION,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
ABSTENCION,9,BERGMANN REYNA CARLOS ALBERTO
ABSTENCION,10,BONILLA SALCEDO VIVIANA
ABSTENCION,11,BUENDÍA HERDOÍZA MARÍA SOLEDAD
ABSTENCION,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
ABSTENCION,19,VALLEJO JARAMILLO NORMA MARLENE
ABSTENCION,26,CUESTA SANTANA ESTHER ADELINA
ABSTENCION,57,SALGADO ANDRADE SILVIA BETZABETH
ABSTENCION,59,SÁNCHEZ REYES MONTGOMERY
