asambleista,curul,voto
ARIAS RAMÍREZ ALBERTO JESÚS,5,AUSENTE
BERGMANN REYNA CARLOS ALBERTO,9,AUSENTE
BONILLA SALCEDO VIVIANA,10,AUSENTE
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,AUSENTE
CARRIÓN CEVALLOS MARÍA JOSÉ,18,AUSENTE
GARZÓN RICAURTE WILLIAM ANTONIO,34,AUSENTE
MARÍN AGUIRRE ANA BELÉN,40,AUSENTE
PEÑA PACHECO XIMENA DEL ROCÍO,48,AUSENTE
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,54,AUSENTE
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
VERA RODRÍGUEZ CARLOS ALFREDO,65,AUSENTE
ZAMBRANO CHACHA ALBERTO ALEXANDER,84,AUSENTE
PEÑA ONTANEDA ELIO GERMÁN,96,AUSENTE
REYES HIDALGO CRISTINA EUGENIA,99,AUSENTE
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,AUSENTE
AGUIÑAGA VALLEJO PAOLA MARCELA,1,SI
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,SI
SERRANO SALGADO JOSÉ RICARDO,3,SI
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,SI
ARREGUI RUEDA MARCIA CECILIA,6,SI
ARTEAGA MUÑOZ KARINA CECILIA,7,SI
BENAVIDES ZAMBRANO ZOILA TERESA,8,SI
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,SI
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,SI
CADENA VÉLEZ KARLA GABRIELA,14,SI
CALLE VERZOZI HERMUY,15,SI
CAMBALA MONTECE CARLOS ALBERTO,16,SI
CÁRDENAS ESPINOZA JUAN JORGE,17,SI
TERÁN SARZOSA SEGUNDO FAUSTO,19,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,20,SI
CERDA MIRANDA GABRIELA PAMELA,21,SI
CHALÁ CRUZ JOSÉ FRANKLIN,22,SI
TORRES TORRES EURO IGNACIO,23,SI
COROZO AYOVÍ JORGE WILBER,24,SI
CUESTA RÍOS LIUBA ELISA,25,SI
CUESTA SANTANA ESTHER ADELINA,26,SI
DOUMET CHEDRAUI MICHEL ANDRÉS,27,SI
DURÁN AGUILAR LILIANA ELIZABETH,28,SI
ALEAGA SANTOS RONNY XAVIER,29,SI
ESPINOSA ANDRADE AUGUSTO XAVIER,30,SI
FLOR GIL BRENDA AZUCENA,31,SI
GARCÍA GAIBOR CARMEN MERCEDES,32,SI
GARCÍA POZO DIEGO OSWALDO,33,SI
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,SI
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,SI
HOLGUÍN NARANJO MARCELA PRISCILA,37,SI
LITARDO CAICEDO CÉSAR ERNESTO,38,SI
LLORET VALDIVIESO JUAN CRISTÓBAL,39,SI
MELO GARZÓN ESTEBAN ANDRÉS,41,SI
MENDOZA ARÉVALO DANIEL ISAAC,42,SI
