asambleista,curul,voto
MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,7,AUSENTE
CRUZ SALAZAR FRANCISCA GABRIELA,10,AUSENTE
ARREGUI RUEDA MARCIA CECILIA,12,AUSENTE
MORENO INTRIAGO MARIA LUISA,14,AUSENTE
BUSTAMANTE PONCE FERNANDO XAVIER,17,AUSENTE
CALDERON SALTOS RICHARD OSWALDO,18,AUSENTE
CORDOVA ENCALADA EDGAR EDUARDO,28,AUSENTE
DE LA CRUZ BERNARDO HERMAN ULISES,30,AUSENTE
FAJARDO MOSQUERA LETTY VANESSA,33,AUSENTE
GONZALEZ SERRANO MIRYAM CATARINA,40,AUSENTE
BOMBON LOPEZ BLANCA CECILIA,42,AUSENTE
MOSQUERA YANEZ ISABEL PIEDAD,47,AUSENTE
CARRILLO CRESPO HUGO FERNANDO,49,AUSENTE
JUEZ JUEZ OMAR JUSEPH,50,AUSENTE
BUENDIA HERDOIZA MARIA SOLEDAD,52,AUSENTE
LARRIVA ALVARADO OSCAR OSWALDO,53,AUSENTE
AGUIÑAGA VALLEJO PAOLA MARCELA,55,AUSENTE
JIJON BUENDIA ITALIA LUISA,70,AUSENTE
REINOSO LESCANO MARIA ELIZABETH,73,AUSENTE
AGUILAR TORRES MANUEL RAMIRO,74,AUSENTE
ARIAS FERNANDEZ VERONICA ELIZABETH,75,AUSENTE
RODRIGUEZ DELGADO MARIA VERONICA,76,AUSENTE
BUSTOS CHILIQUINGA ARCADIO,80,AUSENTE
MATIAS APOLINARIO RITA AZUCENA,81,AUSENTE
YANDUN POZO CASTULO RENE,82,AUSENTE
ACACHO GONZALEZ PEPE LUIS,83,AUSENTE
SANCHEZ ORDOÑEZ MONTGOMERY LUIS,84,AUSENTE
FIERRO OVIEDO PACO,89,AUSENTE
GUALAN JAPA MILTON RODRIGO,90,AUSENTE
UMAJINGA GUAMAN CESAR,92,AUSENTE
TIBAN GUALA LOURDES LICENIA,93,AUSENTE
PACHECO ORDOÑEZ BAYRON EDUARDO,99,AUSENTE
AUQUILLA ORTEGA RAUL VICENTE,101,AUSENTE
CHICAIZA TOAPANTA WILSON ALFONSO,102,AUSENTE
DONOSO CHIRIBOGA PATRICIO,103,AUSENTE
