asambleista,curul,voto
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,AUSENTE
ARTEAGA MUÑOZ KARINA CECILIA,7,AUSENTE
BONILLA SALCEDO VIVIANA,10,AUSENTE
CARRIÓN CEVALLOS MARÍA JOSÉ,18,AUSENTE
CERDA MIRANDA GABRIELA PAMELA,21,AUSENTE
CUESTA RÍOS LIUBA ELISA,25,AUSENTE
DURÁN AGUILAR LILIANA ELIZABETH,28,AUSENTE
GARZÓN RICAURTE WILLIAM ANTONIO,34,AUSENTE
POMA HERRERA YOFRE MARTÍN,50,AUSENTE
QUIJIJE DELGADO LUIS RAFAEL,52,AUSENTE
SALAZAR CEDEÑO GUADALUPE DOLORES,56,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
VERA RODRÍGUEZ CARLOS ALFREDO,65,AUSENTE
YAR ARAUJO JUAN CARLOS,68,AUSENTE
GUAMBA DÍAZ NANCY JEANNETH,69,AUSENTE
ZAMBRANO ARTEAGA JOSE RICARDO,70,AUSENTE
GALARZA AÑAZCO ANA MERCEDES,103,AUSENTE
GENDE CALAZACÓN ANGEL MESÍAS,104,AUSENTE
CANDELL SOTO JAIME ENRIQUE JIMMY,107,AUSENTE
TERÁN SALCEDO RAMÓN FORTUNATO,112,AUSENTE
MENDOZA PALMA JOFFRE PATRICIO,115,AUSENTE
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,AUSENTE
UGARTE GUZMÁN BLANCA ROSANA,127,AUSENTE
ZAMBRANO ORTIZ MARÍA ROBERTA,129,AUSENTE
VILLALVA MIRANDA LIRA DE LA PAZ,66,SI
ANDRADE MUÑOZ WILMA PIEDAD,71,SI
ASÁN WONSANG JOSÉ FRANCISCO,72,SI
AUQUILLA ORTEGA RAÚL VICENTE,73,SI
BERNAL BERNAL ESTEBAN REMIGIO,74,SI
BURBANO MONTENEGRO FÉLIX FERNANDO,75,SI
AZUERO RODAS ELISEO ALEXIS,77,SI
CUCALÓN CAMACHO HENRY EDUARDO,78,SI
FALQUEZ BATALLAS PEDRO CARLOS,79,SI
SUÁREZ PROAÑO LUIS FERNANDO,80,SI
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,SI
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,SI
CARRIÓN MORENO CÉSAR ATAULFO,83,SI
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,SI
YANDÚN POZO CÁSTULO RENÉ,86,SI
HENRÍQUEZ JAIME PATRICIA IVONNE,87,SI
OLLAGUE VALAREZO ZOILA PIEDAD,88,SI
CASTANIER JARAMILLO XAVIER HOMERO,89,SI
CELI SANTOS GUILLERMO ALEJANDRO,90,SI
YUNGA NAULA SEGUNDO JULIÁN,91,SI
CRUZ VACA JEANNINE DEL CISNE,92,SI
CUESTA ORELLANA MARÍA DE LOURDES,93,SI
CADENA HUERTAS FRANCISCO JAVIER,95,SI
PEÑA ONTANEDA ELIO GERMÁN,96,SI
MONTAÑO GUISAMANO MAYRA MIGDONIA,97,SI
"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",98,SI
REYES HIDALGO CRISTINA EUGENIA,99,SI
CURICHUMBI YUPANQUI PEDRO,100,SI
DONOSO CHIRIBOGA PATRICIO,101,SI
FLORES VÁSQUEZ FERNANDO PATRICIO,102,SI
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,SI
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,SI
OLIVO PALLO JAIME FERNANDO,109,SI
ROHON HERVAS CÉSAR EDUARDO,110,SI
TACLE GARCÍA SAMIA,111,SI
TORRES TORRES LUIS FERNANDO,113,SI
MINCHALA MURILLO RÓMULO MARCELO,116,SI
MONTAÑO VALENCIA MAE,117,SI
MORENO GUERRERO HENRY FREDY,118,SI
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,SI
PACHALA POMA LUIS ALBERTO,120,SI
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,SI
GARCIA CANO LUIGI FRANCISCO,122,SI
PUANCHIR PAYASHÑA TITO PEDRO,124,SI
ALARCÓN GUILLÍN FREDY OSCAR,125,SI
SOLORZANO SARRIA CESAR FAUSTO,126,SI
VINTIMILLA MOSCOSO PAOLA,128,SI
PALACIOS MUÑOZ JUAN SEBASTIÁN,130,SI
PAREDES TORRES WASHINGTON ARTURO,131,SI
ROMERO LOAYZA FRANCO SEGUNDO,132,SI
SIMBAÑA VILLARREAL ABDÓN MARCELO,133,SI
SUQUILANDA VALDIVIESO BYRON VINICIO,134,SI
VERA MENDOZA TANLLY JANELA,135,SI
VILLAMAR JÁCOME PEDRO FABRICIO,136,SI
PADILLA SIERRA MAGGIE DOLORES,137,SI
ARREGUI RUEDA MARCIA CECILIA,6,NO
MELO GARZÓN ESTEBAN ANDRÉS,41,NO
LARREÁTEGUI FABARA MARÍA GABRIELA,114,BLANCO
AGUIÑAGA VALLEJO PAOLA MARCELA,1,ABSTENCION
SERRANO SALGADO JOSÉ RICARDO,3,ABSTENCION
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,ABSTENCION
ARIAS RAMÍREZ ALBERTO JESÚS,5,ABSTENCION
BENAVIDES ZAMBRANO ZOILA TERESA,8,ABSTENCION
BERGMANN REYNA CARLOS ALBERTO,9,ABSTENCION
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,ABSTENCION
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,ABSTENCION
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,ABSTENCION
CADENA VÉLEZ KARLA GABRIELA,14,ABSTENCION
CALLE VERZOZI HERMUY,15,ABSTENCION
CAMBALA MONTECE CARLOS ALBERTO,16,ABSTENCION
CÁRDENAS ESPINOZA JUAN JORGE,17,ABSTENCION
VALLEJO JARAMILLO NORMA MARLENE,19,ABSTENCION
TENORIO VALENCIA CALLETANO,20,ABSTENCION
CHALÁ CRUZ JOSÉ FRANKLIN,22,ABSTENCION
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,ABSTENCION
COROZO AYOVÍ JORGE WILBER,24,ABSTENCION
CUESTA SANTANA ESTHER ADELINA,26,ABSTENCION
DOUMET CHEDRAUI MICHEL ANDRÉS,27,ABSTENCION
ESPÍN REYES EUGENIA SOFÍA,29,ABSTENCION
ESPINOSA ANDRADE AUGUSTO XAVIER,30,ABSTENCION
FLOR GIL BRENDA AZUCENA,31,ABSTENCION
GARCÍA GAIBOR CARMEN MERCEDES,32,ABSTENCION
GARCÍA POZO DIEGO OSWALDO,33,ABSTENCION
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,ABSTENCION
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,ABSTENCION
HOLGUÍN NARANJO MARCELA PRISCILA,37,ABSTENCION
LITARDO CAICEDO CÉSAR ERNESTO,38,ABSTENCION
LLORET VALDIVIESO JUAN CRISTÓBAL,39,ABSTENCION
MARÍN AGUIRRE ANA BELÉN,40,ABSTENCION
MENDOZA ARÉVALO DANIEL ISAAC,42,ABSTENCION
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,ABSTENCION
NARANJO ALVARADO PRISCILA AMAPOLA,44,ABSTENCION
OCHOA MORANTE MANUEL ALFREDO,45,ABSTENCION
ORELLANA ROMÁN ROSA GINA,46,ABSTENCION
PALACIOS VELÁSQUEZ SONIA LUCRECIA,47,ABSTENCION
PEÑA PACHECO XIMENA DEL ROCÍO,48,ABSTENCION
PLAZA CASTILLO LENIN,49,ABSTENCION
PROAÑO CIFUENTES ROBERTH MAURICIO,51,ABSTENCION
QUIÑONEZ OCAMPO JULIO CÉSAR,53,ABSTENCION
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,54,ABSTENCION
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,ABSTENCION
SALGADO ANDRADE SILVIA BETZABETH,57,ABSTENCION
SAMANIEGO MAIGUA FRANKLIN OMAR,58,ABSTENCION
SÁNCHEZ REYES MONTGOMERY,59,ABSTENCION
ALEMÁN MARMOL MÓNICA ROCÍO,60,ABSTENCION
SOLIZ CARRIÓN DORIS JOSEFINA,61,ABSTENCION
VALLE PINARGOTE BAIRON LEONARDO,62,ABSTENCION
VELIN CORTÉS JUAN PABLO,63,ABSTENCION
VITERI GUALINGA CARLOS ELOY,67,ABSTENCION
ZAMBRANO CASTRO NORALMA ELIZABETH,76,ABSTENCION
ZAMBRANO CHACHA ALBERTO ALEXANDER,84,ABSTENCION
ZAMBRANO VALLE EDUARDO MAURICIO,94,ABSTENCION
ZAMBRANO VERA MARIANO,106,ABSTENCION
