curul,asambleista,voto
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,AUSENTE
3,SERRANO SALGADO JOSÉ RICARDO,AUSENTE
8,BENAVIDES ZAMBRANO ZOILA TERESA,AUSENTE
9,BERGMANN REYNA CARLOS ALBERTO,AUSENTE
18,CARRIÓN CEVALLOS MARÍA JOSÉ,AUSENTE
21,CERDA MIRANDA GABRIELA PAMELA,AUSENTE
25,SUAREZ HUAYAMAVE CARLOS ALBERTO,AUSENTE
27,DOUMET CHEDRAUI MICHEL ANDRÉS,AUSENTE
28,DURÁN AGUILAR LILIANA ELIZABETH,AUSENTE
30,ESPINOSA ANDRADE AUGUSTO XAVIER,AUSENTE
42,MENDOZA ARÉVALO DANIEL ISAAC,AUSENTE
51,PROAÑO CIFUENTES ROBERTH MAURICIO,AUSENTE
60,ALEMÁN MARMOL MÓNICA ROCÍO,AUSENTE
63,VELIN CORTÉS JUAN PABLO,AUSENTE
66,VILLALVA MIRANDA LIRA DE LA PAZ,AUSENTE
70,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
75,BURBANO MONTENEGRO FÉLIX FERNANDO,AUSENTE
84,ZAMBRANO CHACHA ALBERTO ALEXANDER,AUSENTE
89,CASTANIER JARAMILLO XAVIER HOMERO,AUSENTE
103,GALARZA AÑAZCO ANA MERCEDES,AUSENTE
104,GENDE CALAZACÓN ANGEL MESÍAS,AUSENTE
106,MACÍAS ORTEGA WENDY ELENA MARISOL,AUSENTE
107,CANDELL SOTO JAIME ENRIQUE JIMMY,AUSENTE
110,ROHON HERVAS CÉSAR EDUARDO,AUSENTE
115,MENDOZA PALMA JOFFRE PATRICIO,AUSENTE
122,CUESTA CONCARI MARÍA MERCEDES,AUSENTE
127,UGARTE GUZMÁN BLANCA ROSANA,AUSENTE
129,ZAMBRANO ORTIZ MARÍA ROBERTA,AUSENTE
1,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,SI
5,ARIAS RAMÍREZ ALBERTO JESÚS,SI
6,ARREGUI RUEDA MARCIA CECILIA,SI
7,ARTEAGA MUÑOZ KARINA CECILIA,SI
10,BONILLA SALCEDO VIVIANA,SI
11,BUENDÍA HERDOÍZA MARÍA SOLEDAD,SI
12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,SI
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,SI
14,CADENA VÉLEZ KARLA GABRIELA,SI
15,CALLE VERZOZI HERMUY,SI
16,CAMBALA MONTECE CARLOS ALBERTO,SI
17,CÁRDENAS ESPINOZA JUAN JORGE,SI
19,VALLEJO JARAMILLO NORMA MARLENE,SI
20,TENORIO VALENCIA CALLETANO,SI
22,CHALÁ CRUZ JOSÉ FRANKLIN,SI
23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,SI
24,COROZO AYOVÍ JORGE WILBER,SI
26,CUESTA SANTANA ESTHER ADELINA,SI
29,ESPÍN REYES EUGENIA SOFÍA,SI
31,FLOR GIL BRENDA AZUCENA,SI
32,GARCÍA GAIBOR CARMEN MERCEDES,SI
33,GARCÍA POZO DIEGO OSWALDO,SI
34,GARZÓN RICAURTE WILLIAM ANTONIO,SI
35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,SI
36,GUEVARA VILLACRÉS VERÓNICA MARGARITA,SI
37,HOLGUÍN NARANJO MARCELA PRISCILA,SI
38,LITARDO CAICEDO CÉSAR ERNESTO,SI
39,LLORET VALDIVIESO JUAN CRISTÓBAL,SI
40,MARÍN AGUIRRE ANA BELÉN,SI
41,MELO GARZÓN ESTEBAN ANDRÉS,SI
43,MUÑOZ LÓPEZ CHRISTIAN PABEL,SI
44,NARANJO ALVARADO PRISCILA AMAPOLA,SI
45,OCHOA MORANTE MANUEL ALFREDO,SI
46,ORELLANA ROMÁN ROSA GINA,SI
47,PALACIOS VELÁSQUEZ SONIA LUCRECIA,SI
48,PEÑA PACHECO XIMENA DEL ROCÍO,SI
49,PLAZA CASTILLO LENIN,SI
50,POMA HERRERA YOFRE MARTÍN,SI
52,QUIJIJE DELGADO LUIS RAFAEL,SI
53,QUIÑONEZ OCAMPO JULIO CÉSAR,SI
54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI
55,RIVADENEIRA BUSTOS CARMEN MERCEDES,SI
56,SALAZAR CEDEÑO GUADALUPE DOLORES,SI
57,SALGADO ANDRADE SILVIA BETZABETH,SI
58,SAMANIEGO MAIGUA FRANKLIN OMAR,SI
59,SÁNCHEZ REYES MONTGOMERY,SI
61,SOLIZ CARRIÓN DORIS JOSEFINA,SI
62,VALLE PINARGOTE BAIRON LEONARDO,SI
64,VERA FLORES WENDY VANESSA,SI
