asambleista,curul,voto
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,AUSENTE
SERRANO SALGADO JOSÉ RICARDO,3,AUSENTE
BERGMANN REYNA CARLOS ALBERTO,9,AUSENTE
CADENA VÉLEZ KARLA GABRIELA,14,AUSENTE
CARRIÓN CEVALLOS MARÍA JOSÉ,18,AUSENTE
SARZOSA MONTENEGRO JOHANNA MARCELA,22,AUSENTE
ALEAGA SANTOS RONNY XAVIER,29,AUSENTE
ESPINOSA ANDRADE AUGUSTO XAVIER,30,AUSENTE
GARCÍA POZO DIEGO OSWALDO,33,AUSENTE
LITARDO CAICEDO CÉSAR ERNESTO,38,AUSENTE
MARÍN AGUIRRE ANA BELÉN,40,AUSENTE
MELO GARZÓN ESTEBAN ANDRÉS,41,AUSENTE
SALAZAR CEDEÑO GUADALUPE DOLORES,56,AUSENTE
SAMANIEGO MAIGUA FRANKLIN OMAR,58,AUSENTE
ALEMÁN MARMOL MÓNICA ROCÍO,60,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
YAR ARAUJO JUAN CARLOS,68,AUSENTE
GUAMBA DÍAZ NANCY JEANNETH,69,AUSENTE
LOOR ALCÍVAR LEXI LIDUVINA,70,AUSENTE
BURBANO MONTENEGRO FÉLIX FERNANDO,75,AUSENTE
AZUERO RODAS ELISEO ALEXIS,77,AUSENTE
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,AUSENTE
CELI SANTOS GUILLERMO ALEJANDRO,90,AUSENTE
CRUZ PROAÑO LUDOVICO ISRAEL,91,AUSENTE
CRUZ VACA JEANNINE DEL CISNE,92,AUSENTE
CURICHUMBI YUPANQUI PEDRO,100,AUSENTE
DONOSO CHIRIBOGA PATRICIO,101,AUSENTE
FLORES VÁSQUEZ FERNANDO PATRICIO,102,AUSENTE
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,AUSENTE
CANDELL SOTO JAIME ENRIQUE JIMMY,107,AUSENTE
MORENO GUERRERO HENRY FREDY,118,AUSENTE
CUESTA CONCARI MARÍA MERCEDES,122,AUSENTE
VILLAMAR JÁCOME PEDRO FABRICIO,136,AUSENTE
YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,59,SI
ASTUDILLO LOOR LINA GLORIA,74,SI
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,SI
CUESTA ORELLANA MARÍA DE LOURDES,93,SI
VERDEZOTO REINOSO ROSA ISABEL,103,SI
GENDE CALAZACÓN ANGEL MESÍAS,104,SI
ALVAREZ TOBAR RODRIGO CÉSAR,114,SI
CUADRO GASTEZZI DEYSI MARIA,115,SI
VERA CALDERÓN SILVIA LORENA,116,SI
MONTAÑO VALENCIA MAE,117,SI
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,SI
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,SI
ALARCÓN GUILLÍN FREDY OSCAR,125,SI
RODRÍGUEZ PÉREZ SORAYA MARIBEL,130,SI
PAREDES TORRES WASHINGTON ARTURO,131,SI
ROMERO LOAYZA FRANCO SEGUNDO,132,SI
SIMBAÑA VILLARREAL ABDÓN MARCELO,133,SI
SUQUILANDA VALDIVIESO BYRON VINICIO,134,SI
VERA MENDOZA TANLLY JANELA,135,SI
BENAVIDES ZAMBRANO ZOILA TERESA,8,NO
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,NO
GARCÍA MARTÍNEZ INGRID VANESSA,31,NO
AGUIÑAGA VALLEJO PAOLA MARCELA,1,ABSTENCION
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,ABSTENCION
ARIAS RAMÍREZ ALBERTO JESÚS,5,ABSTENCION
ARREGUI RUEDA MARCIA CECILIA,6,ABSTENCION
ARTEAGA MUÑOZ KARINA CECILIA,7,ABSTENCION
BONILLA SALCEDO VIVIANA,10,ABSTENCION
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,ABSTENCION
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,ABSTENCION
CALLE VERZOZI HERMUY,15,ABSTENCION
CAMBALA MONTECE CARLOS ALBERTO,16,ABSTENCION
CÁRDENAS ESPINOZA JUAN JORGE,17,ABSTENCION
TERÁN SARZOSA SEGUNDO FAUSTO,19,ABSTENCION
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,20,ABSTENCION
GREFA AVILEZ FLAVIO PATRICIO,21,ABSTENCION
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,ABSTENCION
COROZO AYOVÍ JORGE WILBER,24,ABSTENCION
CUESTA RÍOS LIUBA ELISA,25,ABSTENCION
CUESTA SANTANA ESTHER ADELINA,26,ABSTENCION
DOUMET CHEDRAUI MICHEL ANDRÉS,27,ABSTENCION
DURÁN AGUILAR LILIANA ELIZABETH,28,ABSTENCION
GARCÍA GAIBOR CARMEN MERCEDES,32,ABSTENCION
GARZÓN RICAURTE WILLIAM ANTONIO,34,ABSTENCION
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,ABSTENCION
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,ABSTENCION
HOLGUÍN NARANJO MARCELA PRISCILA,37,ABSTENCION
LLORET VALDIVIESO JUAN CRISTÓBAL,39,ABSTENCION
COLAMARCO VERA PINUCCIA MAGALY,42,ABSTENCION
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,ABSTENCION
NARANJO ALVARADO PRISCILA AMAPOLA,44,ABSTENCION
OCHOA MORANTE MANUEL ALFREDO,45,ABSTENCION
ORELLANA ROMÁN ROSA GINA,46,ABSTENCION
BUSTAMANTE GARCÍA JUAN FRANCISCO,47,ABSTENCION
ORTEGA ALVAREZ CARLOS UREL,48,ABSTENCION
PLAZA CASTILLO LENIN,49,ABSTENCION
POMA HERRERA YOFRE MARTÍN,50,ABSTENCION
PROAÑO CIFUENTES ROBERTH MAURICIO,51,ABSTENCION
QUIJIJE DELGADO LUIS RAFAEL,52,ABSTENCION
QUIÑONEZ OCAMPO JULIO CÉSAR,53,ABSTENCION
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,54,ABSTENCION
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,ABSTENCION
SALGADO ANDRADE SILVIA BETZABETH,57,ABSTENCION
SOLIZ CARRIÓN DORIS JOSEFINA,61,ABSTENCION
VALLE PINARGOTE BAIRON LEONARDO,62,ABSTENCION
VELIN CORTÉS JUAN PABLO,63,ABSTENCION
VERA RODRÍGUEZ CARLOS ALFREDO,65,ABSTENCION
VILLALVA MIRANDA LIRA DE LA PAZ,66,ABSTENCION
VITERI GUALINGA CARLOS ELOY,67,ABSTENCION
ANDRADE MUÑOZ WILMA PIEDAD,71,ABSTENCION
ALMEIDA ALARCÓN KAREM MICHELLE,72,ABSTENCION
AUQUILLA ORTEGA RAÚL VICENTE,73,ABSTENCION
ZAMBRANO CASTRO NORALMA ELIZABETH,76,ABSTENCION
CUCALÓN CAMACHO HENRY EDUARDO,78,ABSTENCION
SERRANO VITERI MERCEDES MARITZA,79,ABSTENCION
CALLEJAS BARONA FERNANDO,80,ABSTENCION
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,ABSTENCION
CARRIÓN MORENO CÉSAR ATAULFO,83,ABSTENCION
ZAMBRANO CHACHA ALBERTO ALEXANDER,84,ABSTENCION
YANDÚN POZO CÁSTULO RENÉ,86,ABSTENCION
HENRÍQUEZ JAIME PATRICIA IVONNE,87,ABSTENCION
KRONFLE KOZHAYA HENRY FABIÁN,88,ABSTENCION
CASTANIER JARAMILLO XAVIER HOMERO,89,ABSTENCION
ZAMBRANO VALLE EDUARDO MAURICIO,94,ABSTENCION
CADENA HUERTAS FRANCISCO JAVIER,95,ABSTENCION
PEÑA ONTANEDA ELIO GERMÁN,96,ABSTENCION
CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,97,ABSTENCION
,98,ABSTENCION
OLLAGUE VALAREZO ZOILA PIEDAD,99,ABSTENCION
ZAMBRANO VERA MARIANO,106,ABSTENCION
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,ABSTENCION
OLIVO PALLO JAIME FERNANDO,109,ABSTENCION
ROHON HERVAS CÉSAR EDUARDO,110,ABSTENCION
TAIANO BASANTE VICENTE GIOVANNY,111,ABSTENCION
NUÑEZ MANSSUR LUIS ANTONIO,112,ABSTENCION
TORRES COBO LUIS ESTEBAN,113,ABSTENCION
PACHALA POMA LUIS ALBERTO,120,ABSTENCION
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,ABSTENCION
PUANCHIR PAYASHÑA TITO PEDRO,124,ABSTENCION
SOLORZANO SARRIA CESAR FAUSTO,126,ABSTENCION
ALMEYDA JALIL VICENTE FERNANDO,127,ABSTENCION
MARÍN LAVAYEN DENNIS GUSTAVO,128,ABSTENCION
ESTUPIÑÁN ORTIZ BORIS EFRÉN,129,ABSTENCION
YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,137,ABSTENCION
