asambleista,curul,voto
AGUILAR PLACIDO ARMANDO,3,AUSENTE
MACHUCA MOSCOSO LINDA MARICELA,4,AUSENTE
ARREGUI RUEDA MARCIA CECILIA,12,AUSENTE
JAIGUA ALVARADO CELIA MARIA,53,AUSENTE
AGUIÑAGA VALLEJO PAOLA MARCELA,55,AUSENTE
ALMEIDA MANOSALVAS MARIA DEL PILAR,57,AUSENTE
ALVARADO CARRION ROSANA,59,AUSENTE
SANANGO AUCACAMA LUIS LORENZO,62,AUSENTE
RIVERO DOGUER ANGEL ARMANDO,71,AUSENTE
MEDINA MERA VICTOR CLEMENTE,72,AUSENTE
QUEZADA CARRION ANDREA MARIBEL,90,AUSENTE
PACHECO ORDOÑEZ BAYRON EDUARDO,99,AUSENTE
SOLORZANO MANUEL ANTONIO,106,AUSENTE
SOLORZANO SARRIA CESAR FAUSTO,114,AUSENTE
MEDINA TAMBACO EMILY JESUS,119,AUSENTE
ZAMBRANO CABANILLA EDUARDO ALFONSO,125,AUSENTE
REYES HIDALGO CRISTINA EUGENIA,132,AUSENTE
ABAD VELEZ RAUL,1,SI
MORALES POZO LENIN ALBERTO,2,SI
ORTIZ LARA LEONARDO,5,SI
ALBAN TORRES MARIANA DEL ROCIO,6,SI
MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,7,SI
MUÑOZ VICUÑA MARIANGEL,8,SI
ANDINO REINOSO MAURO EDMUNDO,9,SI
VITERI LOPEZ CHRISTIAN HUMBERTO,10,SI
ARIAS RAMIREZ ALBERTO JESUS,11,SI
BENAVIDES ZAMBRANO ZOILA TERESA,13,SI
BERGMANN REYNA CARLOS ALBERTO,14,SI
BORJA PEREZ GALO,15,SI
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,SI
PAREDES BENAVIDES LIDIA VICTORIA,17,SI
CALDERON SALTOS RICHARD OSWALDO,18,SI
CALLE ANDRADE MARIA AUGUSTA,19,SI
CARRILLO BETTY,20,SI
CARRION MARIA JOSE,21,SI
CARVAJAL AGUIRRE MIGUEL ANGEL,22,SI
CASSINELLI CALI JUAN CARLOS,23,SI
CAYAMBE TIPAN FAUSTO HERIBERTO,24,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,SI
CHAVEZ CANALES HOLGER EZEQUIEL,26,SI
CHICA AREVALO VINICIO VETHOWEN,27,SI
CORDOVA ENCALADA EDGAR EDUARDO,28,SI
CUESTA RIOS LIUBA ELISA,29,SI
DE LA CRUZ BERNARDO HERMAN ULISES,30,SI
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,SI
DELGADO CHALA AGUSTIN JAVIER,32,SI
FAJARDO MOSQUERA LETTY VANESSA,33,SI
FALCONI LOQUI EVELYN PAMELA,34,SI
GAGLIARDO LOOR GASTON,35,SI
DE LA TORRE RAMIREZ PABLO ANTONIO,36,SI
LARREA VITERI LIDICE VANESSA,37,SI
GARZON RICAURTE WILLIAM ANTONIO,38,SI
GODOY ANDRADE GINA JAKELINE,39,SI
GONZALEZ SERRANO MIRYAM CATARINA,40,SI
GUAMAN CASTRO ALEX FRANCISCO,41,SI
GUAMANGATE ANTE LUIS GILBERTO,42,SI
JARAMILLO RODRIGUEZ VICTOR HUGO,43,SI
GUEVARA VILLACRES VERONICA MARGARITA,44,SI
