voto,curul,asambleista
AUSENTE,4,MACHUCA MOSCOSO LINDA MARICELA
AUSENTE,11,ARIAS RAMIREZ ALBERTO JESUS
AUSENTE,12,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
AUSENTE,23,CASSINELLI CALI JUAN CARLOS
AUSENTE,24,CAYAMBE TIPAN FAUSTO HERIBERTO
AUSENTE,25,OLAYA LIDER
AUSENTE,28,CORDOVA ENCALADA EDGAR EDUARDO
AUSENTE,37,LARREA VITERI LIDICE VANESSA
AUSENTE,39,MACAS JOSE LUIS
AUSENTE,41,GUAMAN CASTRO ALEX FRANCISCO
AUSENTE,43,GUDIÑO MENA ZOBEIDA GUISELA
AUSENTE,45,GUZMAN OCHOA LILIANA MAURA
AUSENTE,48,CRUZ SALAZAR FRANCISCA GABRIELA
AUSENTE,52,BUENDIA HERDOIZA MARIA SOLEDAD
AUSENTE,55,AGUIÑAGA VALLEJO PAOLA MARCELA
AUSENTE,57,TOBAR NUÑEZ RAUL IGNACIO
AUSENTE,59,ALVARADO CARRION ROSANA
AUSENTE,60,OCLES PADILLA ALEXANDRA
AUSENTE,62,PADRON SAETEROS GLADYS PAULINA
AUSENTE,64,PEÑA CARRASCO DIANA LUCIA
AUSENTE,65,PEÑA PACHECO XIMENA DEL ROCIO
AUSENTE,68,PILLAJO TUQUERES JENNY ELIZABETH
AUSENTE,71,RIVERO DOGUER ANGEL ARMANDO
AUSENTE,77,SAENZ DE VITERI LAUTARO ENRIQUE
AUSENTE,78,SALAZAR CEDEÑO GUADALUPE DOLORES
AUSENTE,86,ALEMAN MARMOL MONICA ROCIO
AUSENTE,87,SOLANO MORENO ALEX FABIAN
AUSENTE,89,FIERRO OVIEDO PACO
AUSENTE,91,ORELLANA MARQUINEZ MAGALI MARGOT
AUSENTE,92,UMAJINGA GUAMAN CESAR
AUSENTE,93,TIBAN GUALA LOURDES LICENIA
AUSENTE,95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN
AUSENTE,101,AUQUILLA ORTEGA RAUL VICENTE
AUSENTE,106,SOLORZANO MANUEL ANTONIO
AUSENTE,111,VICUÑA MUÑOZ MARIA ALEJANDRA
AUSENTE,117,PAEZ BENALCAZAR ANDRES TARQUINO
AUSENTE,118,SALGADO RIVADENEIRA DIEGO
AUSENTE,119,MEDINA TAMBACO EMILY JESUS
AUSENTE,120,TORRES TORRES LUIS FERNANDO
AUSENTE,123,VITERI GUALINGA CARLOS ELOY
AUSENTE,127,ZAMBRANO CHACHA ALBERTO ALEXANDER
AUSENTE,129,URIBE LOPEZ FANNY ESTHER
AUSENTE,130,TAPIA LOMBEYDA LUIS FERNANDO
AUSENTE,131,CUCALON CAMACHO HENRY EDUARDO
AUSENTE,136,OÑATE LOMBEIBA WIMPER BOLIVAR
AUSENTE,137,KRONFLE GOMEZ MARIA CRISTINA
SI,1,ABAD VELEZ RAUL
SI,2,ACERO LANCHIMBA ESTHELA LILIANA
SI,3,AGUILAR PLACIDO ARMANDO
SI,5,AGUIRRE HIDALGO DORA ANDELA
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO
SI,8,MUÑOZ VICUÑA MARIANGEL
SI,9,GUEVARA ALVARADO MARGARITA BEATRIZ
SI,10,MONGE ESPINEL LUIS HUMBERTO
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,14,BERGMANN REYNA CARLOS ALBERTO
SI,15,BORJA PEREZ GALO
SI,17,PAREDES BENAVIDES LIDIA VICTORIA
SI,18,QUIMBIULCO BEDON LORENA GABRIELA
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,20,CARRILLO BETTY
SI,21,CARRION MARIA JOSE
SI,22,CARVAJAL AGUIRRE MIGUEL ANGEL
SI,26,SALAZAR PAUCAR MARGOD ELISAVED
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,29,CUESTA RIOS LIUBA ELISA
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
SI,32,DELGADO CHALA AGUSTIN JAVIER
SI,33,FAJARDO MOSQUERA LETTY VANESSA
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,35,GAGLIARDO LOOR GASTON
SI,36,DE LA TORRE RAMIREZ PABLO ANTONIO
SI,38,CALAZACON AGUAVIL MARIA ALBERTINA
SI,40,GONZALEZ SERRANO MIRYAM CATARINA
SI,42,GUAMANGATE ANTE LUIS GILBERTO
SI,44,GUEVARA VILLACRES VERONICA MARGARITA
SI,46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO
SI,47,MOSQUERA YANEZ ISABEL PIEDAD
SI,49,JEREZ PILLA BETTY MARICELA
SI,50,JUEZ JUEZ OMAR JUSEPH
SI,51,ORTIZ GASPAR ESTHER FLAVIA
SI,53,LARRIVA ALVARADO OSCAR OSWALDO
SI,54,LEDESMA ZAMORA OSCAR ALFONSO
SI,56,MORENO CHIRIBOGA AMPARO DIANA
SI,58,MUÑOZ AVENDAÑO ROSA ELVIRA
SI,61,CAZA TIPANTA HUGO RENE
SI,63,BRITO MENDOZA MONICA CRISTINA
SI,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
SI,67,PONCE LEON XIMENA MERCEDES
SI,69,FARFAN APONTE RICHARD WILSON
SI,70,RIVERA LOPEZ JOSE GABRIEL
SI,72,MEDINA MERA VICTOR CLEMENTE
SI,73,VELASTEGUI RAMOS LEONARDO DARIO
SI,74,AGUILAR TORRES MANUEL RAMIRO
SI,75,ARIAS FERNANDEZ VERONICA ELIZABETH
SI,76,RODRIGUEZ DELGADO MARIA VERONICA
SI,79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ
SI,80,BUSTOS CHILIQUINGA ARCADIO
SI,81,MATIAS APOLINARIO RITA AZUCENA
SI,82,YANDUN POZO CASTULO RENE
SI,83,ACACHO GONZALEZ PEPE LUIS
SI,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
SI,85,MOYA DUQUE HERMAN ANIBAL
SI,88,DIAZ COKA MARIA GABRIELA
SI,90,GUALAN JAPA MILTON RODRIGO
SI,94,TERAN SARZOSA SEGUNDO FAUSTO
SI,96,VALLE PINARGOTE BAIRON LEONARDO
SI,97,VASCONEZ ARTEAGA ANNY MARLLELY
SI,98,VELA CAIZAPANTA ANGEL RAMIRO
SI,99,PACHECO ORDOÑEZ BAYRON EDUARDO
SI,100,GUTIERREZ BORBUA FAUSTO GILMAR
SI,102,CHICAIZA TOAPANTA WILSON ALFONSO
SI,103,DONOSO CHIRIBOGA PATRICIO
SI,104,MONCAYO CEVALLOS JOSE RICARDO
SI,105,AGUIRRE RODRIGUEZ FRANCISCO XAVIER
SI,107,ARGUELLO TROYA BLANCA AZUCENA
SI,108,VELASCO ENRIQUEZ CARLOS ALBERTO
SI,109,VELEZ MARLENE MARGARITA
SI,110,VERDUGA CEDEÑO MARY
SI,112,ANDINO ROBALINO ANGELICA MARIA
SI,113,SOTO MONTALVO ALICIA MAGDALENA
SI,114,AGUINDA TAPUY DIANA YOLANDA
SI,115,MONTAÑO VALENCIA MAE
SI,116,MORETA PANCHEZ MIGUEL ANGEL
SI,121,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE
SI,122,VINTIMILLA JARRIN DIEGO ARMANDO
SI,124,ZAMBRANO ARTEAGA JOSE RICARDO
SI,125,MARIN AVILA MAYTE SORAYA
SI,126,ZAMBRANO CASTRO NORALMA ELIZABETH
SI,128,SERRANO SEGURA GRACE MARISOL
SI,132,REYES HIDALGO CRISTINA EUGENIA
SI,133,TACLE GALARRAGA MOISES FERNANDO
SI,134,ROMERO LOAYZA FRANCO SEGUNDO
SI,135,YELA BURGOS DAYSE INES
