voto,curul,asambleista
AUSENTE,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
AUSENTE,19,CALLE ANDRADE MARIA AUGUSTA
AUSENTE,28,CORDOVA ENCALADA EDGAR EDUARDO
AUSENTE,29,MACIAS GARCIA PEDRO ROBERTO GEOVANNY
AUSENTE,37,LARREA VITERI LIDICE VANESSA
AUSENTE,38,GARZON RICAURTE WILLIAM ANTONIO
AUSENTE,67,PONCE LEON XIMENA MERCEDES
AUSENTE,69,FARFAN APONTE RICHARD WILSON
AUSENTE,70,RIVERA LOPEZ JOSE GABRIEL
AUSENTE,75,ARIAS FERNANDEZ VERONICA ELIZABETH
AUSENTE,77,SAENZ DE VITERI LAUTARO ENRIQUE
AUSENTE,81,VILLAO PANCHANA RAUL ELIAS
AUSENTE,87,SOLANO MORENO ALEX FABIAN
AUSENTE,99,PACHECO ORDOÑEZ BAYRON EDUARDO
AUSENTE,113,POSSO SALGADO LUIS ANTONIO
AUSENTE,127,OBANDO MORALES SANTA FELICITA
AUSENTE,136,SERRANO VALLADARES SAADIN ALFREDO
SI,1,ABAD VELEZ RAUL
SI,2,MORALES POZO LENIN ALBERTO
SI,3,ALMEIDA MANOSALVAS MARIA DEL PILAR
SI,4,MACHUCA MOSCOSO LINDA MARICELA
SI,5,ORTIZ LARA LEONARDO
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,7,TORRES CEDEÑO KERLLY ANABEL
SI,8,MUÑOZ VICUÑA MARIANGEL
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,10,CRUZ SALAZAR FRANCISCA GABRIELA
SI,11,ARIAS RAMIREZ ALBERTO JESUS
SI,12,ARREGUI RUEDA MARCIA CECILIA
SI,13,MARQUEZ LOPEZ JOSE LENIN
SI,14,BERGMANN REYNA CARLOS ALBERTO
SI,15,BORJA PEREZ GALO
SI,17,BUSTAMANTE PONCE FERNANDO XAVIER
SI,18,QUIMBIULCO BEDON LORENA GABRIELA
SI,20,TOALOMBO CHIMBORAZO JOSE SEGUNDO
