asambleista,curul,voto
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,AUSENTE
TERÁN SARZOSA SEGUNDO FAUSTO,19,AUSENTE
FLOR GIL BRENDA AZUCENA,31,AUSENTE
BUSTAMANTE GARCÍA JUAN FRANCISCO,47,AUSENTE
PEÑA PACHECO XIMENA DEL ROCÍO,48,AUSENTE
POMA HERRERA YOFRE MARTÍN,50,AUSENTE
AGUALSACA GUAMAN JOSE CLEMENTE,54,AUSENTE
VITERI GUALINGA CARLOS ELOY,67,AUSENTE
ZAMBRANO VALLE EDUARDO MAURICIO,94,AUSENTE
CALDERÓN CHANCAY DORIS DAISY,98,AUSENTE
TORRES COBO LUIS ESTEBAN,113,AUSENTE
VILLAMAR JÁCOME PEDRO FABRICIO,136,AUSENTE
AGUIÑAGA VALLEJO PAOLA MARCELA,1,SI
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,SI
BERGMANN REYNA CARLOS ALBERTO,9,SI
BONILLA SALCEDO VIVIANA,10,SI
CALLE VERZOZI HERMUY,15,SI
CÁRDENAS ESPINOZA JUAN JORGE,17,SI
CHALÁ CRUZ JOSÉ FRANKLIN,22,SI
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,SI
CUESTA SANTANA ESTHER ADELINA,26,SI
DURÁN AGUILAR LILIANA ELIZABETH,28,SI
ALEAGA SANTOS RONNY XAVIER,29,SI
CABEZAS CASTILLO JANETH PAOLA,30,SI
GARCÍA GAIBOR CARMEN MERCEDES,32,SI
GARCÍA POZO DIEGO OSWALDO,33,SI
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,SI
HOLGUÍN NARANJO MARCELA PRISCILA,37,SI
LLORET VALDIVIESO JUAN CRISTÓBAL,39,SI
MELO GARZÓN ESTEBAN ANDRÉS,41,SI
PAREDES BENAVIDES LIDIA VICTORIA,43,SI
NARANJO ALVARADO PRISCILA AMAPOLA,44,SI
PROAÑO CIFUENTES ROBERTH MAURICIO,51,SI
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,SI
SALGADO ANDRADE SILVIA BETZABETH,57,SI
SAMANIEGO MAIGUA FRANKLIN OMAR,58,SI
ALEMÁN MARMOL MÓNICA ROCÍO,60,SI
SOLIZ CARRIÓN DORIS JOSEFINA,61,SI
VALLE PINARGOTE BAIRON LEONARDO,62,SI
VELIN CORTÉS JUAN PABLO,63,SI
VERA FLORES WENDY VANESSA,64,SI
VILLALVA MIRANDA LIRA DE LA PAZ,66,SI
GUAMBA DÍAZ NANCY JEANNETH,69,SI
LOOR ALCÍVAR LEXI LIDUVINA,70,SI
PALACIOS ALEJANDRO CESAR GUSTAVO,76,SI
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,SI
PEÑA ONTANEDA ELIO GERMÁN,96,SI
VERDEZOTO REINOSO ROSA ISABEL,103,SI
GENDE CALAZACÓN ANGEL MESÍAS,104,SI
CANDELL SOTO JAIME ENRIQUE JIMMY,107,SI
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,SI
MORENO GUERRERO HENRY FREDY,118,SI
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,SI
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,SI
PUANCHIR PAYASHÑA TITO PEDRO,124,SI
ALARCÓN GUILLÍN FREDY OSCAR,125,SI
PAREDES TORRES WASHINGTON ARTURO,131,SI
ARTEAGA MUÑOZ KARINA CECILIA,7,NO
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,NO
CARRIÓN CEVALLOS MARÍA JOSÉ,18,NO
COROZO AYOVÍ JORGE WILBER,24,NO
CUESTA RÍOS LIUBA ELISA,25,NO
DOUMET CHEDRAUI MICHEL ANDRÉS,27,NO
GARZÓN RICAURTE WILLIAM ANTONIO,34,NO
LITARDO CAICEDO CÉSAR ERNESTO,38,NO
ORELLANA ROMÁN ROSA GINA,46,NO
QUIJIJE DELGADO LUIS RAFAEL,52,NO
SALAZAR CEDEÑO GUADALUPE DOLORES,56,NO
VERA RODRÍGUEZ CARLOS ALFREDO,65,NO
SERRANO VITERI MERCEDES MARITZA,79,NO
ESTUPIÑÁN ORTIZ BORIS EFRÉN,129,NO
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,BLANCO
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,ABSTENCION
CEVALLOS GUEVARA LESLIE MARCELA,3,ABSTENCION
ARIAS RAMÍREZ ALBERTO JESÚS,5,ABSTENCION
ARREGUI RUEDA MARCIA CECILIA,6,ABSTENCION
BENAVIDES ZAMBRANO ZOILA TERESA,8,ABSTENCION
SERRANO VALLEJO JORGE ERNESTO,13,ABSTENCION
CADENA VÉLEZ KARLA GABRIELA,14,ABSTENCION
CAMBALA MONTECE CARLOS ALBERTO,16,ABSTENCION
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,20,ABSTENCION
CERDA MIRANDA GABRIELA PAMELA,21,ABSTENCION
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,ABSTENCION
MARÍN AGUIRRE ANA BELÉN,40,ABSTENCION
COLAMARCO VERA PINUCCIA MAGALY,42,ABSTENCION
OCHOA MORANTE MANUEL ALFREDO,45,ABSTENCION
PLAZA CASTILLO LENIN,49,ABSTENCION
QUIÑONEZ OCAMPO JULIO CÉSAR,53,ABSTENCION
YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,59,ABSTENCION
YAR ARAUJO JUAN CARLOS,68,ABSTENCION
ANDRADE MUÑOZ WILMA PIEDAD,71,ABSTENCION
