asambleista,curul,voto
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,AUSENTE
CALLE VERZOZI HERMUY,15,AUSENTE
CARRIÓN CEVALLOS MARÍA JOSÉ,18,AUSENTE
VALLEJO JARAMILLO NORMA MARLENE,19,AUSENTE
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,20,AUSENTE
CERDA MIRANDA GABRIELA PAMELA,21,AUSENTE
CUESTA SANTANA ESTHER ADELINA,26,AUSENTE
ESPÍN REYES EUGENIA SOFÍA,29,AUSENTE
GARCÍA GAIBOR CARMEN MERCEDES,32,AUSENTE
GARZÓN RICAURTE WILLIAM ANTONIO,34,AUSENTE
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,AUSENTE
HOLGUÍN NARANJO MARCELA PRISCILA,37,AUSENTE
MARÍN AGUIRRE ANA BELÉN,40,AUSENTE
MENDOZA ARÉVALO DANIEL ISAAC,42,AUSENTE
PALACIOS VELÁSQUEZ SONIA LUCRECIA,47,AUSENTE
VERA RODRÍGUEZ CARLOS ALFREDO,65,AUSENTE
GUAMBA DÍAZ NANCY JEANNETH,69,AUSENTE
ZAMBRANO ARTEAGA JOSE RICARDO,70,AUSENTE
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,AUSENTE
SOLORZANO SARRIA CESAR FAUSTO,126,AUSENTE
PALACIOS MUÑOZ JUAN SEBASTIÁN,130,AUSENTE
VILLAMAR JÁCOME PEDRO FABRICIO,136,AUSENTE
AGUIÑAGA VALLEJO PAOLA MARCELA,1,SI
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,SI
CEVALLOS GUEVARA LESLIE MARCELA,3,SI
ARIAS RAMÍREZ ALBERTO JESÚS,5,SI
YELA ACOSTA WERNER ANTONIO,6,SI
ARTEAGA MUÑOZ KARINA CECILIA,7,SI
BENAVIDES ZAMBRANO ZOILA TERESA,8,SI
BERGMANN REYNA CARLOS ALBERTO,9,SI
BONILLA SALCEDO VIVIANA,10,SI
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,SI
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,SI
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,SI
CADENA VÉLEZ KARLA GABRIELA,14,SI
CAMBALA MONTECE CARLOS ALBERTO,16,SI
CÁRDENAS ESPINOZA JUAN JORGE,17,SI
