curul,asambleista,voto
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,AUSENTE
3,SERRANO SALGADO JOSÉ RICARDO,AUSENTE
6,YELA ACOSTA WERNER ANTONIO,AUSENTE
8,BENAVIDES ZAMBRANO ZOILA TERESA,AUSENTE
14,CADENA VÉLEZ KARLA GABRIELA,AUSENTE
25,CUESTA RÍOS LIUBA ELISA,AUSENTE
50,POMA HERRERA YOFRE MARTÍN,AUSENTE
57,SALGADO ANDRADE SILVIA BETZABETH,AUSENTE
59,SÁNCHEZ REYES MONTGOMERY,AUSENTE
69,YUNDA MACHADO JORGE HOMERO,AUSENTE
106,ZAMBRANO VERA MARIANO,AUSENTE
1,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,SI
11,BUENDÍA HERDOÍZA MARÍA SOLEDAD,SI
15,CALLE VERZOZI HERMUY,SI
17,CÁRDENAS ESPINOZA JUAN JORGE,SI
19,VALLEJO JARAMILLO NORMA MARLENE,SI
22,CHALÁ CRUZ JOSÉ FRANKLIN,SI
26,CUESTA SANTANA ESTHER ADELINA,SI
28,DURÁN AGUILAR LILIANA ELIZABETH,SI
29,ESPÍN REYES EUGENIA SOFÍA,SI
30,ESPINOSA ANDRADE AUGUSTO XAVIER,SI
32,GARCÍA GAIBOR CARMEN MERCEDES,SI
33,GARCÍA POZO DIEGO OSWALDO,SI
36,GUEVARA VILLACRÉS VERÓNICA MARGARITA,SI
37,HOLGUÍN NARANJO MARCELA PRISCILA,SI
39,LLORET VALDIVIESO JUAN CRISTÓBAL,SI
41,MELO GARZÓN ESTEBAN ANDRÉS,SI
43,MUÑOZ LÓPEZ CHRISTIAN PABEL,SI
44,NARANJO ALVARADO PRISCILA AMAPOLA,SI
51,PROAÑO CIFUENTES ROBERTH MAURICIO,SI
54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI
55,RIVADENEIRA BUSTOS CARMEN MERCEDES,SI
58,SAMANIEGO MAIGUA FRANKLIN OMAR,SI
60,MOLINA ONOFA LUIS FERNANDO,SI
61,SOLIZ CARRIÓN DORIS JOSEFINA,SI
62,VALLE PINARGOTE BAIRON LEONARDO,SI
64,VERA FLORES WENDY VANESSA,SI
66,VILLALVA MIRANDA LIRA DE LA PAZ,SI
67,VITERI GUALINGA CARLOS ELOY,SI
94,ZAMBRANO VALLE EDUARDO MAURICIO,SI
5,ARIAS RAMÍREZ ALBERTO JESÚS,NO
7,MONTESDEOCA PALACIOS JOSÉ DANIEL,NO
12,HIDALGO JARAMILLO EDITH MARLENE,NO
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,NO
16,CAMBALA MONTECE CARLOS ALBERTO,NO
18,CARRIÓN CEVALLOS MARÍA JOSÉ,NO
20,TENORIO VALENCIA CALLETANO,NO
21,GREFA AVILEZ FLAVIO PATRICIO,NO
23,TORRES TORRES EURO IGNACIO,NO
24,COROZO AYOVÍ JORGE WILBER,NO
27,DOUMET CHEDRAUI MICHEL ANDRÉS,NO
31,FLOR GIL BRENDA AZUCENA,NO
34,GARZÓN RICAURTE WILLIAM ANTONIO,NO
35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,NO
38,LITARDO CAICEDO CÉSAR ERNESTO,NO
40,MARÍN AGUIRRE ANA BELÉN,NO
42,MENDOZA ARÉVALO DANIEL ISAAC,NO
45,OCHOA MORANTE MANUEL ALFREDO,NO
46,ORELLANA ROMÁN ROSA GINA,NO
47,PALACIOS VELÁSQUEZ SONIA LUCRECIA,NO
48,PEÑA PACHECO XIMENA DEL ROCÍO,NO
49,PLAZA CASTILLO LENIN,NO
52,QUIJIJE DELGADO LUIS RAFAEL,NO
53,QUIÑONEZ OCAMPO JULIO CÉSAR,NO
56,SALAZAR CEDEÑO GUADALUPE DOLORES,NO
65,VERA RODRÍGUEZ CARLOS ALFREDO,NO
68,YAR ARAUJO JUAN CARLOS,NO
70,ZAMBRANO ARTEAGA JOSE RICARDO,NO
71,ANDRADE MUÑOZ WILMA PIEDAD,NO
72,ASÁN WONSANG JOSÉ FRANCISCO,NO
73,AUQUILLA ORTEGA RAÚL VICENTE,NO
74,BERNAL BERNAL ESTEBAN REMIGIO,NO
75,BURBANO MONTENEGRO FÉLIX FERNANDO,NO
76,ZAMBRANO CASTRO NORALMA ELIZABETH,NO
77,AZUERO RODAS ELISEO ALEXIS,NO
78,CUCALÓN CAMACHO HENRY EDUARDO,NO
79,FALQUEZ BATALLAS PEDRO CARLOS,NO
80,CALLEJAS BARONA FERNANDO,NO
81,CAMPAIN BRAMBILLA RINA ASUNCIÓN,NO
82,ORDOÑEZ QUEZADA ANDREINA SILVANA,NO
83,CARRIÓN MORENO CÉSAR ATAULFO,NO
