voto,curul,asambleista
AUSENTE,2,ACERO LANCHIMBA ESTHELA LILIANA
AUSENTE,8,MUÑOZ VICUÑA MARIANGEL
AUSENTE,11,ARIAS RAMIREZ ALBERTO JESUS
AUSENTE,20,CARRILLO BETTY
AUSENTE,26,CHAVEZ CANALES HOLGER EZEQUIEL
AUSENTE,33,FAJARDO MOSQUERA LETTY VANESSA
AUSENTE,37,MENDOZA DANIEL ISAAC
AUSENTE,43,JARAMILLO RODRIGUEZ VICTOR HUGO
AUSENTE,45,GUZMAN OCHOA LILIANA MAURA
AUSENTE,47,MOSQUERA YANEZ ISABEL PIEDAD
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,54,LEDESMA ZAMORA OSCAR ALFONSO
AUSENTE,57,TOBAR NUÑEZ RAUL IGNACIO
AUSENTE,66,QUINCHIGUANGO GISELA
AUSENTE,68,PROAÑO CIFUENTES ROBERTH MAURICIO
AUSENTE,72,MEDINA MERA VICTOR CLEMENTE
AUSENTE,76,RODRIGUEZ DELGADO MARIA VERONICA
AUSENTE,81,VILLAO PANCHANA RAUL ELIAS
AUSENTE,83,ACACHO GONZALEZ PEPE LUIS
AUSENTE,88,DIAZ COKA MARIA GABRIELA
AUSENTE,90,GUALAN JAPA MILTON RODRIGO
AUSENTE,92,UMAGINGA GUAMAN CESAR
AUSENTE,105,MOREIRA MACIAS GRACE HOLANDA
AUSENTE,113,POSSO SALGADO LUIS ANTONIO
AUSENTE,114,SOLORZANO SARRIA CESAR FAUSTO
AUSENTE,123,VITERI GUALINGA CARLOS ELOY
AUSENTE,125,ZAMBRANO CABANILLA EDUARDO ALFONSO
AUSENTE,127,ZAMBRANO CHACHA ALBERTO ALEXANDER
AUSENTE,136,SERRANO VALLADARES SAADIN ALFREDO
AUSENTE,137,KRONFLE GOMEZ MARIA CRISTINA
SI,1,ABAD VELEZ RAUL
SI,3,AGUILAR PLACIDO ARMANDO
SI,4,MACHUCA MOSCOSO LINDA MARICELA
SI,5,AGUIRRE HIDALGO DORA ANDELA
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,7,TORRES CEDEÑO KERLLY ANABEL
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,10,VITERI LOPEZ CHRISTIAN HUMBERTO
SI,12,ARREGUI RUEDA MARCIA CECILIA
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,14,BERGMANN REYNA CARLOS ALBERTO
SI,15,BORJA PEREZ GALO
SI,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,17,BUSTAMANTE PONCE FERNANDO XAVIER
SI,18,QUIMBIULCO BEDON LORENA GABRIELA
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,21,CARRION MARIA JOSE
SI,22,CAJAS LARA SUSANA VALERIA
SI,23,CASSINELLI CALI JUAN CARLOS
SI,24,CAYAMBE TIPAN FAUSTO HERIBERTO
SI,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
SI,27,DELGADO GUTIERREZ ALEXANDRA ISABEL
SI,28,CORDOVA ENCALADA EDGAR EDUARDO
SI,29,CUESTA RIOS LIUBA ELISA
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,31,MACAS JOSE LUIS
SI,32,DELGADO CHALA AGUSTIN JAVIER
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,35,GAGLIARDO LOOR GASTON
SI,36,DE LA TORRE RAMIREZ PABLO ANTONIO
SI,38,GARZON RICAURTE WILLIAM ANTONIO
SI,40,GONZALEZ SERRANO MIRYAM CATARINA
SI,41,GUAMAN CASTRO ALEX FRANCISCO
SI,42,GUAMANGATE ANTE LUIS GILBERTO
SI,44,TORRES PINEDA CLINTON ELIUD
SI,46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO
SI,49,JEREZ PILLA BETTY MARICELA
SI,50,SILVA MALDONADO SOFIA IRENE
SI,51,ORTIZ GASPAR ESTHER FLAVIA
SI,52,BUENDIA HERDOIZA MARIA SOLEDAD
SI,53,LARRIVA ALVARADO OSCAR OSWALDO
SI,55,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,56,MELO GARZON ESTEBAN ANDRES
SI,58,MUÑOZ AVENDAÑO ROSA ELVIRA
SI,59,ALVARADO CARRION ROSANA
SI,60,OCLES PADILLA ALEXANDRA
SI,61,PABON CARANQUI PAOLA VERENICE
SI,62,PADRON SAETEROS GLADYS PAULINA
SI,63,PATIÑO AROCA RAUL LEONARDO
SI,64,PEÑA CARRASCO DIANA LUCIA
SI,65,PEÑA PACHECO XIMENA DEL ROCIO
SI,67,PONCE LEON XIMENA MERCEDES
SI,69,FARFAN APONTE RICHARD WILSON
SI,70,RIVERA LOPEZ JOSE GABRIEL
SI,71,RIVERO DOGUER ANGEL ARMANDO
SI,73,REINOSO LESCANO MARIA ELIZABETH
SI,74,AGUILAR TORRES MANUEL RAMIRO
SI,75,ARIAS FERNANDEZ VERONICA ELIZABETH
SI,77,SAENZ DE VITERI LAUTARO ENRIQUE
SI,78,SUBIA BARREIRO BOLIVAR STALIN
SI,79,ANDRADE SOLORZANO LUIS ALBERTO
SI,82,LANDAZURI CORDOVA SANDRA SUSANA
SI,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
SI,85,MOYA DUQUE HERMAN ANIBAL
SI,86,SERRANO REYES NELSON ALCIDES
