curul,asambleista,voto
4,MACHUCA MOSCOSO LINDA MARICELA,AUSENTE
10,VITERI LOPEZ CHRISTIAN HUMBERTO,AUSENTE
12,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
26,CHAVEZ CANALES HOLGER EZEQUIEL,AUSENTE
28,CORDOVA ENCALADA EDGAR EDUARDO,AUSENTE
29,CUESTA RIOS LIUBA ELISA,AUSENTE
40,GONZALEZ SERRANO MIRYAM CATARINA,AUSENTE
48,ISSA WAGNER NICOLAS JOSE,AUSENTE
58,MUÑOZ AVENDAÑO ROSA ELVIRA,AUSENTE
62,SANANGO AUCACAMA LUIS LORENZO,AUSENTE
70,RIVERA LOPEZ JOSE GABRIEL,AUSENTE
73,REINOSO LESCANO MARIA ELIZABETH,AUSENTE
88,DIAZ COKA MARIA GABRIELA,AUSENTE
95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN,AUSENTE
114,SOLORZANO SARRIA CESAR FAUSTO,AUSENTE
120,TORRES TORRES LUIS FERNANDO,AUSENTE
121,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,AUSENTE
132,MUENTES ALVARADO PABLO ANDRES,AUSENTE
1,ABAD VELEZ RAUL,SI
2,ACERO LANCHIMBA ESTHELA LILIANA,SI
5,AGUIRRE HIDALGO DORA ANDELA,SI
6,ALBAN TORRES MARIANA DEL ROCIO,SI
7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,SI
8,MUÑOZ VICUÑA MARIANGEL,SI
9,ANDINO REINOSO MAURO EDMUNDO,SI
11,ARIAS RAMIREZ ALBERTO JESUS,SI
13,BENAVIDES ZAMBRANO ZOILA TERESA,SI
14,BERGMANN REYNA CARLOS ALBERTO,SI
16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI
18,CALDERON SALTOS RICHARD OSWALDO,SI
21,CARRION MARIA JOSE,SI
22,CARVAJAL AGUIRRE MIGUEL ANGEL,SI
24,CAYAMBE TIPAN FAUSTO HERIBERTO,SI
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI
27,CHICA AREVALO VINICIO VETHOWEN,SI
30,DE LA CRUZ BERNARDO HERMAN ULISES,SI
31,ESTARELLAS SOLIS FRANCISCO JOSE,SI
32,PIÑAN CAJAS MARIA ALEGRIA,SI
33,FAJARDO MOSQUERA LETTY VANESSA,SI
34,FALCONI LOQUI EVELYN PAMELA,SI
38,GARZON RICAURTE WILLIAM ANTONIO,SI
39,GODOY ANDRADE GINA JAKELINE,SI
41,GUAMAN CASTRO ALEX FRANCISCO,SI
42,GUAMANGATE ANTE LUIS GILBERTO,SI
43,GUDIÑO MENA ZOBEIDA GUISELA,SI
44,GUEVARA VILLACRES VERONICA MARGARITA,SI
46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI
47,MOSQUERA YANEZ ISABEL PIEDAD,SI
49,JEREZ PILLA BETTY MARICELA,SI
52,BUENDIA HERDOIZA MARIA SOLEDAD,SI
53,JAIGUA ALVARADO CELIA MARIA,SI
55,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
56,MELO GARZON ESTEBAN ANDRES,SI
57,ALMEIDA MANOSALVAS MARIA DEL PILAR,SI
59,ALVARADO CARRION ROSANA,SI
60,OCLES PADILLA ALEXANDRA,SI
61,CAZA TIPANTA HUGO RENE,SI
63,BRITO MENDOZA MONICA CRISTINA,SI
64,PEÑA CARRASCO DIANA LUCIA,SI
65,PEÑA PACHECO XIMENA DEL ROCIO,SI
66,PEÑAFIEL MONTESDEOCA JUANA MARISOL,SI
67,PONCE LEON XIMENA MERCEDES,SI
68,PROAÑO CIFUENTES ROBERTH MAURICIO,SI
69,FARFAN APONTE RICHARD WILSON,SI
71,RIVERO DOGUER ANGEL ARMANDO,SI
72,MEDINA MERA VICTOR CLEMENTE,SI
75,ARIAS FERNANDEZ VERONICA ELIZABETH,SI
76,RODRIGUEZ DELGADO MARIA VERONICA,SI
