asambleista,curul,voto
AGUIÑAGA VALLEJO PAOLA MARCELA,1,AUSENTE
ARIAS RAMÍREZ ALBERTO JESÚS,5,AUSENTE
ARTEAGA MUÑOZ KARINA CECILIA,7,AUSENTE
BONILLA SALCEDO VIVIANA,10,AUSENTE
CADENA VÉLEZ KARLA GABRIELA,14,AUSENTE
CARRIÓN CEVALLOS MARÍA JOSÉ,18,AUSENTE
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,20,AUSENTE
CHALÁ CRUZ JOSÉ FRANKLIN,22,AUSENTE
CUESTA RÍOS LIUBA ELISA,25,AUSENTE
DURÁN AGUILAR LILIANA ELIZABETH,28,AUSENTE
ESPINOSA ANDRADE AUGUSTO XAVIER,30,AUSENTE
GARZÓN RICAURTE WILLIAM ANTONIO,34,AUSENTE
HOLGUÍN NARANJO MARCELA PRISCILA,37,AUSENTE
MELO GARZÓN ESTEBAN ANDRÉS,41,AUSENTE
ORELLANA ROMÁN ROSA GINA,46,AUSENTE
BUSTAMANTE GARCÍA JUAN FRANCISCO,47,AUSENTE
POMA HERRERA YOFRE MARTÍN,50,AUSENTE
PROAÑO CIFUENTES ROBERTH MAURICIO,51,AUSENTE
SALAZAR CEDEÑO GUADALUPE DOLORES,56,AUSENTE
SALGADO ANDRADE SILVIA BETZABETH,57,AUSENTE
YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,59,AUSENTE
VILLALVA MIRANDA LIRA DE LA PAZ,66,AUSENTE
YAR ARAUJO JUAN CARLOS,68,AUSENTE
ANDRADE MUÑOZ WILMA PIEDAD,71,AUSENTE
CARRIÓN MORENO CÉSAR ATAULFO,83,AUSENTE
ZAMBRANO CHACHA ALBERTO ALEXANDER,84,AUSENTE
JÁTIVA MARTÍNEZ BLANCA RUTH,86,AUSENTE
CASTANIER JARAMILLO XAVIER HOMERO,89,AUSENTE
CADENA HUERTAS FRANCISCO JAVIER,95,AUSENTE
PEÑA ONTANEDA ELIO GERMÁN,96,AUSENTE
OLLAGUE VALAREZO ZOILA PIEDAD,99,AUSENTE
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,AUSENTE
TORRES COBO LUIS ESTEBAN,113,AUSENTE
VERA CALDERÓN SILVIA LORENA,116,AUSENTE
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,AUSENTE
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,AUSENTE
PUANCHIR PAYASHÑA TITO PEDRO,124,AUSENTE
ALMEYDA JALIL VICENTE FERNANDO,127,AUSENTE
PALACIOS MUÑOZ JUAN SEBASTIÁN,130,AUSENTE
PAREDES TORRES WASHINGTON ARTURO,131,AUSENTE
JUCA SALAZAR MERCEDES DEL ROCÍO,2,SI
SERRANO SALGADO JOSÉ RICARDO,3,SI
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,SI
ARREGUI RUEDA MARCIA CECILIA,6,SI
BENAVIDES ZAMBRANO ZOILA TERESA,8,SI
BERGMANN REYNA CARLOS ALBERTO,9,SI
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,SI
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,SI
