voto,curul,asambleista
AUSENTE,5,ARIAS RAMÍREZ ALBERTO JESÚS
AUSENTE,6,SALINAS OCHOA CAMILO AURELIO
AUSENTE,10,BONILLA SALCEDO VIVIANA
AUSENTE,11,BUENDÍA HERDOÍZA MARÍA SOLEDAD
AUSENTE,15,CALLE VERZOZI HERMUY
AUSENTE,36,GUEVARA VILLACRÉS VERÓNICA MARGARITA
AUSENTE,41,MELO GARZÓN ESTEBAN ANDRÉS
AUSENTE,42,MENDOZA ARÉVALO DANIEL ISAAC
AUSENTE,44,NARANJO ALVARADO PRISCILA AMAPOLA
AUSENTE,50,POMA HERRERA YOFRE MARTÍN
AUSENTE,56,SALAZAR CEDEÑO GUADALUPE DOLORES
AUSENTE,73,AUQUILLA ORTEGA RAÚL VICENTE
AUSENTE,83,CARRIÓN MORENO CÉSAR ATAULFO
AUSENTE,107,CANDELL SOTO JAIME ENRIQUE JIMMY
AUSENTE,111,TAIANO BASANTE VICENTE GIOVANNY
AUSENTE,112,TERÁN SALCEDO RAMÓN FORTUNATO
AUSENTE,134,SUQUILANDA VALDIVIESO BYRON VINICIO
SI,1,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
SI,3,SERRANO SALGADO JOSÉ RICARDO
SI,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
SI,7,ARTEAGA MUÑOZ KARINA CECILIA
SI,8,BENAVIDES ZAMBRANO ZOILA TERESA
SI,9,BERGMANN REYNA CARLOS ALBERTO
SI,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
SI,13,CABEZAS GUERRERO ELIZABETH ENRIQUETA
SI,14,CADENA VÉLEZ KARLA GABRIELA
SI,16,CAMBALA MONTECE CARLOS ALBERTO
SI,17,CÁRDENAS ESPINOZA JUAN JORGE
SI,18,CARRIÓN CEVALLOS MARÍA JOSÉ
SI,19,VALLEJO JARAMILLO NORMA MARLENE
SI,20,TENORIO VALENCIA CALLETANO
SI,21,CERDA MIRANDA GABRIELA PAMELA
SI,22,CHALÁ CRUZ JOSÉ FRANKLIN
SI,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
SI,24,COROZO AYOVÍ JORGE WILBER
SI,25,SUAREZ HUAYAMAVE CARLOS ALBERTO
SI,26,CUESTA SANTANA ESTHER ADELINA
SI,27,RUIZ CEDEÑO ANA BELÉN
SI,28,DURÁN AGUILAR LILIANA ELIZABETH
SI,29,ESPÍN REYES EUGENIA SOFÍA
SI,30,ESPINOSA ANDRADE AUGUSTO XAVIER
SI,31,FLOR GIL BRENDA AZUCENA
SI,32,GARCÍA GAIBOR CARMEN MERCEDES
SI,33,GARCÍA POZO DIEGO OSWALDO
SI,34,GARZÓN RICAURTE WILLIAM ANTONIO
SI,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
SI,37,HOLGUÍN NARANJO MARCELA PRISCILA
SI,38,LITARDO CAICEDO CÉSAR ERNESTO
SI,39,LLORET VALDIVIESO JUAN CRISTÓBAL
SI,40,MARÍN AGUIRRE ANA BELÉN
SI,43,MUÑOZ LÓPEZ CHRISTIAN PABEL
SI,45,OCHOA MORANTE MANUEL ALFREDO
SI,46,ORELLANA ROMÁN ROSA GINA
SI,47,PALACIOS VELÁSQUEZ SONIA LUCRECIA
SI,48,ORTEGA ALVAREZ CARLOS UREL
SI,49,PLAZA CASTILLO LENIN
SI,51,QUILOANGO TIPANLUISA SUSANA XIMENA
SI,52,QUIJIJE DELGADO LUIS RAFAEL
SI,53,RODRÍGUEZ CEDEÑO ROSA ELENA
SI,54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,55,RIVADENEIRA BUSTOS CARMEN MERCEDES
SI,57,SALGADO ANDRADE SILVIA BETZABETH
SI,58,GONZÁLEZ CLERQUE JULIA ELIZABETH
SI,59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA
SI,60,MOLINA ONOFA LUIS FERNANDO
SI,61,SOLIZ CARRIÓN DORIS JOSEFINA
SI,62,VALLE PINARGOTE BAIRON LEONARDO
SI,63,VELIN CORTÉS JUAN PABLO
SI,64,VERA FLORES WENDY VANESSA
SI,65,VERA RODRÍGUEZ CARLOS ALFREDO
SI,66,VILLALVA MIRANDA LIRA DE LA PAZ
SI,67,VITERI GUALINGA CARLOS ELOY
SI,68,YAR ARAUJO JUAN CARLOS
SI,69,YUNDA MACHADO JORGE HOMERO
