voto,curul,asambleista
AUSENTE,5,ARIAS RAMÍREZ ALBERTO JESÚS
AUSENTE,6,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,7,ARTEAGA MUÑOZ KARINA CECILIA
AUSENTE,8,MARQUEZ LOPEZ JOSE LENIN
AUSENTE,10,BONILLA SALCEDO VIVIANA
AUSENTE,14,CADENA VÉLEZ KARLA GABRIELA
AUSENTE,18,CARRIÓN CEVALLOS MARÍA JOSÉ
AUSENTE,19,TERÁN SARZOSA SEGUNDO FAUSTO
AUSENTE,20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,26,CUESTA SANTANA ESTHER ADELINA
AUSENTE,40,MARÍN AGUIRRE ANA BELÉN
AUSENTE,42,MENDOZA ARÉVALO DANIEL ISAAC
AUSENTE,47,BUSTAMANTE GARCÍA JUAN FRANCISCO
AUSENTE,68,YAR ARAUJO JUAN CARLOS
AUSENTE,73,AUQUILLA ORTEGA RAÚL VICENTE
AUSENTE,91,CRUZ PROAÑO LUDOVICO ISRAEL
AUSENTE,95,CADENA HUERTAS FRANCISCO JAVIER
AUSENTE,103,VERDEZOTO REINOSO ROSA ISABEL
AUSENTE,116,VERA CALDERÓN SILVIA LORENA
AUSENTE,130,PALACIOS MUÑOZ JUAN SEBASTIÁN
AUSENTE,136,VILLAMAR JÁCOME PEDRO FABRICIO
SI,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
SI,13,CABEZAS GUERRERO ELIZABETH ENRIQUETA
SI,16,CAMBALA MONTECE CARLOS ALBERTO
SI,24,COROZO AYOVÍ JORGE WILBER
SI,25,CUESTA RÍOS LIUBA ELISA
SI,27,DOUMET CHEDRAUI MICHEL ANDRÉS
SI,31,FLOR GIL BRENDA AZUCENA
SI,34,GARZÓN RICAURTE WILLIAM ANTONIO
SI,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
SI,38,LITARDO CAICEDO CÉSAR ERNESTO
SI,46,ORELLANA ROMÁN ROSA GINA
SI,48,PEÑA PACHECO XIMENA DEL ROCÍO
SI,49,PLAZA CASTILLO LENIN
SI,52,QUIJIJE DELGADO LUIS RAFAEL
SI,53,RODRÍGUEZ CEDEÑO ROSA ELENA
SI,56,SALAZAR CEDEÑO GUADALUPE DOLORES
SI,65,VERA RODRÍGUEZ CARLOS ALFREDO
SI,71,ANDRADE MUÑOZ WILMA PIEDAD
SI,72,ZAMBRANO ALCÍVAR MAGDA XIOMARA
SI,74,ASTUDILLO LOOR LINA GLORIA
SI,75,BURBANO MONTENEGRO FÉLIX FERNANDO
SI,76,ZAMBRANO CASTRO NORALMA ELIZABETH
SI,77,AZUERO RODAS ELISEO ALEXIS
SI,78,CUCALÓN CAMACHO HENRY EDUARDO
SI,79,SERRANO VITERI MERCEDES MARITZA
SI,80,CALLEJAS BARONA FERNANDO
SI,81,CAMPAIN BRAMBILLA RINA ASUNCIÓN
SI,82,CAMPOVERDE ROBLES EMILIO ABSALÓN
SI,83,CARRIÓN MORENO CÉSAR ATAULFO
SI,86,YANDÚN POZO CÁSTULO RENÉ
SI,87,HENRÍQUEZ JAIME PATRICIA IVONNE
SI,88,OLLAGUE VALAREZO ZOILA PIEDAD
SI,89,CASTANIER JARAMILLO XAVIER HOMERO
SI,90,CELI SANTOS GUILLERMO ALEJANDRO
SI,92,CRUZ VACA JEANNINE DEL CISNE
SI,93,CUESTA ORELLANA MARÍA DE LOURDES
SI,96,PEÑA ONTANEDA ELIO GERMÁN
SI,97,CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR
SI,98,
SI,99,REYES HIDALGO CRISTINA EUGENIA
SI,100,CURICHUMBI YUPANQUI PEDRO
SI,101,DONOSO CHIRIBOGA PATRICIO
SI,102,FLORES VÁSQUEZ FERNANDO PATRICIO
SI,104,GENDE CALAZACÓN ANGEL MESÍAS
