asambleista,curul,voto
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,AUSENTE
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,AUSENTE
CADENA VÉLEZ KARLA GABRIELA,14,AUSENTE
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,AUSENTE
COROZO AYOVÍ JORGE WILBER,24,AUSENTE
CUESTA SANTANA ESTHER ADELINA,26,AUSENTE
FLOR GIL BRENDA AZUCENA,31,AUSENTE
LLORET VALDIVIESO JUAN CRISTÓBAL,39,AUSENTE
PARRA VILLACIS JONATHAN EMANUEL,56,AUSENTE
PEÑA BERNAL JOAQUÍN ANTONIO,61,AUSENTE
AUQUILLA ORTEGA RAÚL VICENTE,73,AUSENTE
JARAMILLO ZURITA PAOLA MICHAEL,88,AUSENTE
CRUZ VACA JEANNINE DEL CISNE,92,AUSENTE
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,AUSENTE
VERA CALDERÓN SILVIA LORENA,116,AUSENTE
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,SI
CEVALLOS GUEVARA LESLIE MARCELA,3,SI
ARIAS RAMÍREZ ALBERTO JESÚS,5,SI
ARREGUI RUEDA MARCIA CECILIA,6,SI
ARTEAGA MUÑOZ KARINA CECILIA,7,SI
BENAVIDES ZAMBRANO ZOILA TERESA,8,SI
COLLAGUAZO RODRIGO,10,SI
CASANOVA CEPEDA XAVIER IVAN,11,SI
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,SI
CAMBALA MONTECE CARLOS ALBERTO,16,SI
CARRIÓN CEVALLOS MARÍA JOSÉ,18,SI
TERÁN SARZOSA SEGUNDO FAUSTO,19,SI
TENORIO VALENCIA CALLETANO,20,SI
CERDA MIRANDA GABRIELA PAMELA,21,SI
SUAREZ HUAYAMAVE CARLOS ALBERTO,25,SI
DOUMET CHEDRAUI MICHEL ANDRÉS,27,SI
GARZÓN RICAURTE WILLIAM ANTONIO,34,SI
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,SI
LITARDO CAICEDO CÉSAR ERNESTO,38,SI
MARÍN AGUIRRE ANA BELÉN,40,SI
MENDOZA ARÉVALO DANIEL ISAAC,42,SI
OCHOA MORANTE MANUEL ALFREDO,45,SI
ORELLANA ROMÁN ROSA GINA,46,SI
BUSTAMANTE GARCÍA JUAN FRANCISCO,47,SI
PEÑA PACHECO XIMENA DEL ROCÍO,48,SI
PLAZA CASTILLO LENIN,49,SI
ANDRADE VILLAPRADO NELLY LISSETH,50,SI
QUIJIJE DELGADO LUIS RAFAEL,52,SI
QUIÑONEZ OCAMPO JULIO CÉSAR,53,SI
MONCAYO ESPINOSA JOSÉ FRANCISCO,57,SI
YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,59,SI
VELIN CORTÉS JUAN PABLO,63,SI
VERA RODRÍGUEZ CARLOS ALFREDO,65,SI
CHACTONG VELASCO MARTHA XIMENA,67,SI
YAR ARAUJO JUAN CARLOS,68,SI
ANDRADE MUÑOZ WILMA PIEDAD,71,SI
ASTUDILLO LOOR LINA GLORIA,74,SI
BURBANO MONTENEGRO FÉLIX FERNANDO,75,SI
ZAMBRANO CASTRO NORALMA ELIZABETH,76,SI
CALLEJAS BARONA FERNANDO,80,SI
GALLARDO CHEME CARLOS DAVID,81,SI
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,SI
CARRIÓN MORENO CÉSAR ATAULFO,83,SI
ZAMBRANO CHACHA ALBERTO ALEXANDER,84,SI
CASTANIER JARAMILLO XAVIER HOMERO,89,SI
LÓPEZ GÓMEZ DE LA TORRE MARÍA CRISTINA,90,SI
CUESTA ORELLANA MARÍA DE LOURDES,93,SI
PEÑA ONTANEDA ELIO GERMÁN,96,SI
CURICHUMBI YUPANQUI PEDRO,100,SI
DONOSO CHIRIBOGA PATRICIO,101,SI
FLORES VÁSQUEZ FERNANDO PATRICIO,102,SI
VERDEZOTO REINOSO ROSA ISABEL,103,SI
GENDE CALAZACÓN ANGEL MESÍAS,104,SI
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,SI
CANDELL SOTO JAIME ENRIQUE JIMMY,107,SI
OLIVO PALLO JAIME FERNANDO,109,SI
LARREÁTEGUI FABARA MARÍA GABRIELA,114,SI
CUADRO GASTEZZI DEYSI MARIA,115,SI
MONTAÑO VALENCIA MAE,117,SI
MORENO GUERRERO HENRY FREDY,118,SI
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,SI
PACHALA POMA LUIS ALBERTO,120,SI
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,SI
CUESTA CONCARI MARÍA MERCEDES,122,SI
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,SI
PUANCHIR PAYASHÑA TITO PEDRO,124,SI
ALARCÓN GUILLÍN FREDY OSCAR,125,SI
SOLÓRZANO SARRIA CÉSAR FAUSTO,126,SI
PALACIOS MUÑOZ JUAN SEBASTIÁN,130,SI
PAREDES TORRES WASHINGTON ARTURO,131,SI
ROMERO LOAYZA FRANCO SEGUNDO,132,SI
SIMBAÑA VILLARREAL ABDÓN MARCELO,133,SI
SUQUILANDA VALDIVIESO BYRON VINICIO,134,SI
VERA MENDOZA TANLLY JANELA,135,SI
VILLAMAR JÁCOME PEDRO FABRICIO,136,SI
YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,137,SI
AGUIÑAGA VALLEJO PAOLA MARCELA,1,NO
BERGMANN REYNA CARLOS ALBERTO,9,NO
CALLE VERZOZI HERMUY,15,NO
CÁRDENAS ESPINOZA JUAN JORGE,17,NO
CHALÁ CRUZ JOSÉ FRANKLIN,22,NO
DURÁN AGUILAR LILIANA ELIZABETH,28,NO
ALEAGA SANTOS RONNY XAVIER,29,NO
ESPINOSA ANDRADE AUGUSTO XAVIER,30,NO
GARCÍA GAIBOR CARMEN MERCEDES,32,NO
GARCÍA POZO DIEGO OSWALDO,33,NO
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,NO
HOLGUÍN NARANJO MARCELA PRISCILA,37,NO
MELO GARZÓN ESTEBAN ANDRÉS,41,NO
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,NO
NARANJO ALVARADO PRISCILA AMAPOLA,44,NO
PROAÑO CIFUENTES ROBERTH MAURICIO,51,NO
AGUALSACA GUAMAN JOSE CLEMENTE,54,NO
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,NO
SAMANIEGO MAIGUA FRANKLIN OMAR,58,NO
ALEMÁN MARMOL MÓNICA ROCÍO,60,NO
VALLE PINARGOTE BAIRON LEONARDO,62,NO
VERA FLORES WENDY VANESSA,64,NO
VILLALVA MIRANDA LIRA DE LA PAZ,66,NO
GUAMBA DÍAZ NANCY JEANNETH,69,NO
LOOR ALCÍVAR LEXI LIDUVINA,70,NO
ALMEIDA ALARCÓN KAREM MICHELLE,72,NO
CUCALÓN CAMACHO HENRY EDUARDO,78,NO
SERRANO VITERI MERCEDES MARITZA,79,NO
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,NO
HENRÍQUEZ JAIME PATRICIA IVONNE,87,NO
ALAY SÁNCHEZ XIOMARA LUCÍA,94,NO
CADENA HUERTAS FRANCISCO JAVIER,95,NO
CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,97,NO
CALDERÓN CHANCAY DORIS DAISY,98,NO
LLANES SUAREZ HENRY MANUEL,99,NO
SAAVEDRA MARTÍNEZ VIOLETA LEONOR,110,NO
LOOR ZAMBRANO QUINCHE CONSUELO,111,NO
MENDOZA MACÍAS MANUEL VIRGILIO,112,NO
TORRES COBO LUIS ESTEBAN,113,NO
