asambleista,curul,voto
ABAD VELEZ RAUL,1,AUSENTE
ARIAS RAMIREZ ALBERTO JESUS,11,AUSENTE
CHAVEZ CANALES HOLGER EZEQUIEL,26,AUSENTE
GUAMAN CASTRO ALEX FRANCISCO,41,AUSENTE
MOSQUERA YANEZ ISABEL PIEDAD,47,AUSENTE
MEDINA MERA VICTOR CLEMENTE,72,AUSENTE
SUBIA BARREIRO BOLIVAR STALIN,78,AUSENTE
VILLAO PANCHANA RAUL ELIAS,81,AUSENTE
DIAZ COKA MARIA GABRIELA,88,AUSENTE
FIERRO OVIEDO PACO,89,AUSENTE
TERAN SARZOSA SEGUNDO FAUSTO,94,AUSENTE
GUTIERREZ BORBUA FAUSTO GILMAR,100,AUSENTE
MONCAYO CEVALLOS JOSE RICARDO,104,AUSENTE
ARGUELLO TROYA BLANCA AZUCENA,107,AUSENTE
VINTIMILLA JARRIN DIEGO ARMANDO,122,AUSENTE
ZAMBRANO CHACHA ALBERTO ALEXANDER,127,AUSENTE
URIBE LOPEZ FANNY ESTHER,129,AUSENTE
SERRANO VALLADARES SAADIN ALFREDO,136,AUSENTE
ACERO LANCHIMBA ESTHELA LILIANA,2,SI
AGUILAR PLACIDO ARMANDO,3,SI
MACHUCA MOSCOSO LINDA MARICELA,4,SI
AGUIRRE HIDALGO DORA ANDELA,5,SI
ALBAN TORRES MARIANA DEL ROCIO,6,SI
TORRES CEDEÑO KERLLY ANABEL,7,SI
MUÑOZ VICUÑA MARIANGEL,8,SI
GUEVARA ALVARADO MARGARITA BEATRIZ,9,SI
VITERI LOPEZ CHRISTIAN HUMBERTO,10,SI
ARREGUI RUEDA MARCIA CECILIA,12,SI
BENAVIDES ZAMBRANO ZOILA TERESA,13,SI
BERGMANN REYNA CARLOS ALBERTO,14,SI
BORJA PEREZ GALO,15,SI
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,SI
BUSTAMANTE PONCE FERNANDO XAVIER,17,SI
CALDERON SALTOS RICHARD OSWALDO,18,SI
CASANOVA CEPEDA XAVIER IVAN,19,SI
CARRILLO BETTY,20,SI
ANRRANGO ZAMBRANO GERARDO ELIAS,21,SI
CARVAJAL AGUIRRE MIGUEL ANGEL,22,SI
CASSINELLI CALI JUAN CARLOS,23,SI
CAYAMBE TIPAN FAUSTO HERIBERTO,24,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,SI
CHICA AREVALO VINICIO VETHOWEN,27,SI
CORDOVA ENCALADA EDGAR EDUARDO,28,SI
CUESTA RIOS LIUBA ELISA,29,SI
DE LA CRUZ BERNARDO HERMAN ULISES,30,SI
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,SI
PIÑAN CAJAS MARIA ALEGRIA,32,SI
FAJARDO MOSQUERA LETTY VANESSA,33,SI
FALCONI LOQUI EVELYN PAMELA,34,SI
GAGLIARDO LOOR GASTON,35,SI
GALVAN GRACIA MARIA ESPERANZA,36,SI
LARREA VITERI LIDICE VANESSA,37,SI
GARZON RICAURTE WILLIAM ANTONIO,38,SI
GODOY ANDRADE GINA JAKELINE,39,SI
GRANDA NIXON ARLIG,40,SI
GUAMANGATE ANTE LUIS GILBERTO,42,SI
GUDIÑO MENA ZOBEIDA GUISELA,43,SI
GUEVARA VILLACRES VERONICA MARGARITA,44,SI
GUZMAN OCHOA LILIANA MAURA,45,SI
GUTIERREZ MOSCOSO MARIA EUGENIA,46,SI
ISSA WAGNER NICOLAS JOSE,48,SI
JEREZ PILLA BETTY MARICELA,49,SI
JUEZ JUEZ OMAR JUSEPH,50,SI
ORTIZ GASPAR ESTHER FLAVIA,51,SI
REYES MACHUCA EFREN RODRIGO,52,SI
JAIGUA ALVARADO CELIA MARIA,53,SI
SALAZAR MARTINEZ KARINA MARITZA,54,SI
AGUIÑAGA VALLEJO PAOLA MARCELA,55,SI
MELO GARZON ESTEBAN ANDRES,56,SI
TOBAR NUÑEZ RAUL IGNACIO,57,SI
MUÑOZ AVENDAÑO ROSA ELVIRA,58,SI
ALVARADO CARRION ROSANA,59,SI
OCLES PADILLA ALEXANDRA,60,SI
CAZA TIPANTA HUGO RENE,61,SI
PADRON SAETEROS GLADYS PAULINA,62,SI
PATIÑO AROCA RAUL LEONARDO,63,SI
PEÑA CARRASCO DIANA LUCIA,64,SI
PEÑA PACHECO XIMENA DEL ROCIO,65,SI
PEÑAFIEL MONTESDEOCA JUANA MARISOL,66,SI
CAMPOVERDE CALVA SEGUNDO MODESTO,67,SI
PILLAJO TUQUERES JENNY ELIZABETH,68,SI
FARFAN APONTE RICHARD WILSON,69,SI
RIVERA LOPEZ JOSE GABRIEL,70,SI
RIVERO DOGUER ANGEL ARMANDO,71,SI
REINOSO LESCANO MARIA ELIZABETH,73,SI
ARIAS FERNANDEZ VERONICA ELIZABETH,75,SI
RODRIGUEZ DELGADO MARIA VERONICA,76,SI
SAENZ DE VITERI LAUTARO ENRIQUE,77,SI
ARTEAGA ARTEAGA ZOBEIDA MELINA,79,SI
SANCHEZ ORDOÑEZ MONTGOMERY LUIS,84,SI
MOYA DUQUE HERMAN ANIBAL,85,SI
ALEMAN MARMOL MONICA ROCIO,86,SI
DAHIK ASTUDILLO REYTA GIOMAR,87,SI
VALAREZO ORDOÑEZ ROCIO DEL CARMEN,95,SI
VALLE PINARGOTE BAIRON LEONARDO,96,SI
VASCONEZ ARTEAGA ANNY MARLLELY,97,SI
VELA CAIZAPANTA ANGEL RAMIRO,98,SI
PACHECO ORDOÑEZ BAYRON EDUARDO,99,SI
VELA CHERONI MARIA SOLEDAD,106,SI
VELASCO ENRIQUEZ CARLOS ALBERTO,108,SI
VELIZ BRIONES JOSE FELIX,109,SI
VERDUGA CEDEÑO MARY,110,SI
VICUÑA MUÑOZ MARIA ALEJANDRA,111,SI
VILEMA FREIRE ANGEL RAMIRO,112,SI
POSSO SALGADO LUIS ANTONIO,113,SI
VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,121,SI
COELLO JARAMILLO DIANA ANGELINA,123,SI
ZAMBRANO ARTEAGA JOSE RICARDO,124,SI
ZAMBRANO CABANILLA EDUARDO ALFONSO,125,SI
ZAMBRANO CASTRO NORALMA ELIZABETH,126,SI
SERRANO SEGURA GRACE MARISOL,128,SI
AGUILAR TORRES MANUEL RAMIRO,74,NO
CASTRO AJILA GLADYS LUCIA,80,NO
YANDUN POZO CASTULO RENE,82,NO
ACACHO GONZALEZ PEPE LUIS,83,NO
GUALAN JAPA MILTON RODRIGO,90,NO
ORELLANA MARQUINEZ MAGALI MARGOT,91,NO
UMAGINGA GUAMAN CESAR,92,NO
TIBAN GUALA LOURDES LICENIA,93,NO
AUQUILLA ORTEGA RAUL VICENTE,101,NO
CHICAIZA TOAPANTA WILSON ALFONSO,102,NO
DONOSO CHIRIBOGA PATRICIO,103,NO
GARCIA CANO LUIGI FRANCISCO,105,NO
SOLORZANO SARRIA CESAR FAUSTO,114,NO
MONTAÑO VALENCIA MAE,115,NO
MORETA PANCHEZ MIGUEL ANGEL,116,NO
PAEZ BENALCAZAR ANDRES TARQUINO,117,NO
SALGADO RIVADENEIRA DIEGO,118,NO
CHICA PAVEL,119,NO
TORRES TORRES LUIS FERNANDO,120,NO
TAPIA LOMBEYDA LUIS FERNANDO,130,ABSTENCION
CUCALON CAMACHO HENRY EDUARDO,131,ABSTENCION
REYES HIDALGO CRISTINA EUGENIA,132,ABSTENCION
TACLE GALARRAGA MOISES FERNANDO,133,ABSTENCION
ROMERO LOAYZA FRANCO SEGUNDO,134,ABSTENCION
TERAN SALCEDO RAMON FORTUNATO,135,ABSTENCION
KRONFLE GOMEZ MARIA CRISTINA,137,ABSTENCION
