voto,curul,asambleista
AUSENTE,8,MUÑOZ VICUÑA MARIANGEL
AUSENTE,12,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,23,CASSINELLI CALI JUAN CARLOS
AUSENTE,26,CHAVEZ CANALES HOLGER EZEQUIEL
AUSENTE,33,FAJARDO MOSQUERA LETTY VANESSA
AUSENTE,40,GONZALEZ SERRANO MIRYAM CATARINA
AUSENTE,45,GUZMAN OCHOA LILIANA MAURA
AUSENTE,50,JUEZ JUEZ OMAR JUSEPH
AUSENTE,53,LARRIVA ALVARADO OSCAR OSWALDO
AUSENTE,59,ALVARADO CARRION ROSANA
AUSENTE,63,PATIÑO AROCA RAUL LEONARDO
AUSENTE,65,PEÑA PACHECO XIMENA DEL ROCIO
AUSENTE,73,SANCHEZ MIÑO ALEXIS REYNALDO
AUSENTE,75,CASTILLO VIVANCO JOSE BOLIVAR
AUSENTE,76,RODRIGUEZ DELGADO MARIA VERONICA
AUSENTE,78,SALAZAR CEDEÑO GUADALUPE DOLORES
AUSENTE,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
AUSENTE,85,SANMIGUEL PALACIOS GINA ZITA
AUSENTE,87,SOLANO MORENO ALEX FABIAN
AUSENTE,88,LEDESMA ZAMORA DARWIN GERMAN
AUSENTE,93,TIBAN GUALA LOURDES LICENIA
AUSENTE,100,ALBAN GALLO MARINA ELIZABETH
AUSENTE,108,VELASCO ENRIQUEZ CARLOS ALBERTO
AUSENTE,118,SALGADO RIVADENEIRA DIEGO
AUSENTE,122,VINTIMILLA JARRIN DIEGO ARMANDO
AUSENTE,124,ZAMBRANO ARTEAGA JOSE RICARDO
AUSENTE,129,URIBE LOPEZ FANNY ESTHER
AUSENTE,130,TAPIA LOMBEYDA LUIS FERNANDO
AUSENTE,136,VITERI JIMENEZ CYNTHIA
SI,1,ABAD VELEZ RAUL
SI,2,ACERO LANCHIMBA ESTHELA LILIANA
SI,3,LANDAZURI OLMEDO LUDIS CLAUDINA
SI,4,MACHUCA MOSCOSO LINDA MARICELA
SI,5,ORTIZ LARA LEONARDO
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,7,ALCIVAR MERA FELIX ANDRES
SI,9,GUEVARA ALVARADO MARGARITA BEATRIZ
SI,10,ARCE PLUAS ALEXANDRA MANUELA
SI,11,ARIAS RAMIREZ ALBERTO JESUS
SI,13,MARQUEZ LOPEZ JOSE LENIN
SI,14,BERGMANN REYNA CARLOS ALBERTO
SI,15,BORJA PEREZ GALO
SI,16,BUENDIA HERDOIZA MARIA SOLEDAD
SI,17,BUSTAMANTE PONCE FERNANDO XAVIER
SI,18,CALDERON SALTOS RICHARD OSWALDO
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,20,TOALOMBO CHIMBORAZO JOSE SEGUNDO
SI,21,CARRION MARIA JOSE
SI,22,CAJAS LARA SUSANA VALERIA
SI,24,CAYAMBE TIPAN FAUSTO HERIBERTO
SI,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
SI,27,DELGADO GUTIERREZ ALEXANDRA ELIZABETH
SI,28,CORDOVA ENCALADA EDGAR EDUARDO
SI,29,CUESTA RIOS LIUBA ELISA
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
SI,32,PIÑAN CAJAS MARIA ALEGRIA
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,35,GAGLIARDO LOOR GASTON
SI,36,GALVAN GRACIA MARIA ESPERANZA
SI,37,BRAVO ALCIVAR JORGE GEOVANNY
SI,38,GARZON RICAURTE WILLIAM ANTONIO
SI,39,GODOY ANDRADE GINA JAKELINE
SI,41,GUAMAN CASTRO ALEX FRANCISCO
SI,42,GUAMANGATE ANTE LUIS GILBERTO
SI,43,GUDIÑO MENA ZOBEIDA GUISELA
SI,44,GUEVARA VILLACRES VERONICA MARGARITA
SI,46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO
SI,47,MOSQUERA YANEZ ISABEL PIEDAD
SI,48,ISSA WAGNER NICOLAS JOSE
SI,49,JEREZ PILLA BETTY MARICELA
SI,51,ORTIZ GASPAR ESTHER FLAVIA
SI,52,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,54,LEDESMA ZAMORA OSCAR ALFONSO
SI,55,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,56,MELO GARZON ESTEBAN ANDRES
SI,57,MOROCHO VELAÑA NANCY BEATRIZ
SI,58,MUÑOZ AVENDAÑO ROSA ELVIRA
SI,60,OCLES PADILLA ALEXANDRA
SI,61,PABON CARANQUI PAOLA VERENICE
SI,62,SANANGO AUCACAMA LUIS LORENZO
SI,64,PEÑA CARRASCO DIANA LUCIA
SI,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
SI,67,PONCE LEON XIMENA MERCEDES
SI,68,PILLAJO TUQUERES JENNY ELIZABETH
SI,69,FARFAN APONTE RICHARD WILSON
SI,70,RIVERA LOPEZ JOSE GABRIEL
SI,71,RIVERO DOGUER ANGEL ARMANDO
SI,72,ROBLES ANDRADE DENISSE PRISCILA
SI,77,SAENZ DE VITERI LAUTARO ENRIQUE
SI,81,CISNEROS SORIA OSWALDO DANIEL
SI,82,YANDUN POZO CASTULO RENE
SI,86,ALEMAN MARMOL MONICA ROCIO
SI,94,TERAN SARZOSA SEGUNDO FAUSTO
SI,95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN
SI,96,VALLE PINARGOTE BAIRON LEONARDO
SI,97,VASCONEZ ARTEAGA ANNY MARLLELY
SI,98,INTRIAGO MACIAS CARMEN ELENA
SI,106,SOLORZANO MANUEL ANTONIO
SI,107,HERMOSA ACOSTA MONICA ANABEL
SI,109,VELIZ BRIONES JOSE FELIX
SI,110,VERDUGA CEDEÑO MARY
SI,111,VICUÑA MUÑOZ MARIA ALEJANDRA
SI,112,VILEMA FREIRE ANGEL RAMIRO
SI,113,SOTO MONTALVO ALICIA MAGDALENA
SI,121,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE
SI,123,VITERI GUALINGA CARLOS ELOY
SI,125,ZAMBRANO CABANILLA EDUARDO ALFONSO
SI,126,ZAMBRANO CASTRO NORALMA ELIZABETH
SI,127,ZAMBRANO CHACHA ALBERTO ALEXANDER
SI,128,SERRANO SEGURA GRACE MARISOL
SI,131,CUCALON CAMACHO HENRY EDUARDO
SI,132,REYES HIDALGO CRISTINA EUGENIA
SI,133,TACLE GALARRAGA MOISES FERNANDO
SI,137,KRONFLE GOMEZ MARIA CRISTINA
NO,74,AGUILAR TORRES MANUEL RAMIRO
NO,90,JIMENEZ CABRERA JOSE CLEVER
NO,91,ORELLANA MARQUINEZ MAGALI MARGOT
NO,99,PACHECO ORDOÑEZ BAYRON EDUARDO
ABSTENCION,79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ
ABSTENCION,80,BUSTOS CHILIQUINGA ARCADIO
ABSTENCION,83,ACACHO GONZALEZ PEPE LUIS
ABSTENCION,89,FIERRO OVIEDO PACO
ABSTENCION,92,UMAGINGA GUAMAN CESAR
ABSTENCION,101,AUQUILLA ORTEGA RAUL VICENTE
ABSTENCION,102,CHICAIZA TOAPANTA WILSON ALFONSO
ABSTENCION,103,DONOSO CHIRIBOGA PATRICIO
ABSTENCION,104,MONCAYO CEVALLOS JOSE RICARDO
ABSTENCION,105,MOREIRA MACIAS GRACE HOLANDA
ABSTENCION,114,SOLORZANO SARRIA CESAR FAUSTO
ABSTENCION,115,MONTAÑO VALENCIA MAE
ABSTENCION,116,MORETA PANCHEZ MIGUEL ANGEL
ABSTENCION,117,PAEZ BENALCAZAR ANDRES TARQUINO
ABSTENCION,119,TENELEMA ROMERO EDMUNDO RAMIRO
ABSTENCION,120,TORRES COBO LUIS ESTEBAN
ABSTENCION,134,ROMERO LOAYZA FRANCO SEGUNDO
ABSTENCION,135,TERAN SALCEDO JONNY ENRIQUE
