curul,asambleista,voto
3,CEVALLOS GUEVARA LESLIE MARCELA,AUSENTE
5,ARIAS RAMÍREZ ALBERTO JESÚS,AUSENTE
6,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
9,MORENO INTRIAGO MARIA LUISA,AUSENTE
10,COLLAGUAZO RODRIGO,AUSENTE
11,BUENDÍA HERDOÍZA MARÍA SOLEDAD,AUSENTE
15,CALLE VERZOZI HERMUY,AUSENTE
17,CÁRDENAS ESPINOZA JUAN JORGE,AUSENTE
21,GREFA AVILEZ FLAVIO PATRICIO,AUSENTE
23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,AUSENTE
27,DOUMET CHEDRAUI MICHEL ANDRÉS,AUSENTE
29,ALEAGA SANTOS RONNY XAVIER,AUSENTE
31,FLOR GIL BRENDA AZUCENA,AUSENTE
36,GUEVARA VILLACRÉS VERÓNICA MARGARITA,AUSENTE
37,HOLGUÍN NARANJO MARCELA PRISCILA,AUSENTE
42,MENDOZA ARÉVALO DANIEL ISAAC,AUSENTE
46,ORELLANA ROMÁN ROSA GINA,AUSENTE
47,PALACIOS VELÁSQUEZ SONIA LUCRECIA,AUSENTE
50,POMA HERRERA YOFRE MARTÍN,AUSENTE
53,QUIÑONEZ OCAMPO JULIO CÉSAR,AUSENTE
56,PARRA VILLACIS JONATHAN EMANUEL,AUSENTE
59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,AUSENTE
63,VELIN CORTÉS JUAN PABLO,AUSENTE
64,VERA FLORES WENDY VANESSA,AUSENTE
68,YAR ARAUJO JUAN CARLOS,AUSENTE
69,GUAMBA DÍAZ NANCY JEANNETH,AUSENTE
73,AUQUILLA ORTEGA RAÚL VICENTE,AUSENTE
76,ZAMBRANO CASTRO NORALMA ELIZABETH,AUSENTE
78,CUCALÓN CAMACHO HENRY EDUARDO,AUSENTE
79,FALQUEZ BATALLAS PEDRO CARLOS,AUSENTE
88,KRONFLE KOZHAYA HENRY FABIÁN,AUSENTE
92,CRUZ VACA JEANNINE DEL CISNE,AUSENTE
97,CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,AUSENTE
98,"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",AUSENTE
99,OLLAGUE VALAREZO ZOILA PIEDAD,AUSENTE
105,MOLINA CELI KARLA ELIZABETH,AUSENTE
109,OLIVO PALLO JAIME FERNANDO,AUSENTE
122,CUESTA CONCARI MARÍA MERCEDES,AUSENTE
127,UGARTE GUZMÁN BLANCA ROSANA,AUSENTE
135,VERA MENDOZA TANLLY JANELA,AUSENTE
1,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,SI
22,CHALÁ CRUZ JOSÉ FRANKLIN,SI
26,CUESTA SANTANA ESTHER ADELINA,SI
28,DURÁN AGUILAR LILIANA ELIZABETH,SI
30,ESPINOSA ANDRADE AUGUSTO XAVIER,SI
32,GARCÍA GAIBOR CARMEN MERCEDES,SI
33,GARCÍA POZO DIEGO OSWALDO,SI
39,LLORET VALDIVIESO JUAN CRISTÓBAL,SI
41,MELO GARZÓN ESTEBAN ANDRÉS,SI
43,MUÑOZ LÓPEZ CHRISTIAN PABEL,SI
44,NARANJO ALVARADO PRISCILA AMAPOLA,SI
51,PROAÑO CIFUENTES ROBERTH MAURICIO,SI
54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI
55,RIVADENEIRA BUSTOS CARMEN MERCEDES,SI
58,SAMANIEGO MAIGUA FRANKLIN OMAR,SI
60,MOLINA ONOFA LUIS FERNANDO,SI
61,SOLIZ CARRIÓN DORIS JOSEFINA,SI
62,VALLE PINARGOTE BAIRON LEONARDO,SI
66,VILLALVA MIRANDA LIRA DE LA PAZ,SI
67,VITERI GUALINGA CARLOS ELOY,SI
94,ZAMBRANO VALLE EDUARDO MAURICIO,SI
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,ABSTENCION
7,ARTEAGA MUÑOZ KARINA CECILIA,ABSTENCION
8,BENAVIDES ZAMBRANO ZOILA TERESA,ABSTENCION
12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,ABSTENCION
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,ABSTENCION
14,DELGADO ORLANDO CÉSAR ANTONIO,ABSTENCION
16,CAMBALA MONTECE CARLOS ALBERTO,ABSTENCION
18,CARRIÓN CEVALLOS MARÍA JOSÉ,ABSTENCION
19,TERAN SARZOSA SEGUNDO FAUSTO,ABSTENCION
20,TENORIO VALENCIA CALLETANO,ABSTENCION
