curul,asambleista,voto
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,AUSENTE
5,ARIAS RAMÍREZ ALBERTO JESÚS,AUSENTE
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,AUSENTE
14,DELGADO ORLANDO CÉSAR ANTONIO,AUSENTE
18,CARRIÓN CEVALLOS MARÍA JOSÉ,AUSENTE
21,CERDA MIRANDA GABRIELA PAMELA,AUSENTE
28,DURÁN AGUILAR LILIANA ELIZABETH,AUSENTE
35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,AUSENTE
41,MELO GARZÓN ESTEBAN ANDRÉS,AUSENTE
47,PALACIOS VELÁSQUEZ SONIA LUCRECIA,AUSENTE
50,POMA HERRERA YOFRE MARTÍN,AUSENTE
55,RIVADENEIRA BUSTOS CARMEN MERCEDES,AUSENTE
61,SOLIZ CARRIÓN DORIS JOSEFINA,AUSENTE
63,VELIN CORTÉS JUAN PABLO,AUSENTE
64,VERA FLORES WENDY VANESSA,AUSENTE
65,VERA RODRÍGUEZ CARLOS ALFREDO,AUSENTE
70,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
77,AZUERO RODAS ELISEO ALEXIS,AUSENTE
85,GONZÁLEZ VÁSCONEZ TERESITA XIMENA,AUSENTE
92,CRUZ VACA JEANNINE DEL CISNE,AUSENTE
99,REYES HIDALGO CRISTINA EUGENIA,AUSENTE
113,TORRES TORRES LUIS FERNANDO,AUSENTE
122,GARCIA CANO LUIGI FRANCISCO,AUSENTE
129,ZAMBRANO ORTIZ MARÍA ROBERTA,AUSENTE
7,ARTEAGA MUÑOZ KARINA CECILIA,SI
16,CAMBALA MONTECE CARLOS ALBERTO,SI
19,VALLEJO JARAMILLO NORMA MARLENE,SI
24,COROZO AYOVÍ JORGE WILBER,SI
27,DOUMET CHEDRAUI MICHEL ANDRÉS,SI
31,FLOR GIL BRENDA AZUCENA,SI
38,LITARDO CAICEDO CÉSAR ERNESTO,SI
40,MARÍN AGUIRRE ANA BELÉN,SI
42,MENDOZA ARÉVALO DANIEL ISAAC,SI
46,ORELLANA ROMÁN ROSA GINA,SI
48,PEÑA PACHECO XIMENA DEL ROCÍO,SI
49,PLAZA CASTILLO LENIN,SI
56,SALAZAR CEDEÑO GUADALUPE DOLORES,SI
69,YUNDA MACHADO JORGE HOMERO,SI
71,ANDRADE MUÑOZ WILMA PIEDAD,SI
72,ASÁN WONSANG JOSÉ FRANCISCO,SI
73,AUQUILLA ORTEGA RAÚL VICENTE,SI
74,BERNAL BERNAL ESTEBAN REMIGIO,SI
75,BURBANO MONTENEGRO FÉLIX FERNANDO,SI
78,CUCALÓN CAMACHO HENRY EDUARDO,SI
79,FALQUEZ BATALLAS PEDRO CARLOS,SI
80,CALLEJAS BARONA FERNANDO,SI
81,CAMPAIN BRAMBILLA RINA ASUNCIÓN,SI
82,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI
83,CARRIÓN MORENO CÉSAR ATAULFO,SI
84,VEGAY JIPA LUZ AIDA,SI
86,YANDÚN POZO CÁSTULO RENÉ,SI
87,UGARTE HENRÍQUEZ JOSÉ FERNANDO,SI
88,JARAMILLO ZURITA PAOLA MICHAEL,SI
89,CASTANIER JARAMILLO XAVIER HOMERO,SI
90,CELI SANTOS GUILLERMO ALEJANDRO,SI
91,CRUZ PROAÑO LUDOVICO ISRAEL,SI
93,MEDINA RAMÍREZ JOSÉ ALFREDO,SI
95,CADENA HUERTAS FRANCISCO JAVIER,SI
96,PEÑA ONTANEDA ELIO GERMÁN,SI
97,MONTAÑO GUISAMANO MAYRA MIGDONIA,SI
98,"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",SI
100,CURICHUMBI YUPANQUI PEDRO,SI
101,DONOSO CHIRIBOGA PATRICIO,SI
102,FLORES VÁSQUEZ FERNANDO PATRICIO,SI
103,GALARZA AÑAZCO ANA MERCEDES,SI
104,GENDE CALAZACÓN ANGEL MESÍAS,SI
105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,SI
107,CANDELL SOTO JAIME ENRIQUE JIMMY,SI
108,DUCHI GUAMÁN MARÍA ENCARNACIÓN,SI
109,OLIVO PALLO JAIME FERNANDO,SI
110,ROHON HERVAS CÉSAR EDUARDO,SI
111,TACLE GARCÍA SAMIA,SI
112,TERÁN SALCEDO RAMÓN FORTUNATO,SI
114,LARREÁTEGUI FABARA MARÍA GABRIELA,SI
115,MENDOZA PALMA JOFFRE PATRICIO,SI
116,MINCHALA MURILLO RÓMULO MARCELO,SI
117,MONTAÑO VALENCIA MAE,SI
118,MORENO GUERRERO HENRY FREDY,SI
119,MUÑOZ ALARCÓN HÉCTOR PATRICIO,SI
120,PACHALA POMA LUIS ALBERTO,SI
121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,SI
123,PEÑAFIEL IZQUIERDO EDDY COLÓN,SI
124,PUANCHIR PAYASHÑA TITO PEDRO,SI
125,ALARCÓN GUILLÍN FREDY OSCAR,SI
126,SOLORZANO SARRIA CESAR FAUSTO,SI
127,UGARTE GUZMÁN BLANCA ROSANA,SI
128,VINTIMILLA MOSCOSO PAOLA,SI
130,PALACIOS MUÑOZ JUAN SEBASTIÁN,SI
131,PAREDES TORRES WASHINGTON ARTURO,SI
132,ROMERO LOAYZA FRANCO SEGUNDO,SI
133,SIMBAÑA VILLARREAL ABDÓN MARCELO,SI
134,SUQUILANDA VALDIVIESO BYRON VINICIO,SI
135,VERA MENDOZA TANLLY JANELA,SI
136,ABRIL OLIVO ANA ISABEL,SI
137,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,SI
1,AGUIÑAGA VALLEJO PAOLA MARCELA,NO
3,SERRANO SALGADO JOSÉ RICARDO,NO
6,SALINAS OCHOA CAMILO AURELIO,NO
8,BENAVIDES ZAMBRANO ZOILA TERESA,NO
11,BUENDÍA HERDOÍZA MARÍA SOLEDAD,NO
12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,NO
15,CALLE VERZOZI HERMUY,NO
17,CÁRDENAS ESPINOZA JUAN JORGE,NO
22,CHALÁ CRUZ JOSÉ FRANKLIN,NO
23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,NO
25,CUESTA RÍOS LIUBA ELISA,NO
26,CUESTA SANTANA ESTHER ADELINA,NO
29,ESPÍN REYES EUGENIA SOFÍA,NO
30,ESPINOSA ANDRADE AUGUSTO XAVIER,NO
32,GARCÍA GAIBOR CARMEN MERCEDES,NO
33,GARCÍA POZO DIEGO OSWALDO,NO
36,GUEVARA VILLACRÉS VERÓNICA MARGARITA,NO
37,HOLGUÍN NARANJO MARCELA PRISCILA,NO
39,LLORET VALDIVIESO JUAN CRISTÓBAL,NO
43,PAREDES BENAVIDES LIDIA VICTORIA,NO
44,NARANJO ALVARADO PRISCILA AMAPOLA,NO
51,PROAÑO CIFUENTES ROBERTH MAURICIO,NO
52,QUIJIJE DELGADO LUIS RAFAEL,NO
53,RODRÍGUEZ CEDEÑO ROSA ELENA,NO
54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,NO
58,SAMANIEGO MAIGUA FRANKLIN OMAR,NO
60,ALEMÁN MARMOL MÓNICA ROCÍO,NO
62,VALLE PINARGOTE BAIRON LEONARDO,NO
66,VILLALVA MIRANDA LIRA DE LA PAZ,NO
67,VITERI GUALINGA CARLOS ELOY,NO
76,ZAMBRANO CASTRO NORALMA ELIZABETH,NO
94,ZAMBRANO VALLE EDUARDO MAURICIO,NO
4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,ABSTENCION
9,BERGMANN REYNA CARLOS ALBERTO,ABSTENCION
10,BONILLA SALCEDO VIVIANA,ABSTENCION
20,TENORIO VALENCIA CALLETANO,ABSTENCION
34,GARZÓN RICAURTE WILLIAM ANTONIO,ABSTENCION
45,OCHOA MORANTE MANUEL ALFREDO,ABSTENCION
57,SALGADO ANDRADE SILVIA BETZABETH,ABSTENCION
59,SÁNCHEZ REYES MONTGOMERY,ABSTENCION
68,YAR ARAUJO JUAN CARLOS,ABSTENCION
106,MACÍAS ORTEGA WENDY ELENA MARISOL,ABSTENCION
