asambleista,curul,voto
ANDINO REINOSO MAURO EDMUNDO,9,AUSENTE
BERGMANN REYNA CARLOS ALBERTO,14,AUSENTE
CRUZ SALAZAR FRANCISCA GABRIELA,23,AUSENTE
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,AUSENTE
LARREA VITERI LIDICE VANESSA,37,AUSENTE
GUAMAN CASTRO ALEX FRANCISCO,41,AUSENTE
ISSA WAGNER NICOLAS JOSE,48,AUSENTE
AGUIÑAGA VALLEJO PAOLA MARCELA,55,AUSENTE
PEÑA PACHECO XIMENA DEL ROCIO,65,AUSENTE
JIJON BUENDIA ITALIA LUISA,70,AUSENTE
MEDINA MERA VICTOR CLEMENTE,72,AUSENTE
AGUILAR TORRES MANUEL RAMIRO,74,AUSENTE
SAENZ DE VITERI LAUTARO ENRIQUE,77,AUSENTE
ACACHO GONZALEZ PEPE LUIS,83,AUSENTE
SANCHEZ ORDOÑEZ MONTGOMERY LUIS,84,AUSENTE
FIERRO OVIEDO PACO,89,AUSENTE
GUALAN JAPA MILTON RODRIGO,90,AUSENTE
UMAJINGA GUAMAN CESAR,92,AUSENTE
VALAREZO ORDOÑEZ ROCIO DEL CARMEN,95,AUSENTE
AUQUILLA ORTEGA RAUL VICENTE,101,AUSENTE
VILEMA FREIRE ANGEL RAMIRO,112,AUSENTE
POSSO SALGADO LUIS ANTONIO,113,AUSENTE
ZAMBRANO CABANILLA EDUARDO ALFONSO,125,AUSENTE
ABAD VELEZ RAUL,1,SI
ACERO LANCHIMBA ESTHELA LILIANA,2,SI
AGUILAR PLACIDO ARMANDO,3,SI
MACHUCA MOSCOSO LINDA MARICELA,4,SI
AGUIRRE HIDALGO DORA ANDELA,5,SI
ALBAN TORRES MARIANA DEL ROCIO,6,SI
MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,7,SI
VITERI LOPEZ CHRISTIAN HUMBERTO,10,SI
ARIAS RAMIREZ ALBERTO JESUS,11,SI
ARREGUI RUEDA MARCIA CECILIA,12,SI
MARQUEZ LOPEZ JOSE LENIN,13,SI
BORJA PEREZ GALO,15,SI
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,SI
BUSTAMANTE PONCE FERNANDO XAVIER,17,SI
CALDERON SALTOS RICHARD OSWALDO,18,SI
CALLE ANDRADE MARIA AUGUSTA,19,SI
CARVAJAL AGUIRRE MIGUEL ANGEL,22,SI
CAYAMBE TIPAN FAUSTO HERIBERTO,24,SI
CHAVEZ CANALES HOLGER EZEQUIEL,26,SI
CORDOVA ENCALADA EDGAR EDUARDO,28,SI
CUESTA RIOS LIUBA ELISA,29,SI
DE LA CRUZ BERNARDO HERMAN ULISES,30,SI
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,SI
PIÑAN CAJAS MARIA ALEGRIA,32,SI
FAJARDO MOSQUERA LETTY VANESSA,33,SI
FALCONI LOQUI EVELYN PAMELA,34,SI
DE LA TORRE RAMIREZ PABLO ANTONIO,36,SI
GARZON RICAURTE WILLIAM ANTONIO,38,SI
GRANDA NIXON ARLIG,40,SI
GUAMANGATE ANTE LUIS GILBERTO,42,SI
GUEVARA VILLACRES VERONICA MARGARITA,44,SI
RODAS MARCA CARLOS EDUARDO,45,SI
HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,46,SI
MOSQUERA YANEZ ISABEL PIEDAD,47,SI
SILVA MALDONADO SOFIA IRENE,50,SI
BAZURTO ROLDAN NANCIS CELESTE,51,SI
BUENDIA HERDOIZA MARIA SOLEDAD,52,SI
LARRIVA ALVARADO OSCAR OSWALDO,53,SI
MORENO CHIRIBOGA AMPARO DIANA,56,SI
TOBAR NUÑEZ RAUL IGNACIO,57,SI
ALVARADO CARRION ROSANA,59,SI
OCLES PADILLA ALEXANDRA,60,SI
CAZA TIPANTA HUGO RENE,61,SI
PADRON SAETEROS GLADYS PAULINA,62,SI
BRITO MENDOZA MONICA CRISTINA,63,SI
PEÑA CARRASCO DIANA LUCIA,64,SI
PEÑAFIEL MONTESDEOCA JUANA MARISOL,66,SI
PONCE LEON XIMENA MERCEDES,67,SI
PROAÑO CIFUENTES ROBERTH MAURICIO,68,SI
FARFAN APONTE RICHARD WILSON,69,SI
RIVERO DOGUER ANGEL ARMANDO,71,SI
REINOSO LESCANO MARIA ELIZABETH,73,SI
ARIAS FERNANDEZ VERONICA ELIZABETH,75,SI
RODRIGUEZ DELGADO MARIA VERONICA,76,SI
ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,79,SI
BUSTOS CHILIQUINGA ARCADIO,80,SI
MATIAS APOLINARIO RITA AZUCENA,81,SI
YANDUN POZO CASTULO RENE,82,SI
MOYA DUQUE HERMAN ANIBAL,85,SI
SERRANO REYES NELSON ALCIDES,86,SI
SOLANO MORENO ALEX FABIAN,87,SI
DIAZ COKA MARIA GABRIELA,88,SI
YANZA MANUEL,91,SI
TIBAN GUALA LOURDES LICENIA,93,SI
VALLE PINARGOTE BAIRON LEONARDO,96,SI
VASCONEZ ARTEAGA ANNY MARLLELY,97,SI
VELA CAIZAPANTA ANGEL RAMIRO,98,SI
PACHECO ORDOÑEZ BAYRON EDUARDO,99,SI
GUTIERREZ BORBUA FAUSTO GILMAR,100,SI
CHICAIZA TOAPANTA WILSON ALFONSO,102,SI
DONOSO CHIRIBOGA PATRICIO,103,SI
MONCAYO CEVALLOS JOSE RICARDO,104,SI
MOREIRA MACIAS GRACE HOLANDA,105,SI
VELA CHERONI MARIA SOLEDAD,106,SI
ARGUELLO TROYA BLANCA AZUCENA,107,SI
VELASCO ENRIQUEZ CARLOS ALBERTO,108,SI
VELEZ MARLENE MARGARITA,109,SI
VERDUGA CEDEÑO MARY,110,SI
VICUÑA MUÑOZ MARIA ALEJANDRA,111,SI
SOLORZANO SARRIA CESAR FAUSTO,114,SI
MONTAÑO VALENCIA MAE,115,SI
MORETA PANCHEZ MIGUEL ANGEL,116,SI
PAEZ BENALCAZAR ANDRES TARQUINO,117,SI
SALGADO RIVADENEIRA DIEGO,118,SI
CHICA ARTEAGA GUNTARD PAVEL,119,SI
TORRES TORRES LUIS FERNANDO,120,SI
ZAMBRANO ARTEAGA JOSE RICARDO,124,SI
ZAMBRANO CHACHA ALBERTO ALEXANDER,127,SI
SERRANO SEGURA GRACE MARISOL,128,SI
URIBE LOPEZ FANNY ESTHER,129,SI
