curul,asambleista,voto
8,MUÑOZ VICUÑA MARIANGEL,AUSENTE
12,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
18,CALDERON SALTOS RICHARD OSWALDO,AUSENTE
19,CALLE ANDRADE MARIA AUGUSTA,AUSENTE
20,CARRILLO BETTY,AUSENTE
27,CHICA AREVALO VINICIO VETHOWEN,AUSENTE
29,CUESTA RIOS LIUBA ELISA,AUSENTE
31,DE LA CRUZ GASPAR ADRIANA MIOSOTI,AUSENTE
34,CAMACHO COLOMA CARLOS MANUEL,AUSENTE
40,GONZALEZ SERRANO MIRYAM CATARINA,AUSENTE
42,GUAMANGATE ANTE LUIS GILBERTO,AUSENTE
43,JARAMILLO RODRIGUEZ VICTOR HUGO,AUSENTE
50,ARANA COELLO YIMABEL MARIA,AUSENTE
53,JAIGUA ALVARADO CELIA MARIA,AUSENTE
58,LUCERO SISA RAFAEL,AUSENTE
61,PABON CARANQUI PAOLA VERENICE,AUSENTE
71,RIVERO DOGUER ANGEL ARMANDO,AUSENTE
72,MEDINA MERA VICTOR CLEMENTE,AUSENTE
77,SAENZ DE VITERI LAUTARO ENRIQUE,AUSENTE
92,UMAJINGA GUAMAN CESAR,AUSENTE
97,VASCONEZ ARTEAGA ANNY MARLLELY,AUSENTE
104,MONCAYO CEVALLOS JOSE RICARDO,AUSENTE
124,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
132,MUENTES ALVARADO PABLO ANDRES,AUSENTE
134,ROMERO LOAYZA FRANCO SEGUNDO,AUSENTE
1,ABAD VELEZ RAUL,SI
2,ACERO LANCHIMBA ESTHELA LILIANA,SI
3,AGUILAR PLACIDO ARMANDO,SI
5,AGUIRRE HIDALGO DORA ANDELA,SI
6,ALBAN TORRES MARIANA DEL ROCIO,SI
7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,SI
10,VITERI LOPEZ CHRISTIAN HUMBERTO,SI
11,RIVAS ALAVA ELIANA LISSET,SI
13,BENAVIDES ZAMBRANO ZOILA TERESA,SI
14,BERGMANN REYNA CARLOS ALBERTO,SI
16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI
17,PAREDES BENAVIDES LIDIA VICTORIA,SI
21,CARRION MARIA JOSE,SI
22,CAJAS LARA SUSANA VALERIA,SI
23,CASSINELLI CALI JUAN CARLOS,SI
24,CONSTANTE NIETO MARIANA DE LAS MERCEDES,SI
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI
26,CHAVEZ CANALES HOLGER EZEQUIEL,SI
28,CORDOVA ENCALADA EDGAR EDUARDO,SI
30,DE LA CRUZ BERNARDO HERMAN ULISES,SI
32,DELGADO CHALA AGUSTIN JAVIER,SI
33,FAJARDO MOSQUERA LETTY VANESSA,SI
35,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES,SI
36,DE LA TORRE RAMIREZ PABLO ANTONIO,SI
37,LARREA VITERI LIDICE VANESSA,SI
38,GARZON RICAURTE WILLIAM ANTONIO,SI
39,GODOY ANDRADE GINA JAKELINE,SI
41,GUAMAN CASTRO ALEX FRANCISCO,SI
44,GUEVARA VILLACRES VERONICA MARGARITA,SI
45,RODAS MARCA CARLOS EDUARDO,SI
47,MOSQUERA YANEZ ISABEL PIEDAD,SI
48,ISSA WAGNER NICOLAS JOSE,SI
49,JEREZ PILLA BETTY MARICELA,SI
51,BAZURTO ROLDAN NANCIS CELESTE,SI
52,BUENDIA HERDOIZA MARIA SOLEDAD,SI
54,LEDESMA ZAMORA OSCAR ALFONSO,SI
55,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
56,MELO GARZON ESTEBAN ANDRES,SI
57,TOBAR NUÑEZ RAUL IGNACIO,SI
62,PADRON SAETEROS GLADYS PAULINA,SI
63,BRITO MENDOZA MONICA CRISTINA,SI
64,PEÑA CARRASCO DIANA LUCIA,SI
65,PEÑA PACHECO XIMENA DEL ROCIO,SI
66,PEÑAFIEL MONTESDEOCA JUANA MARISOL,SI
67,CAMPOVERDE CALVA SEGUNDO MODESTO,SI
68,PILLAJO TUQUERES JENNY ELIZABETH,SI
69,FARFAN APONTE RICHARD WILSON,SI
70,RIVERA LOPEZ JOSE GABRIEL,SI
73,REINOSO LESCANO MARIA ELIZABETH,SI
75,ARIAS FERNANDEZ VERONICA ELIZABETH,SI
76,RODRIGUEZ DELGADO MARIA VERONICA,SI
78,SALAZAR CEDEÑO GUADALUPE DOLORES,SI
79,HURTADO BRAVO WASHINGTON OMAR,SI
81,MATIAS APOLINARIO RITA AZUCENA,SI
84,VACA COJITAMBO ELENA ANA DEL ROCIO,SI
85,MOYA DUQUE HERMAN ANIBAL,SI
86,SERRANO REYES NELSON ALCIDES,SI
87,SOLANO MORENO ALEX FABIAN,SI
88,DIAZ COKA MARIA GABRIELA,SI
91,ORELLANA MARQUINEZ MAGALI MARGOT,SI
93,TIBAN GUALA LOURDES LICENIA,SI
94,TERAN SARZOSA SEGUNDO FAUSTO,SI
95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN,SI
96,VALLE PINARGOTE BAIRON LEONARDO,SI
98,INTRIAGO MACIAS CARMEN ELENA,SI
99,PACHECO ORDOÑEZ BAYRON EDUARDO,SI
106,VELA CHERONI MARIA SOLEDAD,SI
107,ARGUELLO TROYA BLANCA AZUCENA,SI
108,VELASCO ENRIQUEZ CARLOS ALBERTO,SI
109,VELEZ MARLENE MARGARITA,SI
110,OCHOA MORANTE MANUEL ALFREDO,SI
111,VICUÑA MUÑOZ MARIA ALEJANDRA,SI
112,VILEMA FREIRE ANGEL RAMIRO,SI
113,POSSO SALGADO LUIS ANTONIO,SI
119,MEDINA TAMBACO EMILY JESUS,SI
120,TORRES TORRES LUIS FERNANDO,SI
121,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,SI
122,VINTIMILLA JARRIN DIEGO ARMANDO,SI
123,VITERI GUALINGA CARLOS ELOY,SI
125,ZAMBRANO CABANILLA EDUARDO ALFONSO,SI
126,ZAMBRANO CASTRO NORALMA ELIZABETH,SI
127,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI
128,SERRANO SEGURA GRACE MARISOL,SI
129,URIBE LOPEZ FANNY ESTHER,SI
131,POVEDA SALTOS YENNY MARIA,SI
133,TACLE GALARRAGA MOISES FERNANDO,SI
135,TERAN SALCEDO RAMON FORTUNATO,SI
136,VITERI JIMENEZ CYNTHIA,SI
137,CUELLAR ARAUJO DANIEL ERNESTO,SI
74,AGUILAR TORRES MANUEL RAMIRO,NO
115,MONTAÑO VALENCIA MAE,NO
116,MORETA PANCHEZ MIGUEL ANGEL,NO
118,SALGADO RIVADENEIRA DIEGO,NO
4,MACHUCA MOSCOSO LINDA MARICELA,ABSTENCION
9,ANDINO REINOSO MAURO EDMUNDO,ABSTENCION
15,BORJA PEREZ GALO,ABSTENCION
46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,ABSTENCION
59,ALVARADO CARRION ROSANA,ABSTENCION
60,OCLES PADILLA ALEXANDRA,ABSTENCION
80,BUSTOS CHILIQUINGA ARCADIO,ABSTENCION
82,YANDUN POZO CASTULO RENE,ABSTENCION
83,ACACHO GONZALEZ PEPE LUIS,ABSTENCION
89,FIERRO OVIEDO PACO,ABSTENCION
90,GUALAN JAPA MILTON RODRIGO,ABSTENCION
100,GUTIERREZ BORBUA FAUSTO GILMAR,ABSTENCION
101,AUQUILLA ORTEGA RAUL VICENTE,ABSTENCION
102,CHICAIZA TOAPANTA WILSON ALFONSO,ABSTENCION
103,DONOSO CHIRIBOGA PATRICIO,ABSTENCION
105,MOREIRA MACIAS GRACE HOLANDA,ABSTENCION
114,SOLORZANO SARRIA CESAR FAUSTO,ABSTENCION
117,PAEZ BENALCAZAR ANDRES TARQUINO,ABSTENCION
130,TAPIA LOMBEYDA LUIS FERNANDO,ABSTENCION
