curul,asambleista,voto
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,AUSENTE
4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,AUSENTE
5,ARIAS RAMÍREZ ALBERTO JESÚS,AUSENTE
6,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,AUSENTE
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,AUSENTE
22,CHALÁ CRUZ JOSÉ FRANKLIN,AUSENTE
23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,AUSENTE
25,CUESTA RÍOS LIUBA ELISA,AUSENTE
26,CUESTA SANTANA ESTHER ADELINA,AUSENTE
29,ESPÍN REYES EUGENIA SOFÍA,AUSENTE
30,ESPINOSA ANDRADE AUGUSTO XAVIER,AUSENTE
33,GARCÍA POZO DIEGO OSWALDO,AUSENTE
38,LITARDO CAICEDO CÉSAR ERNESTO,AUSENTE
39,LLORET VALDIVIESO JUAN CRISTÓBAL,AUSENTE
41,MELO GARZÓN ESTEBAN ANDRÉS,AUSENTE
43,MUÑOZ LÓPEZ CHRISTIAN PABEL,AUSENTE
44,NARANJO ALVARADO PRISCILA AMAPOLA,AUSENTE
47,PALACIOS VELÁSQUEZ SONIA LUCRECIA,AUSENTE
51,PROAÑO CIFUENTES ROBERTH MAURICIO,AUSENTE
54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,AUSENTE
56,SALAZAR CEDEÑO GUADALUPE DOLORES,AUSENTE
58,SAMANIEGO MAIGUA FRANKLIN OMAR,AUSENTE
60,ALEMÁN MARMOL MÓNICA ROCÍO,AUSENTE
61,SOLIZ CARRIÓN DORIS JOSEFINA,AUSENTE
62,VALLE PINARGOTE BAIRON LEONARDO,AUSENTE
63,VELIN CORTÉS JUAN PABLO,AUSENTE
64,VERA FLORES WENDY VANESSA,AUSENTE
67,VITERI GUALINGA CARLOS ELOY,AUSENTE
69,YUNDA MACHADO JORGE HOMERO,AUSENTE
92,CRUZ VACA JEANNINE DEL CISNE,AUSENTE
94,ZAMBRANO VALLE EDUARDO MAURICIO,AUSENTE
100,CURICHUMBI YUPANQUI PEDRO,AUSENTE
103,GALARZA AÑAZCO ANA MERCEDES,AUSENTE
105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,AUSENTE
114,LARREÁTEGUI FABARA MARÍA GABRIELA,AUSENTE
120,PACHALA POMA LUIS ALBERTO,AUSENTE
131,PAREDES TORRES WASHINGTON ARTURO,AUSENTE
134,SUQUILANDA VALDIVIESO BYRON VINICIO,AUSENTE
135,VERA MENDOZA TANLLY JANELA,AUSENTE
136,VILLAMAR JÁCOME PEDRO FABRICIO,AUSENTE
1,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
9,BERGMANN REYNA CARLOS ALBERTO,SI
11,BUENDÍA HERDOÍZA MARÍA SOLEDAD,SI
16,CAMBALA MONTECE CARLOS ALBERTO,SI
17,CÁRDENAS ESPINOZA JUAN JORGE,SI
21,CERDA MIRANDA GABRIELA PAMELA,SI
36,GUEVARA VILLACRÉS VERÓNICA MARGARITA,SI
42,MENDOZA ARÉVALO DANIEL ISAAC,SI
49,PLAZA CASTILLO LENIN,SI
55,RIVADENEIRA BUSTOS CARMEN MERCEDES,SI
57,SALGADO ANDRADE SILVIA BETZABETH,SI
59,SÁNCHEZ REYES MONTGOMERY,SI
66,VILLALVA MIRANDA LIRA DE LA PAZ,SI
71,ANDRADE MUÑOZ WILMA PIEDAD,SI
72,ASÁN WONSANG JOSÉ FRANCISCO,SI
73,AUQUILLA ORTEGA RAÚL VICENTE,SI
74,BERNAL BERNAL ESTEBAN REMIGIO,SI
75,BURBANO MONTENEGRO FÉLIX FERNANDO,SI
77,AZUERO RODAS ELISEO ALEXIS,SI
78,CUCALÓN CAMACHO HENRY EDUARDO,SI
79,FALQUEZ BATALLAS PEDRO CARLOS,SI
80,CALLEJAS BARONA FERNANDO,SI
81,CAMPAIN BRAMBILLA RINA ASUNCIÓN,SI
82,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI
83,CARRIÓN MORENO CÉSAR ATAULFO,SI
84,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI
85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,SI
86,YANDÚN POZO CÁSTULO RENÉ,SI
87,HENRÍQUEZ JAIME PATRICIA IVONNE,SI
88,KRONFLE KOZHAYA HENRY FABIÁN,SI
89,CASTANIER JARAMILLO XAVIER HOMERO,SI
90,CELI SANTOS GUILLERMO ALEJANDRO,SI
91,CRUZ PROAÑO LUDOVICO ISRAEL,SI
93,MEDINA RAMÍREZ JOSÉ ALFREDO,SI
95,CADENA HUERTAS FRANCISCO JAVIER,SI
96,PEÑA ONTANEDA ELIO GERMÁN,SI
97,MONTAÑO GUISAMANO MAYRA MIGDONIA,SI
98,"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",SI
99,NARVÁEZ MENDIETA DALTON RAFAEL,SI
101,DONOSO CHIRIBOGA PATRICIO,SI
102,FLORES VÁSQUEZ FERNANDO PATRICIO,SI
104,GENDE CALAZACÓN ANGEL MESÍAS,SI
106,MACÍAS ORTEGA WENDY ELENA MARISOL,SI
107,CANDELL SOTO JAIME ENRIQUE JIMMY,SI
108,DUCHI GUAMÁN MARÍA ENCARNACIÓN,SI
109,OLIVO PALLO JAIME FERNANDO,SI
110,ROHON HERVAS CÉSAR EDUARDO,SI
111,TACLE GARCÍA SAMIA,SI
112,TERÁN SALCEDO RAMÓN FORTUNATO,SI
113,TORRES TORRES LUIS FERNANDO,SI
115,CUADRO GASTEZZI DEYSI MARIA,SI
116,MINCHALA MURILLO RÓMULO MARCELO,SI
117,MONTAÑO VALENCIA MAE,SI
118,MORENO GUERRERO HENRY FREDY,SI
119,MUÑOZ ALARCÓN HÉCTOR PATRICIO,SI
121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,SI
122,GARCIA CANO LUIGI FRANCISCO,SI
123,PEÑAFIEL IZQUIERDO EDDY COLÓN,SI
124,PUANCHIR PAYASHÑA TITO PEDRO,SI
125,ALARCÓN GUILLÍN FREDY OSCAR,SI
126,SOLORZANO SARRIA CESAR FAUSTO,SI
127,UGARTE GUZMÁN BLANCA ROSANA,SI
128,VINTIMILLA MOSCOSO PAOLA,SI
129,ZAMBRANO ORTIZ MARÍA ROBERTA,SI
130,PALACIOS MUÑOZ JUAN SEBASTIÁN,SI
132,ROMERO LOAYZA FRANCO SEGUNDO,SI
133,SIMBAÑA VILLARREAL ABDÓN MARCELO,SI
137,PADILLA SIERRA MAGGIE DOLORES,SI
3,CEVALLOS GUEVARA LESLIE MARCELA,ABSTENCION
7,ARTEAGA MUÑOZ KARINA CECILIA,ABSTENCION
8,BENAVIDES ZAMBRANO ZOILA TERESA,ABSTENCION
10,COLLAGUAZO RODRIGO,ABSTENCION
14,CADENA VÉLEZ KARLA GABRIELA,ABSTENCION
15,CALLE VERZOZI HERMUY,ABSTENCION
18,CARRIÓN CEVALLOS MARÍA JOSÉ,ABSTENCION
19,VALLEJO JARAMILLO NORMA MARLENE,ABSTENCION
20,TENORIO VALENCIA CALLETANO,ABSTENCION
24,COROZO AYOVÍ JORGE WILBER,ABSTENCION
27,RUIZ CEDEÑO ANA BELÉN,ABSTENCION
28,DURÁN AGUILAR LILIANA ELIZABETH,ABSTENCION
31,FLOR GIL BRENDA AZUCENA,ABSTENCION
32,GARCÍA GAIBOR CARMEN MERCEDES,ABSTENCION
34,GARZÓN RICAURTE WILLIAM ANTONIO,ABSTENCION
35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,ABSTENCION
37,HOLGUÍN NARANJO MARCELA PRISCILA,ABSTENCION
40,MARÍN AGUIRRE ANA BELÉN,ABSTENCION
45,OCHOA MORANTE MANUEL ALFREDO,ABSTENCION
46,ORELLANA ROMÁN ROSA GINA,ABSTENCION
48,PEÑA PACHECO XIMENA DEL ROCÍO,ABSTENCION
50,POMA HERRERA YOFRE MARTÍN,ABSTENCION
52,QUIJIJE DELGADO LUIS RAFAEL,ABSTENCION
53,RODRÍGUEZ CEDEÑO ROSA ELENA,ABSTENCION
65,VERA RODRÍGUEZ CARLOS ALFREDO,ABSTENCION
68,YAR ARAUJO JUAN CARLOS,ABSTENCION
70,ZAMBRANO ARTEAGA JOSE RICARDO,ABSTENCION
76,ZAMBRANO CASTRO NORALMA ELIZABETH,ABSTENCION
