asambleista,curul,voto
VITERI LOPEZ CHRISTIAN HUMBERTO,10,AUSENTE
BERGMANN REYNA CARLOS ALBERTO,14,AUSENTE
BORJA PEREZ GALO,15,AUSENTE
SOLORZANO AVILES FRANCISCO MARCELO,16,AUSENTE
QUIMBIULCO BEDON LORENA GABRIELA,18,AUSENTE
PALACIOS CESAR,33,AUSENTE
GUAMANGATE ANTE LUIS GILBERTO,42,AUSENTE
GUDIÑO MENA ZOBEIDA GUISELA,43,AUSENTE
MOSQUERA YANEZ ISABEL PIEDAD,47,AUSENTE
ISSA WAGNER NICOLAS JOSE,48,AUSENTE
JAIGUA ALVARADO CELIA MARIA,53,AUSENTE
MELO GARZON ESTEBAN ANDRES,56,AUSENTE
QUINCHIGUANGO GISELA,66,AUSENTE
FARFAN APONTE RICHARD WILSON,69,AUSENTE
MEDINA MERA VICTOR CLEMENTE,72,AUSENTE
ARIAS FERNANDEZ VERONICA ELIZABETH,75,AUSENTE
ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,79,AUSENTE
VILLAO PANCHANA RAUL ELIAS,81,AUSENTE
ACACHO GONZALEZ PEPE LUIS,83,AUSENTE
SANCHEZ ORDOÑEZ MONTGOMERY LUIS,84,AUSENTE
SOLANO MORENO ALEX FABIAN,87,AUSENTE
DIAZ COKA MARIA GABRIELA,88,AUSENTE
GUALAN JAPA MILTON RODRIGO,90,AUSENTE
ORELLANA MARQUINEZ MAGALI MARGOT,91,AUSENTE
VALAREZO ORDOÑEZ ROCIO DEL CARMEN,95,AUSENTE
PACHECO ORDOÑEZ BAYRON EDUARDO,99,AUSENTE
GUTIERREZ BORBUA FAUSTO GILMAR,100,AUSENTE
AUQUILLA ORTEGA RAUL VICENTE,101,AUSENTE
MONCAYO CEVALLOS JOSE RICARDO,104,AUSENTE
MOREIRA MACIAS GRACE HOLANDA,105,AUSENTE
ARGUELLO TROYA BLANCA AZUCENA,107,AUSENTE
VELASCO ENRIQUEZ CARLOS ALBERTO,108,AUSENTE
VELIZ BRIONES JOSE FELIX,109,AUSENTE
POSSO SALGADO LUIS ANTONIO,113,AUSENTE
SOLORZANO SARRIA CESAR FAUSTO,114,AUSENTE
PAEZ BENALCAZAR ANDRES TARQUINO,117,AUSENTE
SALGADO RIVADENEIRA DIEGO,118,AUSENTE
ZAMBRANO CABANILLA EDUARDO ALFONSO,125,AUSENTE
OBANDO MORALES SANTA FELICITA,127,AUSENTE
URIBE LOPEZ FANNY ESTHER,129,AUSENTE
SERRANO VALLADARES SAADIN ALFREDO,136,AUSENTE
GUAMAN MAYANCELA MARIA MERCEDES,1,SI
MORALES POZO LENIN ALBERTO,2,SI
AGUILAR PLACIDO ARMANDO,3,SI
MACHUCA MOSCOSO LINDA MARICELA,4,SI
