voto,curul,asambleista
AUSENTE,10,VITERI LOPEZ CHRISTIAN HUMBERTO
AUSENTE,37,MENDOZA DANIEL ISAAC
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,64,PEÑA CARRASCO DIANA LUCIA
AUSENTE,82,YANDUN POZO CASTULO RENE
AUSENTE,85,SANMIGUEL PALACIOS GINA ZITA
AUSENTE,119,CHICA PAVEL
AUSENTE,124,ZAMBRANO ARTEAGA JOSE RICARDO
AUSENTE,128,SERRANO SEGURA GRACE MARISOL
AUSENTE,133,TACLE GALARRAGA MOISES FERNANDO
AUSENTE,135,TERAN SALCEDO JONNY ENRIQUE
AUSENTE,136,OÑATE LOMBEIBA WIMPER BOLIVAR
SI,1,ABAD VELEZ RAUL
SI,2,ACERO LANCHIMBA ESTHELA LILIANA
SI,3,AGUILAR PLACIDO ARMANDO
SI,4,MACHUCA MOSCOSO LINDA MARICELA
SI,5,ORTIZ LARA LEONARDO
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,7,ALCIVAR MERA FELIX ANDRES
SI,8,MUÑOZ VICUÑA MARIANGEL
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,11,ARIAS RAMIREZ ALBERTO JESUS
SI,12,ARREGUI RUEDA MARCIA CECILIA
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,14,BERGMANN REYNA CARLOS ALBERTO
SI,15,BORJA PEREZ GALO
SI,16,REYES MACHUCA EFREN RODRIGO
SI,17,BUSTAMANTE PONCE FERNANDO XAVIER
SI,18,QUIMBIULCO BEDON LORENA GABRIELA
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,20,TOALOMBO CHIMBORAZO JOSE SEGUNDO
SI,21,ANRRANGO ZAMBRANO GERARDO ELIAS
SI,22,CARVAJAL AGUIRRE MIGUEL ANGEL
SI,23,BRAVO RAMIREZ MARIA LORENA
SI,24,CAYAMBE TIPAN FAUSTO HERIBERTO
SI,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
SI,26,CHAVEZ CANALES HOLGER EZEQUIEL
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,28,CORDOVA ENCALADA EDGAR EDUARDO
SI,29,CUESTA RIOS LIUBA ELISA
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
SI,32,DELGADO CHALA AGUSTIN JAVIER
SI,33,FAJARDO MOSQUERA LETTY VANESSA
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,35,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES
SI,36,GALVAN GRACIA MARIA ESPERANZA
SI,38,GARZON RICAURTE WILLIAM ANTONIO
SI,39,SANCHEZ PERALTA EDUARDO JOSE
SI,40,GONZALEZ SERRANO MIRYAM CATARINA
SI,41,GUAMAN CASTRO ALEX FRANCISCO
SI,42,GUAMANGATE ANTE LUIS GILBERTO
SI,43,GUDIÑO MENA ZOBEIDA GUISELA
SI,44,GUEVARA VILLACRES VERONICA MARGARITA
SI,45,GUZMAN OCHOA LILIANA MAURA
SI,46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO
SI,47,HURTADO ANGULO IVAN JACINTO
SI,49,JEREZ PILLA BETTY MARICELA
SI,50,SILVA MALDONADO SOFIA IRENE
SI,51,ORTIZ GASPAR ESTHER FLAVIA
SI,52,SOLORZANO AVILES FRANCISCO MARCELO
SI,53,JAIGUA ALVARADO CELIA MARIA
SI,54,LEDESMA ZAMORA OSCAR ALFONSO
SI,55,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,56,MELO GARZON ESTEBAN ANDRES
SI,57,MOROCHO VELAÑA NANCY BEATRIZ
SI,58,MUÑOZ AVENDAÑO ROSA ELVIRA
SI,59,ALVARADO CARRION ROSANA
SI,60,QUIROZ VALLEJO HECTOR HUGO
SI,61,CAZA TIPANTA HUGO RENE
SI,62,PADRON SAETEROS GLADYS PAULINA
SI,63,BRITO MENDOZA MONICA CRISTINA
SI,65,PEÑA PACHECO XIMENA DEL ROCIO
SI,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
SI,67,PONCE LEON XIMENA MERCEDES
SI,68,PROAÑO CIFUENTES ROBERTH MAURICIO
SI,69,FARFAN APONTE RICHARD WILSON
SI,70,RIVERA LOPEZ JOSE GABRIEL
SI,71,RIVERO DOGUER ANGEL ARMANDO
SI,72,ROBLES ANDRADE DENISSE PRISCILA
SI,73,REINOSO LESCANO MARIA ELIZABETH
SI,75,CASTILLO VIVANCO JOSE BOLIVAR
SI,76,RODRIGUEZ DELGADO MARIA VERONICA
SI,77,SAENZ DE VITERI LAUTARO ENRIQUE
SI,78,SALAZAR CEDEÑO GUADALUPE DOLORES
SI,79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ
SI,81,CISNEROS SORIA OSWALDO DANIEL
SI,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
SI,86,SERRANO REYES NELSON ALCIDES
SI,87,SOLANO MORENO ALEX FABIAN
SI,88,LEDESMA ZAMORA DARWIN GERMAN
SI,94,CAJAS ARCOS PAOLA DE LOS ANGELES
SI,95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN
SI,96,VALLE PINARGOTE BAIRON LEONARDO
SI,97,VASCONEZ ARTEAGA ANNY MARLLELY
SI,98,VELA CAIZAPANTA ANGEL RAMIRO
SI,99,PACHECO ORDOÑEZ BAYRON EDUARDO
SI,106,SOLORZANO MANUEL ANTONIO
SI,107,ARGUELLO TROYA BLANCA AZUCENA
SI,108,VELASCO ENRIQUEZ CARLOS ALBERTO
SI,109,VELIZ BRIONES JOSE FELIX
SI,110,OCHOA MORANTE MANUEL ALFREDO
SI,111,JONIAUX BLUM ENRIQUE ALEJANDRO
SI,112,VILEMA FREIRE ANGEL RAMIRO
SI,121,ALEJANDRO MEDINA CRISTINA SORAYA
SI,122,VINTIMILLA JARRIN DIEGO ARMANDO
SI,123,VITERI GUALINGA CARLOS ELOY
SI,125,ZAMBRANO CABANILLA EDUARDO ALFONSO
SI,126,ZAMBRANO CASTRO NORALMA ELIZABETH
SI,127,OBANDO MORALES SANTA FELICITA
SI,129,URIBE LOPEZ FANNY ESTHER
NO,74,AGUILAR TORRES MANUEL RAMIRO
NO,83,CARDENAS SAQUICELA ULBIO EFREN
NO,90,JIMENEZ CABRERA JOSE CLEVER
NO,91,ORELLANA MARQUINEZ MAGALI MARGOT
NO,92,UMAGINGA GUAMAN CESAR
NO,93,TIBAN GUALA LOURDES LICENIA
NO,101,AUQUILLA ORTEGA RAUL VICENTE
NO,102,CHICAIZA TOAPANTA WILSON ALFONSO
NO,103,DONOSO CHIRIBOGA PATRICIO
NO,104,MONCAYO CEVALLOS JOSE RICARDO
NO,115,MONTAÑO VALENCIA MAE
NO,116,MORETA PANCHEZ MIGUEL ANGEL
NO,117,PAEZ BENALCAZAR ANDRES TARQUINO
NO,118,SALGADO RIVADENEIRA DIEGO
NO,120,TORRES COBO LUIS ESTEBAN
NO,130,TAPIA LOMBEYDA LUIS FERNANDO
NO,131,CUCALON CAMACHO HENRY EDUARDO
NO,132,REYES HIDALGO CRISTINA EUGENIA
NO,134,ROMERO LOAYZA FRANCO SEGUNDO
NO,137,KRONFLE GOMEZ MARIA CRISTINA
ABSTENCION,80,BUSTOS CHILIQUINGA ARCADIO
ABSTENCION,89,FIERRO OVIEDO PACO
ABSTENCION,100,ALBAN GALLO MARINA ELIZABETH
ABSTENCION,105,VINCES NAVARRTE CESAR FERNANDO
ABSTENCION,113,POSSO SALGADO LUIS ANTONIO
ABSTENCION,114,SOLORZANO SARRIA CESAR FAUSTO
