curul,asambleista,voto
3,SERRANO SALGADO JOSÉ RICARDO,AUSENTE
7,ARTEAGA MUÑOZ KARINA CECILIA,AUSENTE
8,BENAVIDES ZAMBRANO ZOILA TERESA,AUSENTE
10,COLLAGUAZO RODRIGO,AUSENTE
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,AUSENTE
14,CADENA VÉLEZ KARLA GABRIELA,AUSENTE
15,CALLE VERZOZI HERMUY,AUSENTE
19,VALLEJO JARAMILLO NORMA MARLENE,AUSENTE
24,COROZO AYOVÍ JORGE WILBER,AUSENTE
26,NÚÑEZ CRIOLLO JAIRO PATRICIO,AUSENTE
28,DURÁN AGUILAR LILIANA ELIZABETH,AUSENTE
29,ESPÍN REYES EUGENIA SOFÍA,AUSENTE
32,GARCÍA GAIBOR CARMEN MERCEDES,AUSENTE
34,GARZÓN RICAURTE WILLIAM ANTONIO,AUSENTE
36,GÓMEZ LOZANO RICHARD GARIS,AUSENTE
38,LITARDO CAICEDO CÉSAR ERNESTO,AUSENTE
53,RODRÍGUEZ CEDEÑO ROSA ELENA,AUSENTE
61,SOLIZ CARRIÓN DORIS JOSEFINA,AUSENTE
70,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
71,ANDRADE MUÑOZ WILMA PIEDAD,AUSENTE
74,BERNAL BERNAL ESTEBAN REMIGIO,AUSENTE
76,ZAMBRANO CASTRO NORALMA ELIZABETH,AUSENTE
77,AZUERO RODAS ELISEO ALEXIS,AUSENTE
81,CAMPAIN BRAMBILLA RINA ASUNCIÓN,AUSENTE
86,YANDÚN POZO CÁSTULO RENÉ,AUSENTE
90,CELI SANTOS GUILLERMO ALEJANDRO,AUSENTE
91,CRUZ PROAÑO LUDOVICO ISRAEL,AUSENTE
92,CRUZ VACA JEANNINE DEL CISNE,AUSENTE
94,ZAMBRANO VALLE EDUARDO MAURICIO,AUSENTE
96,PEÑA ONTANEDA ELIO GERMÁN,AUSENTE
98,"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",AUSENTE
104,LÓPEZ LAPO CARLOS VÍCTOR,AUSENTE
107,CANDELL SOTO JAIME ENRIQUE JIMMY,AUSENTE
108,DUCHI GUAMÁN MARÍA ENCARNACIÓN,AUSENTE
