voto,curul,asambleista
AUSENTE,7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO
AUSENTE,8,MUÑOZ VICUÑA MARIANGEL
AUSENTE,11,ARIAS RAMIREZ ALBERTO JESUS
AUSENTE,18,QUIMBIULCO BEDON LORENA GABRIELA
AUSENTE,23,BRAVO RAMIREZ MARIA LORENA
AUSENTE,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,41,GUAMAN CASTRO ALEX FRANCISCO
AUSENTE,51,ORTIZ GASPAR ESTHER FLAVIA
AUSENTE,52,REYES MACHUCA EFREN RODRIGO
AUSENTE,53,JAIGUA ALVARADO CELIA MARIA
AUSENTE,63,GOMEZ IRMA
AUSENTE,65,PEÑA PACHECO XIMENA DEL ROCIO
AUSENTE,72,MEDINA MERA VICTOR CLEMENTE
AUSENTE,75,ARIAS FERNANDEZ VERONICA ELIZABETH
AUSENTE,88,DIAZ COKA MARIA GABRIELA
AUSENTE,90,QUEZADA CARRION ANDREA MARIBEL
AUSENTE,93,TIBAN GUALA LOURDES LICENIA
AUSENTE,95,IÑIGUEZ APOLO LENIN MAURICIO
AUSENTE,101,AUQUILLA ORTEGA RAUL VICENTE
AUSENTE,104,MONCAYO CEVALLOS JOSE RICARDO
AUSENTE,124,ZAMBRANO ARTEAGA JOSE RICARDO
AUSENTE,128,SERRANO SEGURA GRACE MARISOL
AUSENTE,129,URIBE LOPEZ FANNY ESTHER
AUSENTE,133,TACLE GALARRAGA MOISES FERNANDO
AUSENTE,134,ROMERO LOAYZA FRANCO SEGUNDO
SI,1,ABAD VELEZ RAUL
SI,2,MORALES POZO LENIN ALBERTO
SI,3,AGUILAR PLACIDO ARMANDO
SI,4,HAGO CELI FRANCISCO WAIKING
SI,5,AGUIRRE HIDALGO DORA ANADELA
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,10,MONGE ESPINEL LUIS HUMBERTO
SI,12,ARREGUI RUEDA MARCIA CECILIA
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,14,MORENO INTRIAGO MARIA LUISA
SI,15,BORJA PEREZ GALO
SI,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,17,BUSTAMANTE PONCE FERNANDO XAVIER
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,20,CARRILLO BETTY
SI,21,ANRRANGO ZAMBRANO GERARDO ELIAS
SI,22,CARVAJAL AGUIRRE MIGUEL ANGEL
SI,24,CAYAMBE TIPAN FAUSTO HERIBERTO
SI,26,CHAVEZ CANALES HOLGER EZEQUIEL
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,28,CORDOVA ENCALADA EDGAR EDUARDO
SI,29,CUESTA RIOS LIUBA ELISA
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,31,MACAS JOSE LUIS
SI,32,DELGADO CHALA AGUSTIN JAVIER
SI,33,PALACIOS CESAR
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,35,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES
SI,36,BAZURTO ROLDAN NANCIS CELESTE
SI,37,MENDOZA DANIEL ISAAC
SI,38,GARZON RICAURTE WILLIAM ANTONIO
SI,39,GODOY ANDRADE GINA JAKELINE
SI,40,GRANDA NIXON ARLIG
