voto,curul,asambleista
AUSENTE,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
AUSENTE,3,SERRANO SALGADO JOSÉ RICARDO
AUSENTE,5,ARIAS RAMÍREZ ALBERTO JESÚS
AUSENTE,6,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,7,ARTEAGA MUÑOZ KARINA CECILIA
AUSENTE,8,MARQUEZ LOPEZ JOSE LENIN
AUSENTE,10,BONILLA SALCEDO VIVIANA
AUSENTE,14,CADENA VÉLEZ KARLA GABRIELA
AUSENTE,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
AUSENTE,24,COROZO AYOVÍ JORGE WILBER
AUSENTE,25,CUESTA RÍOS LIUBA ELISA
AUSENTE,26,CUESTA SANTANA ESTHER ADELINA
AUSENTE,27,DOUMET CHEDRAUI MICHEL ANDRÉS
AUSENTE,29,ALEAGA SANTOS RONNY XAVIER
AUSENTE,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
AUSENTE,38,LITARDO CAICEDO CÉSAR ERNESTO
AUSENTE,39,LLORET VALDIVIESO JUAN CRISTÓBAL
AUSENTE,40,MARÍN AGUIRRE ANA BELÉN
AUSENTE,41,MELO GARZÓN ESTEBAN ANDRÉS
AUSENTE,42,MENDOZA ARÉVALO DANIEL ISAAC
AUSENTE,43,MUÑOZ LÓPEZ CHRISTIAN PABEL
AUSENTE,44,NARANJO ALVARADO PRISCILA AMAPOLA
AUSENTE,47,BUSTAMANTE GARCÍA JUAN FRANCISCO
AUSENTE,48,PEÑA PACHECO XIMENA DEL ROCÍO
AUSENTE,50,POMA HERRERA YOFRE MARTÍN
AUSENTE,52,QUIJIJE DELGADO LUIS RAFAEL
AUSENTE,54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
AUSENTE,65,VERA RODRÍGUEZ CARLOS ALFREDO
AUSENTE,66,VILLALVA MIRANDA LIRA DE LA PAZ
AUSENTE,67,VITERI GUALINGA CARLOS ELOY
AUSENTE,78,CUCALÓN CAMACHO HENRY EDUARDO
AUSENTE,86,YANDÚN POZO CÁSTULO RENÉ
AUSENTE,89,CASTANIER JARAMILLO XAVIER HOMERO
AUSENTE,91,CRUZ PROAÑO LUDOVICO ISRAEL
AUSENTE,96,PEÑA ONTANEDA ELIO GERMÁN
AUSENTE,98,
AUSENTE,104,GENDE CALAZACÓN ANGEL MESÍAS
AUSENTE,106,ZAMBRANO VERA MARIANO
AUSENTE,107,CANDELL SOTO JAIME ENRIQUE JIMMY
AUSENTE,113,TORRES COBO LUIS ESTEBAN
AUSENTE,127,ALMEYDA JALIL VICENTE FERNANDO
AUSENTE,130,PALACIOS MUÑOZ JUAN SEBASTIÁN
AUSENTE,136,VILLAMAR JÁCOME PEDRO FABRICIO
SI,1,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
SI,9,BERGMANN REYNA CARLOS ALBERTO
SI,11,BUENDÍA HERDOÍZA MARÍA SOLEDAD
SI,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
SI,13,CABEZAS GUERRERO ELIZABETH ENRIQUETA
SI,15,CALLE VERZOZI HERMUY
SI,16,CAMBALA MONTECE CARLOS ALBERTO
SI,17,CÁRDENAS ESPINOZA JUAN JORGE
SI,18,CARRIÓN CEVALLOS MARÍA JOSÉ
SI,19,TERÁN SARZOSA SEGUNDO FAUSTO
SI,20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
SI,21,CERDA MIRANDA GABRIELA PAMELA
SI,22,CHALÁ CRUZ JOSÉ FRANKLIN
SI,28,DURÁN AGUILAR LILIANA ELIZABETH
SI,30,ESPINOSA ANDRADE AUGUSTO XAVIER
SI,31,FLOR GIL BRENDA AZUCENA
SI,32,GARCÍA GAIBOR CARMEN MERCEDES
SI,33,GARCÍA POZO DIEGO OSWALDO
SI,34,MORENO CHIRIBOGA AMPARO DIANA
SI,36,GUEVARA VILLACRÉS VERÓNICA MARGARITA
