voto,curul,asambleista
ABSTENCION,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
ABSTENCION,3,SERRANO SALGADO JOSÉ RICARDO
ABSTENCION,11,CASANOVA CEPEDA XAVIER IVAN
ABSTENCION,13,CABEZAS GUERRERO ELIZABETH ENRIQUETA
ABSTENCION,49,PLAZA CASTILLO LENIN
ABSTENCION,59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA
ABSTENCION,74,ASTUDILLO LOOR LINA GLORIA
ABSTENCION,75,BURBANO MONTENEGRO FÉLIX FERNANDO
ABSTENCION,77,AZUERO RODAS ELISEO ALEXIS
ABSTENCION,80,CALLEJAS BARONA FERNANDO
ABSTENCION,81,CAMPAIN BRAMBILLA RINA ASUNCIÓN
ABSTENCION,82,CAMPOVERDE ROBLES EMILIO ABSALÓN
ABSTENCION,83,CARRIÓN MORENO CÉSAR ATAULFO
ABSTENCION,85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO
ABSTENCION,86,YANDÚN POZO CÁSTULO RENÉ
ABSTENCION,89,CASTANIER JARAMILLO XAVIER HOMERO
ABSTENCION,100,CURICHUMBI YUPANQUI PEDRO
ABSTENCION,101,DONOSO CHIRIBOGA PATRICIO
ABSTENCION,102,FLORES VÁSQUEZ FERNANDO PATRICIO
ABSTENCION,103,VERDEZOTO REINOSO ROSA ISABEL
ABSTENCION,104,GENDE CALAZACÓN ANGEL MESÍAS
ABSTENCION,115,SALTOS MOREIRA DIANA GABRIELA
ABSTENCION,117,MONTAÑO VALENCIA MAE
ABSTENCION,118,MORENO GUERRERO HENRY FREDY
ABSTENCION,120,PACHALA POMA LUIS ALBERTO
ABSTENCION,126,SOLÓRZANO SARRIA CÉSAR FAUSTO
ABSTENCION,129,ESTUPIÑÁN ORTIZ BORIS EFRÉN
ABSTENCION,131,PAREDES TORRES WASHINGTON ARTURO
ABSTENCION,133,SIMBAÑA VILLARREAL ABDÓN MARCELO
ABSTENCION,134,SUQUILANDA VALDIVIESO BYRON VINICIO
ABSTENCION,135,VERA MENDOZA TANLLY JANELA
NO,5,ARIAS RAMÍREZ ALBERTO JESÚS
NO,6,ARREGUI RUEDA MARCIA CECILIA
NO,7,ARTEAGA MUÑOZ KARINA CECILIA
NO,8,MARQUEZ LOPEZ JOSE LENIN
NO,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
NO,16,CAMBALA MONTECE CARLOS ALBERTO
NO,19,TERÁN SARZOSA SEGUNDO FAUSTO
NO,20,TENORIO VALENCIA CALLETANO
NO,21,CERDA MIRANDA GABRIELA PAMELA
NO,24,COROZO AYOVÍ JORGE WILBER
NO,25,CUESTA RÍOS LIUBA ELISA
NO,27,DOUMET CHEDRAUI MICHEL ANDRÉS
NO,31,FLOR GIL BRENDA AZUCENA
NO,34,GARZÓN RICAURTE WILLIAM ANTONIO
NO,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
NO,38,LITARDO CAICEDO CÉSAR ERNESTO
