curul,asambleista,voto
31,DE LA CRUZ GASPAR ADRIANA MIOSOTI,AUSENTE
41,GUAMAN CASTRO ALEX FRANCISCO,AUSENTE
44,GUEVARA VILLACRES VERONICA MARGARITA,AUSENTE
48,CRUZ SALAZAR FRANCISCA GABRIELA,AUSENTE
65,PEÑA PACHECO XIMENA DEL ROCIO,AUSENTE
72,MEDINA MERA VICTOR CLEMENTE,AUSENTE
81,VILLAO PANCHANA RAUL ELIAS,AUSENTE
84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,AUSENTE
88,DIAZ COKA MARIA GABRIELA,AUSENTE
91,ORELLANA MARQUINEZ MAGALI MARGOT,AUSENTE
93,TIBAN GUALA LOURDES LICENIA,AUSENTE
107,ARGUELLO TROYA BLANCA AZUCENA,AUSENTE
109,VELIZ BRIONES JOSE FELIX,AUSENTE
124,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
136,SERRANO VALLADARES SAADIN ALFREDO,AUSENTE
1,ABAD VELEZ RAUL,SI
2,ACERO LANCHIMBA ESTHELA LILIANA,SI
3,LANDAZURI OLMEDO LUDIS CLAUDINA,SI
4,MACHUCA MOSCOSO LINDA MARICELA,SI
5,AGUIRRE HIDALGO DORA ANDELA,SI
6,ALBAN TORRES MARIANA DEL ROCIO,SI
7,TORRES CEDEÑO KERLLY ANABEL,SI
8,MUÑOZ VICUÑA MARIANGEL,SI
9,ANDINO REINOSO MAURO EDMUNDO,SI
10,VITERI LOPEZ CHRISTIAN HUMBERTO,SI
11,ARIAS RAMIREZ ALBERTO JESUS,SI
12,ARREGUI RUEDA MARCIA CECILIA,SI
13,BENAVIDES ZAMBRANO ZOILA TERESA,SI
14,BERGMANN REYNA CARLOS ALBERTO,SI
15,BORJA PEREZ GALO,SI
16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI
17,BUSTAMANTE PONCE FERNANDO XAVIER,SI
18,CALDERON SALTOS RICHARD OSWALDO,SI
19,CALLE ANDRADE MARIA AUGUSTA,SI
20,TOALOMBO CHIMBORAZO JOSE SEGUNDO,SI
21,CARRION MARIA JOSE,SI
22,CARVAJAL AGUIRRE MIGUEL ANGEL,SI
23,CASSINELLI CALI JUAN CARLOS,SI
24,CAYAMBE TIPAN FAUSTO HERIBERTO,SI
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI
26,CHAVEZ CANALES HOLGER EZEQUIEL,SI
27,CHICA AREVALO VINICIO VETHOWEN,SI
28,CORDOVA ENCALADA EDGAR EDUARDO,SI
29,CUESTA RIOS LIUBA ELISA,SI
30,DE LA CRUZ BERNARDO HERMAN ULISES,SI
32,DELGADO CHALA AGUSTIN JAVIER,SI
33,FAJARDO MOSQUERA LETTY VANESSA,SI
34,FALCONI LOQUI EVELYN PAMELA,SI
35,GAGLIARDO LOOR GASTON,SI
36,GALVAN GRACIA MARIA ESPERANZA,SI
37,LARREA VITERI LIDICE VANESSA,SI
38,GARZON RICAURTE WILLIAM ANTONIO,SI
39,GODOY ANDRADE GINA JAKELINE,SI
