voto,curul,asambleista
AUSENTE,3,SERRANO SALGADO JOSÉ RICARDO
AUSENTE,8,BENAVIDES ZAMBRANO ZOILA TERESA
AUSENTE,19,VALLEJO JARAMILLO NORMA MARLENE
AUSENTE,21,CERDA MIRANDA GABRIELA PAMELA
AUSENTE,25,SUAREZ HUAYAMAVE CARLOS ALBERTO
AUSENTE,28,DURÁN AGUILAR LILIANA ELIZABETH
AUSENTE,60,ALEMÁN MARMOL MÓNICA ROCÍO
AUSENTE,63,VELIN CORTÉS JUAN PABLO
AUSENTE,69,GUAMBA DÍAZ NANCY JEANNETH
AUSENTE,70,ZAMBRANO ARTEAGA JOSE RICARDO
AUSENTE,84,ZAMBRANO CHACHA ALBERTO ALEXANDER
AUSENTE,98,MUENTES ALVARADO PABLO ANDRES
AUSENTE,103,GALARZA AÑAZCO ANA MERCEDES
AUSENTE,106,MACÍAS ORTEGA WENDY ELENA MARISOL
AUSENTE,127,UGARTE GUZMÁN BLANCA ROSANA
AUSENTE,129,ZAMBRANO ORTIZ MARÍA ROBERTA
AUSENTE,134,SUQUILANDA VALDIVIESO BYRON VINICIO
SI,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
SI,5,ARIAS RAMÍREZ ALBERTO JESÚS
SI,6,ARREGUI RUEDA MARCIA CECILIA
SI,7,ARTEAGA MUÑOZ KARINA CECILIA
SI,9,BERGMANN REYNA CARLOS ALBERTO
SI,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
SI,13,CABEZAS GUERRERO ELIZABETH ENRIQUETA
SI,16,CAMBALA MONTECE CARLOS ALBERTO
SI,18,CARRIÓN CEVALLOS MARÍA JOSÉ
SI,20,TENORIO VALENCIA CALLETANO
SI,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
SI,24,COROZO AYOVÍ JORGE WILBER
SI,27,DOUMET CHEDRAUI MICHEL ANDRÉS
SI,31,FLOR GIL BRENDA AZUCENA
SI,34,GARZÓN RICAURTE WILLIAM ANTONIO
SI,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
SI,38,LITARDO CAICEDO CÉSAR ERNESTO
SI,40,MARÍN AGUIRRE ANA BELÉN
SI,42,MENDOZA ARÉVALO DANIEL ISAAC
SI,45,OCHOA MORANTE MANUEL ALFREDO
SI,46,ORELLANA ROMÁN ROSA GINA
SI,47,PALACIOS VELÁSQUEZ SONIA LUCRECIA
SI,48,PEÑA PACHECO XIMENA DEL ROCÍO
SI,49,PLAZA CASTILLO LENIN
SI,52,QUIJIJE DELGADO LUIS RAFAEL
SI,53,QUIÑONEZ OCAMPO JULIO CÉSAR
SI,56,SALAZAR CEDEÑO GUADALUPE DOLORES
SI,57,SALGADO ANDRADE SILVIA BETZABETH
SI,65,VERA RODRÍGUEZ CARLOS ALFREDO
SI,68,YAR ARAUJO JUAN CARLOS
SI,72,ASÁN WONSANG JOSÉ FRANCISCO
SI,73,AUQUILLA ORTEGA RAÚL VICENTE
SI,75,BURBANO MONTENEGRO FÉLIX FERNANDO
SI,76,ZAMBRANO CASTRO NORALMA ELIZABETH
SI,78,ORDOÑEZ ZAMBRANO SANDRA DEL ROCÍO
SI,79,FALQUEZ BATALLAS PEDRO CARLOS
SI,87,HENRÍQUEZ JAIME PATRICIA IVONNE
SI,88,KRONFLE KOZHAYA HENRY FABIÁN
SI,95,CADENA HUERTAS FRANCISCO JAVIER
SI,97,MONTAÑO GUISAMANO MAYRA MIGDONIA
SI,110,ROHON HERVAS CÉSAR EDUARDO
SI,111,TACLE GARCÍA SAMIA
SI,112,TERÁN SALCEDO RAMÓN FORTUNATO
SI,113,TORRES TORRES LUIS FERNANDO
NO,1,AGUIÑAGA VALLEJO PAOLA MARCELA
NO,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
NO,11,BUENDÍA HERDOÍZA MARÍA SOLEDAD
NO,15,CALLE VERZOZI HERMUY
NO,17,CÁRDENAS ESPINOZA JUAN JORGE
NO,22,CHALÁ CRUZ JOSÉ FRANKLIN
NO,26,CUESTA SANTANA ESTHER ADELINA
NO,29,ESPÍN REYES EUGENIA SOFÍA
NO,30,ESPINOSA ANDRADE AUGUSTO XAVIER
NO,32,GARCÍA GAIBOR CARMEN MERCEDES
NO,33,GARCÍA POZO DIEGO OSWALDO
NO,36,GUEVARA VILLACRÉS VERÓNICA MARGARITA
NO,37,HOLGUÍN NARANJO MARCELA PRISCILA
NO,39,LLORET VALDIVIESO JUAN CRISTÓBAL
NO,41,MELO GARZÓN ESTEBAN ANDRÉS
NO,43,MUÑOZ LÓPEZ CHRISTIAN PABEL
NO,44,NARANJO ALVARADO PRISCILA AMAPOLA
NO,50,POMA HERRERA YOFRE MARTÍN
NO,51,PROAÑO CIFUENTES ROBERTH MAURICIO
NO,54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
NO,55,RIVADENEIRA BUSTOS CARMEN MERCEDES
NO,58,SAMANIEGO MAIGUA FRANKLIN OMAR
NO,61,SOLIZ CARRIÓN DORIS JOSEFINA
NO,62,VALLE PINARGOTE BAIRON LEONARDO
NO,64,VERA FLORES WENDY VANESSA
NO,66,VILLALVA MIRANDA LIRA DE LA PAZ
NO,67,VITERI GUALINGA CARLOS ELOY
NO,94,ZAMBRANO VALLE EDUARDO MAURICIO
NO,115,MENDOZA PALMA JOFFRE PATRICIO
ABSTENCION,10,BONILLA SALCEDO VIVIANA
ABSTENCION,14,CADENA VÉLEZ KARLA GABRIELA
ABSTENCION,59,SÁNCHEZ REYES MONTGOMERY
ABSTENCION,71,ANDRADE MUÑOZ WILMA PIEDAD
ABSTENCION,74,BERNAL BERNAL ESTEBAN REMIGIO
ABSTENCION,77,GUEVARA LOZADA FLERIDA YOVANA
ABSTENCION,80,SUÁREZ PROAÑO LUIS FERNANDO
ABSTENCION,81,CAMPAIN BRAMBILLA RINA ASUNCIÓN
ABSTENCION,82,CAMPOVERDE ROBLES EMILIO ABSALÓN
ABSTENCION,83,CARRIÓN MORENO CÉSAR ATAULFO
ABSTENCION,85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO
ABSTENCION,86,YANDÚN POZO CÁSTULO RENÉ
ABSTENCION,89,CASTANIER JARAMILLO XAVIER HOMERO
ABSTENCION,90,CELI SANTOS GUILLERMO ALEJANDRO
ABSTENCION,91,CRUZ PROAÑO LUDOVICO ISRAEL
