voto,curul,asambleista
AUSENTE,10,VITERI LOPEZ CHRISTIAN HUMBERTO
AUSENTE,13,MARQUEZ LOPEZ JOSE LENIN
AUSENTE,17,BUSTAMANTE PONCE FERNANDO XAVIER
AUSENTE,23,CRUZ SALAZAR FRANCISCA GABRIELA
AUSENTE,34,FALCONI LOQUI EVELYN PAMELA
AUSENTE,35,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES
AUSENTE,39,GODOY ANDRADE GINA JAKELINE
AUSENTE,41,GUAMAN CASTRO ALEX FRANCISCO
AUSENTE,47,MORAN AMALIA
AUSENTE,53,LARRIVA ALVARADO OSCAR OSWALDO
AUSENTE,73,REINOSO LESCANO MARIA ELIZABETH
AUSENTE,76,AGUALSACA GUAMAN JOSE CLEMENTE
AUSENTE,77,SAENZ DE VITERI LAUTARO ENRIQUE
AUSENTE,79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ
AUSENTE,80,BUSTOS CHILIQUINGA ARCADIO
AUSENTE,81,MATIAS APOLINARIO RITA AZUCENA
AUSENTE,84,VACA COJITAMBO ELENA ANA DEL ROCIO
AUSENTE,90,GUALAN JAPA MILTON RODRIGO
AUSENTE,99,PACHECO ORDOÑEZ BAYRON EDUARDO
AUSENTE,105,GARCIA CANO LUIGI FRANCISCO
AUSENTE,109,VELIZ BRIONES JOSE FELIX
AUSENTE,112,VILEMA FREIRE ANGEL RAMIRO
AUSENTE,114,SOLORZANO SARRIA CESAR FAUSTO
AUSENTE,117,PAEZ BENALCAZAR ANDRES TARQUINO
AUSENTE,127,ZAMBRANO CHACHA ALBERTO ALEXANDER
AUSENTE,129,URIBE LOPEZ FANNY ESTHER
AUSENTE,135,TERAN SALCEDO RAMON FORTUNATO
AUSENTE,137,KRONFLE GOMEZ MARIA CRISTINA
SI,1,ABAD VELEZ RAUL
SI,2,ACERO LANCHIMBA ESTHELA LILIANA
SI,3,AGUILAR PLACIDO ARMANDO
SI,4,HAGO CELI FRANCISCO WAIKING
SI,5,AGUIRRE HIDALGO DORA ANADELA
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO
SI,8,MUÑOZ VICUÑA MARIANGEL
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,11,RIVAS ALAVA ELIANA LISSET
SI,12,VILLAMAR CASAL JOSE LEONIDAS
SI,14,BERGMANN REYNA CARLOS ALBERTO
SI,15,BORJA PEREZ GALO
SI,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,18,QUIMBIULCO BEDON LORENA GABRIELA
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,20,CARRILLO BETTY
SI,21,CARRION MARIA JOSE
SI,22,CARVAJAL AGUIRRE MIGUEL ANGEL
SI,24,CAYAMBE TIPAN FAUSTO HERIBERTO
SI,25,GOMEZ IRMA
SI,26,CHAVEZ CANALES HOLGER EZEQUIEL
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,28,DAVILA RAMIREZ BELGICA ELIZABETH
SI,29,CUESTA RIOS LIUBA ELISA
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
SI,32,DELGADO CHALA AGUSTIN JAVIER
SI,33,FAJARDO MOSQUERA LETTY VANESSA
SI,36,DE LA TORRE RAMIREZ PABLO ANTONIO
SI,37,MENDOZA DANIEL ISAAC
SI,38,CALAZACON AGUAVIL MARIA ALBERTINA
SI,40,GONZALEZ SERRANO MIRYAM CATARINA
SI,42,GUAMANGATE ANTE LUIS GILBERTO
SI,43,JARAMILLO RODRIGUEZ VICTOR HUGO
SI,44,TORRES PINEDA CLINTON ELIUD
SI,45,GUZMAN OCHOA LILIANA MAURA
SI,46,GUTIERREZ MOSCOSO MARIA EUGENIA
SI,48,MONGE ESPINEL LUIS HUMBERTO
SI,49,JEREZ PILLA BETTY MARICELA
SI,50,SILVA MALDONADO SOFIA IRENE
SI,51,ORTIZ GASPAR ESTHER FLAVIA
SI,52,BUENDIA HERDOIZA MARIA SOLEDAD
SI,54,LEDESMA ZAMORA OSCAR ALFONSO
SI,55,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,56,MELO GARZON ESTEBAN ANDRES
SI,57,TOBAR NUÑEZ RAUL IGNACIO
SI,58,MUÑOZ AVENDAÑO ROSA ELVIRA
SI,59,ALVARADO CARRION ROSANA
SI,60,OCLES PADILLA ALEXANDRA
SI,61,CAZA TIPANTA HUGO RENE
SI,62,PADRON SAETEROS GLADYS PAULINA
SI,63,BRITO MENDOZA MONICA CRISTINA
SI,64,TORRES LARA JOSE EDUARDO
SI,65,ASTUDILLO BANEGAS HERNAN VINICIO
SI,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
SI,67,PONCE LEON XIMENA MERCEDES
SI,68,PROAÑO CIFUENTES ROBERTH MAURICIO
SI,69,FARFAN APONTE RICHARD WILSON
SI,70,JIJON BUENDIA ITALIA LUISA
SI,71,RIVERO DOGUER ANGEL ARMANDO
SI,72,MEDINA MERA VICTOR CLEMENTE
SI,75,ARIAS FERNANDEZ VERONICA ELIZABETH
SI,78,SALAZAR CEDEÑO GUADALUPE DOLORES
SI,85,MOYA DUQUE HERMAN ANIBAL
SI,86,ALEMAN MARMOL MONICA ROCIO
SI,87,DAHIK ASTUDILLO REYTA GIOMAR
SI,94,TERAN SARZOSA SEGUNDO FAUSTO
SI,95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN
SI,96,MEJIA PLUAS NILDA CECIBEL
SI,97,VASCONEZ ARTEAGA ANNY MARLLELY
SI,98,VELA CAIZAPANTA ANGEL RAMIRO
SI,106,VELA CHERONI MARIA SOLEDAD
SI,107,ARGUELLO TROYA BLANCA AZUCENA
SI,108,VELASCO ENRIQUEZ CARLOS ALBERTO
SI,110,OCHOA MORANTE MANUEL ALFREDO
SI,111,VICUÑA MUÑOZ MARIA ALEJANDRA
SI,121,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE
SI,122,PONCE RUBIO ELVIA AZUCENA
SI,123,VITERI GUALINGA CARLOS ELOY
SI,124,MERA RIVADENEIRA MARIA CECILIA
SI,125,ZAMBRANO CABANILLA EDUARDO ALFONSO
SI,126,ZAMBRANO CASTRO NORALMA ELIZABETH
