voto,curul,asambleista
AUSENTE,4,MACHUCA MOSCOSO LINDA MARICELA
AUSENTE,7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO
AUSENTE,11,ARIAS RAMIREZ ALBERTO JESUS
AUSENTE,12,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,28,DAVILA RAMIREZ BELGICA ELIZABETH
AUSENTE,33,FAJARDO MOSQUERA LETTY VANESSA
AUSENTE,34,FALCONI LOQUI EVELYN PAMELA
AUSENTE,41,GUAMAN CASTRO ALEX FRANCISCO
AUSENTE,43,JARAMILLO RODRIGUEZ VICTOR HUGO
AUSENTE,44,GUEVARA VILLACRES VERONICA MARGARITA
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,59,ALVARADO CARRION ROSANA
AUSENTE,62,SANANGO AUCACAMA LUIS LORENZO
AUSENTE,65,PEÑA PACHECO XIMENA DEL ROCIO
AUSENTE,70,JIJON BUENDIA ITALIA LUISA
AUSENTE,72,MEDINA MERA VICTOR CLEMENTE
AUSENTE,75,ARIAS FERNANDEZ VERONICA ELIZABETH
AUSENTE,78,SUBIA BARREIRO BOLIVAR STALIN
AUSENTE,82,YANDUN POZO CASTULO RENE
AUSENTE,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
AUSENTE,87,SOLANO MORENO ALEX FABIAN
AUSENTE,100,GUTIERREZ BORBUA FAUSTO GILMAR
AUSENTE,101,AUQUILLA ORTEGA RAUL VICENTE
AUSENTE,102,CHICAIZA TOAPANTA WILSON ALFONSO
AUSENTE,111,VICUÑA MUÑOZ MARIA ALEJANDRA
AUSENTE,118,SALGADO RIVADENEIRA DIEGO
AUSENTE,130,TAPIA LOMBEYDA LUIS FERNANDO
SI,1,ABAD VELEZ RAUL
SI,2,MORALES POZO LENIN ALBERTO
SI,3,AGUILAR PLACIDO ARMANDO
SI,5,ORTIZ LARA LEONARDO
SI,6,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO
SI,8,MUÑOZ VICUÑA MARIANGEL
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,10,VITERI LOPEZ CHRISTIAN HUMBERTO
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,14,BERGMANN REYNA CARLOS ALBERTO
SI,15,BORJA PEREZ GALO
SI,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,17,PAREDES BENAVIDES LIDIA VICTORIA
SI,18,CALDERON SALTOS RICHARD OSWALDO
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,20,CARRILLO BETTY
SI,21,CARRION MARIA JOSE
SI,22,CARVAJAL AGUIRRE MIGUEL ANGEL
SI,23,CASSINELLI CALI JUAN CARLOS
SI,24,CAYAMBE TIPAN FAUSTO HERIBERTO
SI,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
SI,26,SALAZAR PAUCAR MARGOD ELISAVED
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,29,CUESTA RIOS LIUBA ELISA
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
SI,32,DELGADO CHALA AGUSTIN JAVIER
SI,35,GAGLIARDO LOOR GASTON
SI,36,DE LA TORRE RAMIREZ PABLO ANTONIO
SI,37,LARREA VITERI LIDICE VANESSA
SI,38,CALAZACON AGUAVIL MARIA ALBERTINA
