voto,curul,asambleista
AUSENTE,1,AGUIÑAGA VALLEJO PAOLA MARCELA
AUSENTE,2,JUCA SALAZAR MERCEDES DEL ROCÍO
AUSENTE,3,CEVALLOS GUEVARA LESLIE MARCELA
AUSENTE,8,BENAVIDES ZAMBRANO ZOILA TERESA
AUSENTE,13,CABEZAS GUERRERO ELIZABETH ENRIQUETA
AUSENTE,14,CADENA VÉLEZ KARLA GABRIELA
AUSENTE,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
AUSENTE,26,CUESTA SANTANA ESTHER ADELINA
AUSENTE,27,DOUMET CHEDRAUI MICHEL ANDRÉS
AUSENTE,31,FLOR GIL BRENDA AZUCENA
AUSENTE,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
AUSENTE,40,MARÍN AGUIRRE ANA BELÉN
AUSENTE,47,PALACIOS VELÁSQUEZ SONIA LUCRECIA
AUSENTE,50,POMA HERRERA YOFRE MARTÍN
AUSENTE,57,MONCAYO ESPINOSA JOSÉ FRANCISCO
AUSENTE,59,SÁNCHEZ REYES MONTGOMERY
AUSENTE,63,VELIN CORTÉS JUAN PABLO
AUSENTE,69,YUNDA MACHADO JORGE HOMERO
AUSENTE,70,ZAMBRANO ARTEAGA JOSE RICARDO
AUSENTE,125,ALARCÓN GUILLÍN FREDY OSCAR
AUSENTE,131,PAREDES TORRES WASHINGTON ARTURO
SI,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
SI,11,BUENDÍA HERDOÍZA MARÍA SOLEDAD
SI,15,CALLE VERZOZI HERMUY
SI,17,CÁRDENAS ESPINOZA JUAN JORGE
SI,22,CHALÁ CRUZ JOSÉ FRANKLIN
SI,28,DURÁN AGUILAR LILIANA ELIZABETH
SI,29,ALEAGA SANTOS RONNY XAVIER
SI,30,ESPINOSA ANDRADE AUGUSTO XAVIER
SI,32,GARCÍA GAIBOR CARMEN MERCEDES
SI,33,GARCÍA POZO DIEGO OSWALDO
SI,36,GUEVARA VILLACRÉS VERÓNICA MARGARITA
SI,37,HOLGUÍN NARANJO MARCELA PRISCILA
SI,39,LLORET VALDIVIESO JUAN CRISTÓBAL
SI,41,MELO GARZÓN ESTEBAN ANDRÉS
SI,43,MUÑOZ LÓPEZ CHRISTIAN PABEL
SI,44,NARANJO ALVARADO PRISCILA AMAPOLA
SI,51,PROAÑO CIFUENTES ROBERTH MAURICIO
SI,54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,55,RIVADENEIRA BUSTOS CARMEN MERCEDES
SI,58,SAMANIEGO MAIGUA FRANKLIN OMAR
SI,60,MOLINA ONOFA LUIS FERNANDO
SI,61,SOLIZ CARRIÓN DORIS JOSEFINA
SI,62,TENEZACA LOPEZ MABEL MICHELL
SI,64,VERA FLORES WENDY VANESSA
SI,66,VILLALVA MIRANDA LIRA DE LA PAZ
SI,67,VITERI GUALINGA CARLOS ELOY
SI,94,ZAMBRANO VALLE EDUARDO MAURICIO
NO,5,ARIAS RAMÍREZ ALBERTO JESÚS
NO,6,SALINAS OCHOA CAMILO AURELIO
NO,7,ARTEAGA MUÑOZ KARINA CECILIA
NO,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
NO,16,CAMBALA MONTECE CARLOS ALBERTO
NO,18,CARRIÓN CEVALLOS MARÍA JOSÉ
NO,20,TENORIO VALENCIA CALLETANO
NO,21,GREFA AVILEZ FLAVIO PATRICIO
NO,24,COROZO AYOVÍ JORGE WILBER
NO,25,CUESTA RÍOS LIUBA ELISA
NO,34,GARZÓN RICAURTE WILLIAM ANTONIO
NO,38,LITARDO CAICEDO CÉSAR ERNESTO
NO,42,MENDOZA ARÉVALO DANIEL ISAAC
NO,45,OCHOA MORANTE MANUEL ALFREDO
NO,46,ORELLANA ROMÁN ROSA GINA
NO,48,PEÑA PACHECO XIMENA DEL ROCÍO
NO,49,PLAZA CASTILLO LENIN
NO,52,QUIJIJE DELGADO LUIS RAFAEL
NO,53,QUIÑONEZ OCAMPO JULIO CÉSAR
NO,56,SALAZAR CEDEÑO GUADALUPE DOLORES
NO,65,VERA RODRÍGUEZ CARLOS ALFREDO
NO,68,YAR ARAUJO JUAN CARLOS
NO,71,ANDRADE MUÑOZ WILMA PIEDAD
NO,72,ZAMBRANO ALCÍVAR MAGDA XIOMARA
NO,73,AUQUILLA ORTEGA RAÚL VICENTE
NO,74,BERNAL BERNAL ESTEBAN REMIGIO
NO,75,BURBANO MONTENEGRO FÉLIX FERNANDO
NO,76,ZAMBRANO CASTRO NORALMA ELIZABETH
NO,77,AZUERO RODAS ELISEO ALEXIS
NO,78,CUCALÓN CAMACHO HENRY EDUARDO
NO,79,FALQUEZ BATALLAS PEDRO CARLOS
NO,80,CALLEJAS BARONA FERNANDO
NO,81,CAMPAIN BRAMBILLA RINA ASUNCIÓN
NO,82,CAMPOVERDE ROBLES EMILIO ABSALÓN
NO,83,CARRIÓN MORENO CÉSAR ATAULFO
NO,84,ZAMBRANO CHACHA ALBERTO ALEXANDER
NO,85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO
NO,86,YANDÚN POZO CÁSTULO RENÉ
NO,87,HENRÍQUEZ JAIME PATRICIA IVONNE
NO,88,OLLAGUE VALAREZO ZOILA PIEDAD
NO,89,CASTANIER JARAMILLO XAVIER HOMERO
NO,90,CELI SANTOS GUILLERMO ALEJANDRO
NO,91,CRUZ PROAÑO LUDOVICO ISRAEL
NO,92,CRUZ VACA JEANNINE DEL CISNE
NO,93,CUESTA ORELLANA MARÍA DE LOURDES
NO,95,CADENA HUERTAS FRANCISCO JAVIER
NO,96,PEÑA ONTANEDA ELIO GERMÁN
NO,97,MONTAÑO GUISAMANO MAYRA MIGDONIA
NO,98,MUENTES ALVARADO PABLO ANDRES
NO,99,REYES HIDALGO CRISTINA EUGENIA
NO,100,CURICHUMBI YUPANQUI PEDRO
NO,101,DONOSO CHIRIBOGA PATRICIO
NO,102,FLORES VÁSQUEZ FERNANDO PATRICIO
NO,103,GALARZA AÑAZCO ANA MERCEDES
NO,104,GENDE CALAZACÓN ANGEL MESÍAS
NO,105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS
NO,107,CANDELL SOTO JAIME ENRIQUE JIMMY
NO,108,DUCHI GUAMÁN MARÍA ENCARNACIÓN
NO,109,OLIVO PALLO JAIME FERNANDO
NO,110,ROHON HERVAS CÉSAR EDUARDO
NO,111,TAIANO BASANTE VICENTE GIOVANNY
NO,112,TERÁN SALCEDO RAMÓN FORTUNATO
NO,113,TORRES TORRES LUIS FERNANDO
NO,114,LARREÁTEGUI FABARA MARÍA GABRIELA
NO,115,MENDOZA PALMA JOFFRE PATRICIO
NO,116,MINCHALA MURILLO RÓMULO MARCELO
NO,117,MONTAÑO VALENCIA MAE
NO,118,MORENO GUERRERO HENRY FREDY
NO,119,MUÑOZ ALARCÓN HÉCTOR PATRICIO
NO,120,PACHALA POMA LUIS ALBERTO
NO,121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN
NO,122,CUESTA CONCARI MARÍA MERCEDES
NO,123,PEÑAFIEL IZQUIERDO EDDY COLÓN
NO,124,PUANCHIR PAYASHÑA TITO PEDRO
NO,126,SOLORZANO SARRIA CESAR FAUSTO
NO,127,UGARTE GUZMÁN BLANCA ROSANA
NO,128,VINTIMILLA MOSCOSO PAOLA
NO,129,ZAMBRANO ORTIZ MARÍA ROBERTA
NO,130,PALACIOS MUÑOZ JUAN SEBASTIÁN
NO,132,ROMERO LOAYZA FRANCO SEGUNDO
NO,133,SIMBAÑA VILLARREAL ABDÓN MARCELO
NO,134,SUQUILANDA VALDIVIESO BYRON VINICIO
NO,135,VERA MENDOZA TANLLY JANELA
NO,136,VILLAMAR JÁCOME PEDRO FABRICIO
NO,137,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ
ABSTENCION,9,BERGMANN REYNA CARLOS ALBERTO
ABSTENCION,10,BONILLA SALCEDO VIVIANA
ABSTENCION,19,TERAN SARZOSA SEGUNDO FAUSTO
ABSTENCION,106,ZAMBRANO VERA MARIANO
