voto,curul,asambleista
AUSENTE,14,BERGMANN REYNA CARLOS ALBERTO
AUSENTE,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,53,LARRIVA ALVARADO OSCAR OSWALDO
AUSENTE,127,ZAMBRANO CHACHA ALBERTO ALEXANDER
AUSENTE,129,URIBE LOPEZ FANNY ESTHER
AUSENTE,132,REYES HIDALGO CRISTINA EUGENIA
AUSENTE,133,TACLE GALARRAGA MOISES FERNANDO
AUSENTE,135,TERAN SALCEDO JONNY ENRIQUE
AUSENTE,136,VITERI JIMENEZ CYNTHIA
AUSENTE,137,KRONFLE GOMEZ MARIA CRISTINA
NO,80,BUSTOS CHILIQUINGA ARCADIO
NO,82,YANDUN POZO CASTULO RENE
NO,83,ACACHO GONZALEZ PEPE LUIS
NO,89,FIERRO OVIEDO PACO
NO,90,JIMENEZ CABRERA JOSE CLEVER
NO,91,ORELLANA MARQUINEZ MAGALI MARGOT
NO,92,UMAGINGA GUAMAN CESAR
NO,93,TIBAN GUALA LOURDES LICENIA
NO,100,GUTIERREZ BORBUA FAUSTO GILMAR
NO,101,AUQUILLA ORTEGA RAUL VICENTE
NO,102,CHICAIZA TOAPANTA WILSON ALFONSO
NO,103,DONOSO CHIRIBOGA PATRICIO
NO,104,MONCAYO CEVALLOS JOSE RICARDO
NO,105,VINCES NAVARRTE CESAR FERNANDO
NO,114,SOLORZANO SARRIA CESAR FAUSTO
NO,115,MONTAÑO VALENCIA MAE
NO,116,MORETA PANCHEZ MIGUEL ANGEL
NO,117,PAEZ BENALCAZAR ANDRES TARQUINO
NO,118,SALGADO RIVADENEIRA DIEGO
NO,119,MEDINA TAMBACO EMILY JESUS
NO,120,TORRES TORRES LUIS FERNANDO
NO,130,MERA RODRIGUEZ MARIA PAULINA
NO,131,CUCALON CAMACHO HENRY EDUARDO
NO,134,SERRANO VITERI MERCEDES MARITZA
SI,1,ABAD VELEZ RAUL
SI,2,MORALES POZO LENIN ALBERTO
SI,3,AGUILAR PLACIDO ARMANDO
SI,4,MACHUCA MOSCOSO LINDA MARICELA
SI,5,AGUIRRE HIDALGO DORA ANDELA
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,7,ALCIVAR MERA FELIX ANDRES
SI,8,MUÑOZ VICUÑA MARIANGEL
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,10,ARCE PLUAS ALEXANDRA MANUELA
SI,11,ARIAS RAMIREZ ALBERTO JESUS
SI,12,ARREGUI RUEDA MARCIA CECILIA
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,15,BORJA PEREZ GALO
SI,16,BUENDIA HERDOIZA MARIA SOLEDAD
SI,17,BUSTAMANTE PONCE FERNANDO XAVIER
SI,18,CALDERON SALTOS RICHARD OSWALDO
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,20,CARRILLO BETTY
SI,21,CARRION MARIA JOSE
SI,22,CARVAJAL AGUIRRE MIGUEL ANGEL
SI,23,CASSINELLI CALI JUAN CARLOS
SI,24,CAYAMBE TIPAN FAUSTO HERIBERTO
SI,26,CHAVEZ CANALES HOLGER EZEQUIEL
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,28,CORDOVA ENCALADA EDGAR EDUARDO
SI,29,CUESTA RIOS LIUBA ELISA
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,31,MACAS JOSE LUIS
SI,32,DELGADO CHALA AGUSTIN JAVIER
SI,33,FAJARDO MOSQUERA LETTY VANESSA
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,35,GAGLIARDO LOOR GASTON
SI,36,GALVAN GRACIA MARIA ESPERANZA
SI,37,MENDOZA DANIEL ISACC
SI,38,GARZON RECAURTE WILLIAM ANTONIO
SI,39,GODOY ANDRADE GINA JAKELINE
SI,40,GRANDA NIXON ARLIG
SI,41,SANCHEZ LARREA NORYAN KARINA
SI,42,GUAMANGATE ANTE LUIS GILBERTO
SI,43,JARAMILLO RODRIGUEZ VICTOR HUGO
SI,44,GUEVARA VILLACRES VERONICA MARGARITA
SI,45,GUZMAN OCHOA LILIANA MAURA
SI,46,GUTIERREZ MOSCOSO MARIA EUGENIA
