curul,asambleista,voto
3,SERRANO SALGADO JOSÉ RICARDO,AUSENTE
9,BERGMANN REYNA CARLOS ALBERTO,AUSENTE
10,BONILLA SALCEDO VIVIANA,AUSENTE
14,CADENA VÉLEZ KARLA GABRIELA,AUSENTE
18,CARRIÓN CEVALLOS MARÍA JOSÉ,AUSENTE
28,DURÁN AGUILAR LILIANA ELIZABETH,AUSENTE
34,GARZÓN RICAURTE WILLIAM ANTONIO,AUSENTE
42,MENDOZA ARÉVALO DANIEL ISAAC,AUSENTE
47,BUSTAMANTE GARCÍA JUAN FRANCISCO,AUSENTE
48,PEÑA PACHECO XIMENA DEL ROCÍO,AUSENTE
51,PROAÑO CIFUENTES ROBERTH MAURICIO,AUSENTE
65,VERA RODRÍGUEZ CARLOS ALFREDO,AUSENTE
70,LOOR ALCÍVAR LEXI LIDUVINA,AUSENTE
77,AZUERO RODAS ELISEO ALEXIS,AUSENTE
81,CAMPAIN BRAMBILLA RINA ASUNCIÓN,AUSENTE
94,ZAMBRANO VALLE EDUARDO MAURICIO,AUSENTE
102,FLORES VÁSQUEZ FERNANDO PATRICIO,AUSENTE
105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,AUSENTE
108,SUCUZHAÑAY SACTA CARLOS FRANCISCO,AUSENTE
115,SALTOS MOREIRA DIANA GABRIELA,AUSENTE
117,MONTAÑO VALENCIA MAE,AUSENTE
124,PUANCHIR PAYASHÑA TITO PEDRO,AUSENTE
125,ALARCÓN GUILLÍN FREDY OSCAR,AUSENTE
130,PALACIOS MUÑOZ JUAN SEBASTIÁN,AUSENTE
136,VILLAMAR JÁCOME PEDRO FABRICIO,AUSENTE
1,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
2,JUCA SALAZAR MERCEDES DEL ROCÍO,SI
12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,SI
16,CAMBALA MONTECE CARLOS ALBERTO,SI
20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI
21,CERDA MIRANDA GABRIELA PAMELA,SI
31,FLOR GIL BRENDA AZUCENA,SI
38,LITARDO CAICEDO CÉSAR ERNESTO,SI
40,MARÍN AGUIRRE ANA BELÉN,SI
57,SALGADO ANDRADE SILVIA BETZABETH,SI
63,VELIN CORTÉS JUAN PABLO,SI
71,ANDRADE MUÑOZ WILMA PIEDAD,SI
72,ALMEIDA ALARCÓN KAREM MICHELLE,SI
73,AUQUILLA ORTEGA RAÚL VICENTE,SI
74,ASTUDILLO LOOR LINA GLORIA,SI
75,BURBANO MONTENEGRO FÉLIX FERNANDO,SI
78,CUCALÓN CAMACHO HENRY EDUARDO,SI
79,SERRANO VITERI MERCEDES MARITZA,SI
80,CALLEJAS BARONA FERNANDO,SI
82,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI
83,CORONEL PÁEZ OSWALDO MARCELO,SI
85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,SI
86,YANDÚN POZO CÁSTULO RENÉ,SI
87,HENRÍQUEZ JAIME PATRICIA IVONNE,SI
88,LLANES SUAREZ HENRY MANUEL,SI
89,CASTANIER JARAMILLO XAVIER HOMERO,SI
90,CELI SANTOS GUILLERMO ALEJANDRO,SI
91,YUNGA NAULA SEGUNDO JULIÁN,SI
92,CRUZ VACA JEANNINE DEL CISNE,SI
93,CUESTA ORELLANA MARÍA DE LOURDES,SI
95,CADENA HUERTAS FRANCISCO JAVIER,SI
96,PEÑA ONTANEDA ELIO GERMÁN,SI
97,CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,SI
98,"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",SI
99,REYES HIDALGO CRISTINA EUGENIA,SI
100,CURICHUMBI YUPANQUI PEDRO,SI
101,DONOSO CHIRIBOGA PATRICIO,SI
103,VERDEZOTO REINOSO ROSA ISABEL,SI
104,GENDE CALAZACÓN ANGEL MESÍAS,SI
106,CEDEÑO ZAMBRANO FELISITA MONCERRATE,SI
107,CANDELL SOTO JAIME ENRIQUE JIMMY,SI
109,OLIVO PALLO JAIME FERNANDO,SI
110,ROHON HERVAS CÉSAR EDUARDO,SI
111,TAIANO BASANTE VICENTE GIOVANNY,SI
112,MENDOZA MACÍAS MANUEL VIRGILIO,SI
113,TORRES COBO LUIS ESTEBAN,SI
114,ÁLVAREZ TOBAR RODRIGO CÉSAR,SI
116,VERA CALDERÓN SILVIA LORENA,SI
118,MORENO GUERRERO HENRY FREDY,SI
119,MUÑOZ ALARCÓN HÉCTOR PATRICIO,SI
120,PACHALA POMA LUIS ALBERTO,SI
121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,SI
122,CUESTA CONCARI MARÍA MERCEDES,SI
123,BUSTAMANTE BRICEÑO YONY ESPERANZA,SI
126,SOLÓRZANO SARRIA CÉSAR FAUSTO,SI
127,ALMEYDA JALIL VICENTE FERNANDO,SI
128,MARÍN LAVAYEN DENNIS GUSTAVO,SI
129,ESTUPIÑÁN ORTIZ BORIS EFRÉN,SI
131,PAREDES TORRES WASHINGTON ARTURO,SI
132,ROMERO LOAYZA FRANCO SEGUNDO,SI
133,SIMBAÑA VILLARREAL ABDÓN MARCELO,SI
134,SUQUILANDA VALDIVIESO BYRON VINICIO,SI
135,VERA MENDOZA TANLLY JANELA,SI
137,ANGUETA MEJÍA KERLY LISETH,SI
11,BUENDÍA HERDOÍZA MARÍA SOLEDAD,NO
29,ALEAGA SANTOS RONNY XAVIER,NO
54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,NO
4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,ABSTENCION
5,ARIAS RAMÍREZ ALBERTO JESÚS,ABSTENCION
6,ARREGUI RUEDA MARCIA CECILIA,ABSTENCION
7,ARTEAGA MUÑOZ KARINA CECILIA,ABSTENCION
8,BENAVIDES ZAMBRANO ZOILA TERESA,ABSTENCION
13,SERRANO VALLEJO JORGE ERNESTO,ABSTENCION
15,CALLE VERZOZI HERMUY,ABSTENCION
17,CÁRDENAS ESPINOZA JUAN JORGE,ABSTENCION
19,TERÁN SARZOSA SEGUNDO FAUSTO,ABSTENCION
22,CHALÁ CRUZ JOSÉ FRANKLIN,ABSTENCION
23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,ABSTENCION
24,COROZO AYOVÍ JORGE WILBER,ABSTENCION
25,CUESTA RÍOS LIUBA ELISA,ABSTENCION
26,CUESTA SANTANA ESTHER ADELINA,ABSTENCION
27,DOUMET CHEDRAUI MICHEL ANDRÉS,ABSTENCION
30,ESPINOSA ANDRADE AUGUSTO XAVIER,ABSTENCION
32,GARCÍA GAIBOR CARMEN MERCEDES,ABSTENCION
33,GARCÍA POZO DIEGO OSWALDO,ABSTENCION
35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,ABSTENCION
36,GUEVARA VILLACRÉS VERÓNICA MARGARITA,ABSTENCION
37,HOLGUÍN NARANJO MARCELA PRISCILA,ABSTENCION
39,LLORET VALDIVIESO JUAN CRISTÓBAL,ABSTENCION
41,MELO GARZÓN ESTEBAN ANDRÉS,ABSTENCION
43,PAREDES BENAVIDES LIDIA VICTORIA,ABSTENCION
44,NARANJO ALVARADO PRISCILA AMAPOLA,ABSTENCION
45,OCHOA MORANTE MANUEL ALFREDO,ABSTENCION
46,ORELLANA ROMÁN ROSA GINA,ABSTENCION
49,PLAZA CASTILLO LENIN,ABSTENCION
50,POMA HERRERA YOFRE MARTÍN,ABSTENCION
52,QUIJIJE DELGADO LUIS RAFAEL,ABSTENCION
53,RODRÍGUEZ CEDEÑO ROSA ELENA,ABSTENCION
55,RIVADENEIRA BUSTOS CARMEN MERCEDES,ABSTENCION
56,SALAZAR CEDEÑO GUADALUPE DOLORES,ABSTENCION
58,SAMANIEGO MAIGUA FRANKLIN OMAR,ABSTENCION
59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,ABSTENCION
60,ALEMÁN MARMOL MÓNICA ROCÍO,ABSTENCION
61,SOLIZ CARRIÓN DORIS JOSEFINA,ABSTENCION
62,VALLE PINARGOTE BAIRON LEONARDO,ABSTENCION
64,VERA FLORES WENDY VANESSA,ABSTENCION
66,VILLALVA MIRANDA LIRA DE LA PAZ,ABSTENCION
67,VITERI GUALINGA CARLOS ELOY,ABSTENCION
68,YAR ARAUJO JUAN CARLOS,ABSTENCION
69,GUAMBA DÍAZ NANCY JEANNETH,ABSTENCION
76,ZAMBRANO CASTRO NORALMA ELIZABETH,ABSTENCION
84,ZAMBRANO CHACHA ALBERTO ALEXANDER,ABSTENCION
