asambleista,curul,voto
SERRANO SALGADO JOSÉ RICARDO,3,AUSENTE
ARIAS RAMÍREZ ALBERTO JESÚS,5,AUSENTE
ARTEAGA MUÑOZ KARINA CECILIA,7,AUSENTE
CADENA VÉLEZ KARLA GABRIELA,14,AUSENTE
TERÁN SARZOSA SEGUNDO FAUSTO,19,AUSENTE
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,20,AUSENTE
CUESTA RÍOS LIUBA ELISA,25,AUSENTE
DOUMET CHEDRAUI MICHEL ANDRÉS,27,AUSENTE
GARCÍA GAIBOR CARMEN MERCEDES,32,AUSENTE
GARZÓN RICAURTE WILLIAM ANTONIO,34,AUSENTE
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,AUSENTE
COLAMARCO VERA PINUCCIA MAGALY,42,AUSENTE
QUIJIJE DELGADO LUIS RAFAEL,52,AUSENTE
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,AUSENTE
YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,59,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
CHACTONG VELASCO MARTHA XIMENA,67,AUSENTE
ZAMBRANO CASTRO NORALMA ELIZABETH,76,AUSENTE
GUEVARA LOZADA FLERIDA YOVANA,77,AUSENTE
SERRANO VITERI MERCEDES MARITZA,79,AUSENTE
CARRIÓN MORENO CÉSAR ATAULFO,83,AUSENTE
CRUZ VACA JEANNINE DEL CISNE,92,AUSENTE
DONOSO CHIRIBOGA PATRICIO,101,AUSENTE
FLORES VÁSQUEZ FERNANDO PATRICIO,102,AUSENTE
GENDE CALAZACÓN ANGEL MESÍAS,104,AUSENTE
CAMPOS QUIÑONEZ LIDDA MERARI,107,AUSENTE
TERÁN SALCEDO RAMÓN FORTUNATO,112,AUSENTE
SALTOS MOREIRA DIANA GABRIELA,115,AUSENTE
VERA CALDERÓN SILVIA LORENA,116,AUSENTE
PUANCHIR PAYASHÑA TITO PEDRO,124,AUSENTE
SOLÓRZANO SARRIA CÉSAR FAUSTO,126,AUSENTE
AGUIÑAGA VALLEJO PAOLA MARCELA,1,SI
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,SI
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,SI
ARREGUI RUEDA MARCIA CECILIA,6,SI
MARQUEZ LOPEZ JOSE LENIN,8,SI
BERGMANN REYNA CARLOS ALBERTO,9,SI
COLLAGUAZO RODRIGO,10,SI
CASANOVA CEPEDA XAVIER IVAN,11,SI
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,SI
SERRANO VALLEJO JORGE ERNESTO,13,SI
CALLE VERZOZI HERMUY,15,SI
CAMBALA MONTECE CARLOS ALBERTO,16,SI
CÁRDENAS ESPINOZA JUAN JORGE,17,SI
EGAS LEDESMA JOSÉ ANTONIO,18,SI
CERDA MIRANDA GABRIELA PAMELA,21,SI
CHALÁ CRUZ JOSÉ FRANKLIN,22,SI
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,SI
COROZO AYOVÍ JORGE WILBER,24,SI
CUESTA SANTANA ESTHER ADELINA,26,SI
DURÁN AGUILAR LILIANA ELIZABETH,28,SI
ALEAGA SANTOS RONNY XAVIER,29,SI
ESPINOSA ANDRADE AUGUSTO XAVIER,30,SI
FLOR GIL BRENDA AZUCENA,31,SI
GARCÍA POZO DIEGO OSWALDO,33,SI
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,SI
HOLGUÍN NARANJO MARCELA PRISCILA,37,SI
LITARDO CAICEDO CÉSAR ERNESTO,38,SI
LLORET VALDIVIESO JUAN CRISTÓBAL,39,SI
MARÍN AGUIRRE ANA BELÉN,40,SI
MELO GARZÓN ESTEBAN ANDRÉS,41,SI
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,SI
NARANJO ALVARADO PRISCILA AMAPOLA,44,SI
OCHOA MORANTE MANUEL ALFREDO,45,SI
ORELLANA ROMÁN ROSA GINA,46,SI
BUSTAMANTE GARCÍA JUAN FRANCISCO,47,SI
PEÑA PACHECO XIMENA DEL ROCÍO,48,SI
PLAZA CASTILLO LENIN,49,SI
ANDRADE VILLAPRADO NELLY LISSETH,50,SI
PROAÑO CIFUENTES ROBERTH MAURICIO,51,SI
QUIÑONEZ OCAMPO JULIO CÉSAR,53,SI
AGUALSACA GUAMAN JOSE CLEMENTE,54,SI
SALAZAR CEDEÑO GUADALUPE DOLORES,56,SI
MONCAYO ESPINOSA JOSÉ FRANCISCO,57,SI
SAMANIEGO MAIGUA FRANKLIN OMAR,58,SI
ALEMÁN MARMOL MÓNICA ROCÍO,60,SI
PEÑA BERNAL JOAQUÍN ANTONIO,61,SI
VALLE PINARGOTE BAIRON LEONARDO,62,SI
VELIN CORTÉS JUAN PABLO,63,SI
VERA RODRÍGUEZ CARLOS ALFREDO,65,SI
VILLALVA MIRANDA LIRA DE LA PAZ,66,SI
YAR ARAUJO JUAN CARLOS,68,SI
GUAMBA DÍAZ NANCY JEANNETH,69,SI
LOOR ALCÍVAR LEXI LIDUVINA,70,SI
ANDRADE MUÑOZ WILMA PIEDAD,71,SI
ZAMBRANO ALCÍVAR MAGDA XIOMARA,72,SI
AUQUILLA ORTEGA RAÚL VICENTE,73,SI
ASTUDILLO LOOR LINA GLORIA,74,SI
BURBANO MONTENEGRO FÉLIX FERNANDO,75,SI
CUCALÓN CAMACHO HENRY EDUARDO,78,SI
CALLEJAS BARONA FERNANDO,80,SI
GALLARDO CHEME CARLOS DAVID,81,SI
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,SI
ZAMBRANO CHACHA ALBERTO ALEXANDER,84,SI
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,SI
YANDÚN POZO CÁSTULO RENÉ,86,SI
HENRÍQUEZ JAIME PATRICIA IVONNE,87,SI
LLANES SUAREZ HENRY MANUEL,88,SI
CASTANIER JARAMILLO XAVIER HOMERO,89,SI
CELI SANTOS GUILLERMO ALEJANDRO,90,SI
CRUZ PROAÑO LUDOVICO ISRAEL,91,SI
ZAMBRANO VALLE EDUARDO MAURICIO,94,SI
CADENA HUERTAS FRANCISCO JAVIER,95,SI
SUQUILANDA LIMA CARMEN MARGARITA,96,SI
CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,97,SI
CALDERÓN CHANCAY DORIS DAISY,98,SI
GARAY CLAVIJO LOURDES SOLANDA,99,SI
CURICHUMBI YUPANQUI PEDRO,100,SI
ZAMBRANO VERA MARIANO,106,SI
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,SI
