voto,curul,asambleista
AUSENTE,1,AGUIÑAGA VALLEJO PAOLA MARCELA
AUSENTE,3,SERRANO SALGADO JOSÉ RICARDO
AUSENTE,8,BENAVIDES ZAMBRANO ZOILA TERESA
AUSENTE,9,BERGMANN REYNA CARLOS ALBERTO
AUSENTE,11,BUENDÍA HERDOÍZA MARÍA SOLEDAD
AUSENTE,13,CABEZAS GUERRERO ELIZABETH ENRIQUETA
AUSENTE,18,CARRIÓN CEVALLOS MARÍA JOSÉ
AUSENTE,19,TERÁN SARZOSA SEGUNDO FAUSTO
AUSENTE,22,CHALÁ CRUZ JOSÉ FRANKLIN
AUSENTE,26,CUESTA SANTANA ESTHER ADELINA
AUSENTE,28,DURÁN AGUILAR LILIANA ELIZABETH
AUSENTE,29,ALEAGA SANTOS RONNY XAVIER
AUSENTE,34,GARZÓN RICAURTE WILLIAM ANTONIO
AUSENTE,36,GUEVARA VILLACRÉS VERÓNICA MARGARITA
AUSENTE,40,MARÍN AGUIRRE ANA BELÉN
AUSENTE,41,MELO GARZÓN ESTEBAN ANDRÉS
AUSENTE,42,MENDOZA ARÉVALO DANIEL ISAAC
AUSENTE,48,PEÑA PACHECO XIMENA DEL ROCÍO
AUSENTE,56,SALAZAR CEDEÑO GUADALUPE DOLORES
AUSENTE,59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA
AUSENTE,61,SOLIZ CARRIÓN DORIS JOSEFINA
AUSENTE,63,VELIN CORTÉS JUAN PABLO
AUSENTE,64,VERA FLORES WENDY VANESSA
AUSENTE,66,VILLALVA MIRANDA LIRA DE LA PAZ
AUSENTE,68,YAR ARAUJO JUAN CARLOS
AUSENTE,73,AUQUILLA ORTEGA RAÚL VICENTE
AUSENTE,79,SERRANO VITERI MERCEDES MARITZA
AUSENTE,84,ZAMBRANO CHACHA ALBERTO ALEXANDER
AUSENTE,88,KRONFLE KOZHAYA HENRY FABIÁN
AUSENTE,89,CASTANIER JARAMILLO XAVIER HOMERO
AUSENTE,90,CELI SANTOS GUILLERMO ALEJANDRO
AUSENTE,94,ZAMBRANO VALLE EDUARDO MAURICIO
AUSENTE,95,CADENA HUERTAS FRANCISCO JAVIER
AUSENTE,102,FLORES VÁSQUEZ FERNANDO PATRICIO
AUSENTE,104,GENDE CALAZACÓN ANGEL MESÍAS
AUSENTE,105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS
AUSENTE,106,ZAMBRANO VERA MARIANO
