voto,curul,asambleista
AUSENTE,8,MUÑOZ VICUÑA MARIANGEL
AUSENTE,17,BUSTAMANTE PONCE FERNANDO XAVIER
AUSENTE,18,QUIMBIULCO BEDON LORENA GABRIELA
AUSENTE,21,CARRION MARIA JOSE
AUSENTE,23,CRUZ SALAZAR FRANCISCA GABRIELA
AUSENTE,26,CHAVEZ CANALES HOLGER EZEQUIEL
AUSENTE,32,DELGADO CHALA AGUSTIN JAVIER
AUSENTE,33,PALACIOS CESAR
AUSENTE,36,DE LA TORRE RAMIREZ PABLO ANTONIO
AUSENTE,39,GODOY ANDRADE GINA JAKELINE
AUSENTE,43,JARAMILLO RODRIGUEZ VICTOR HUGO
AUSENTE,44,TORRES PINEDA CLINTON ELIUD
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,52,BUENDIA HERDOIZA MARIA SOLEDAD
AUSENTE,56,MELO GARZON ESTEBAN ANDRES
AUSENTE,64,TORRES LARA JOSE EDUARDO
AUSENTE,69,FARFAN APONTE RICHARD WILSON
AUSENTE,70,JIJON BUENDIA ITALIA LUISA
AUSENTE,71,MORAN AMALIA
AUSENTE,73,REINOSO LESCANO MARIA ELIZABETH
AUSENTE,76,RODRIGUEZ DELGADO MARIA VERONICA
AUSENTE,77,SAENZ DE VITERI LAUTARO ENRIQUE
AUSENTE,79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ
AUSENTE,81,MATIAS APOLINARIO RITA AZUCENA
AUSENTE,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
AUSENTE,92,UMAJINGA GUAMAN CESAR
AUSENTE,93,TIBAN GUALA LOURDES LICENIA
AUSENTE,99,PACHECO ORDOÑEZ BAYRON EDUARDO
AUSENTE,101,AUQUILLA ORTEGA RAUL VICENTE
AUSENTE,109,VELIZ BRIONES JOSE FELIX
AUSENTE,113,POSSO SALGADO LUIS ANTONIO
AUSENTE,116,MORETA PANCHEZ MIGUEL ANGEL
AUSENTE,118,SALGADO RIVADENEIRA DIEGO
AUSENTE,120,TORRES TORRES LUIS FERNANDO
AUSENTE,124,ZAMBRANO ARTEAGA JOSE RICARDO
AUSENTE,128,SERRANO SEGURA GRACE MARISOL
AUSENTE,129,URIBE LOPEZ FANNY ESTHER
AUSENTE,131,CUCALON CAMACHO HENRY EDUARDO
SI,1,ABAD VELEZ RAUL
SI,2,ACERO LANCHIMBA ESTHELA LILIANA
SI,3,LANDAZURI OLMEDO LUDIS CLAUDINA
SI,4,GOMEZ WALFANDERY IRMA
SI,5,AGUIRRE HIDALGO DORA ANADELA
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,10,VITERI LOPEZ CHRISTIAN HUMBERTO
SI,11,RIVAS ALAVA ELIANA LISSET
SI,12,ARREGUI RUEDA MARCIA CECILIA
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,14,BERGMANN REYNA CARLOS ALBERTO
SI,15,BORJA PEREZ GALO
SI,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,20,CARRILLO BETTY
SI,22,CAJAS LARA SUSANA VALERIA
SI,24,CONSTANTE NIETO MARIANA DE LAS MERCEDES
SI,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,28,CORDOVA ENCALADA EDGAR EDUARDO
SI,29,MACIAS GARCIA PEDRO ROBERTO GEOVANNY
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,35,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES
SI,37,MENDOZA DANIEL ISAAC
SI,38,GARZON RICAURTE WILLIAM ANTONIO
SI,40,GONZALEZ SERRANO MIRYAM CATARINA
SI,41,GUAMAN CASTRO ALEX FRANCISCO
SI,42,GUAMANGATE ANTE LUIS GILBERTO
SI,45,GUZMAN OCHOA LILIANA MAURA
SI,46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO
SI,47,MOSQUERA YANEZ ISABEL PIEDAD
SI,49,JEREZ PILLA BETTY MARICELA
SI,50,SILVA MALDONADO SOFIA IRENE
SI,51,ORTIZ GASPAR ESTHER FLAVIA
SI,53,LARRIVA ALVARADO OSCAR OSWALDO
SI,54,SALAZAR MARTINEZ KARINA MARITZA
SI,55,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,57,TOBAR NUÑEZ RAUL IGNACIO
SI,58,MUÑOZ AVENDAÑO ROSA ELVIRA
SI,59,ALVARADO CARRION ROSANA
SI,60,OCLES PADILLA ALEXANDRA
SI,61,CAZA TIPANTA HUGO RENE
SI,62,SANANGO AUCACAMA LUIS LORENZO
SI,63,BRITO MENDOZA MONICA CRISTINA
SI,65,PEÑA PACHECO XIMENA DEL ROCIO
SI,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
SI,67,PONCE LEON XIMENA MERCEDES
