curul,asambleista,voto
4,MACHUCA MOSCOSO LINDA MARICELA,AUSENTE
16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,AUSENTE
17,BUSTAMANTE PONCE FERNANDO XAVIER,AUSENTE
18,CALDERON SALTOS RICHARD OSWALDO,AUSENTE
19,CALLE ANDRADE MARIA AUGUSTA,AUSENTE
20,CARRILLO BETTY,AUSENTE
21,CARRION MARIA JOSE,AUSENTE
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,AUSENTE
29,MACIAS GARCIA PEDRO ROBERTO GEOVANNY,AUSENTE
32,DELGADO CHALA AGUSTIN JAVIER,AUSENTE
37,LARREA VITERI LIDICE VANESSA,AUSENTE
39,GODOY ANDRADE GINA JAKELINE,AUSENTE
50,JUEZ JUEZ OMAR JUSEPH,AUSENTE
61,PABON CARANQUI PAOLA VERENICE,AUSENTE
63,BRITO MENDOZA MONICA CRISTINA,AUSENTE
71,RIVERO DOGUER ANGEL ARMANDO,AUSENTE
75,ARIAS FERNANDEZ VERONICA ELIZABETH,AUSENTE
81,VILLAO PANCHANA RAUL ELIAS,AUSENTE
84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,AUSENTE
88,DIAZ COKA MARIA GABRIELA,AUSENTE
90,QUEZADA CARRION ANDREA MARIBEL,AUSENTE
108,VELASCO ENRIQUEZ CARLOS ALBERTO,AUSENTE
117,PAEZ BENALCAZAR ANDRES TARQUINO,AUSENTE
126,ZAMBRANO CASTRO NORALMA ELIZABETH,AUSENTE
1,ABAD VELEZ RAUL,SI
2,ACERO LANCHIMBA ESTHELA LILIANA,SI
3,AGUILAR PLACIDO ARMANDO,SI
5,AGUIRRE HIDALGO DORA ANDELA,SI
6,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO,SI
7,TORRES CEDEÑO KERLLY ANABEL,SI
8,MUÑOZ VICUÑA MARIANGEL,SI
9,ANDINO REINOSO MAURO EDMUNDO,SI
10,VITERI LOPEZ CHRISTIAN HUMBERTO,SI
11,ARIAS RAMIREZ ALBERTO JESUS,SI
12,ARREGUI RUEDA MARCIA CECILIA,SI
13,BENAVIDES ZAMBRANO ZOILA TERESA,SI
14,BERGMANN REYNA CARLOS ALBERTO,SI
15,BARRIGA ROCIO,SI
22,CARVAJAL AGUIRRE MIGUEL ANGEL,SI
23,CASSINELLI CALI JUAN CARLOS,SI
24,CAYAMBE TIPAN FAUSTO HERIBERTO,SI
26,CHAVEZ CANALES HOLGER EZEQUIEL,SI
27,CHICA AREVALO VINICIO VETHOWEN,SI
28,CORDOVA ENCALADA EDGAR EDUARDO,SI
30,DE LA CRUZ BERNARDO HERMAN ULISES,SI
31,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI
33,FAJARDO MOSQUERA LETTY VANESSA,SI
34,FALCONI LOQUI EVELYN PAMELA,SI
35,GAGLIARDO LOOR GASTON,SI
36,GALVAN GRACIA MARIA ESPERANZA,SI
38,GARZON RICAURTE WILLIAM ANTONIO,SI
40,GONZALEZ SERRANO MIRYAM CATARINA,SI
41,GUAMAN CASTRO ALEX FRANCISCO,SI
42,BOMBON LOPEZ BLANCA CECILIA,SI
43,GUDIÑO MENA ZOBEIDA GUISELA,SI
44,GUEVARA VILLACRES VERONICA MARGARITA,SI
45,RODAS MARCA CARLOS EDUARDO,SI
46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI
47,MOSQUERA YANEZ ISABEL PIEDAD,SI
48,ISSA WAGNER NICOLAS JOSE,SI
49,JEREZ PILLA BETTY MARICELA,SI
51,ORTIZ GASPAR ESTHER FLAVIA,SI
52,BUENDIA HERDOIZA MARIA SOLEDAD,SI
