asambleista,curul,voto
ACERO LANCHIMBA ESTHELA LILIANA,2,AUSENTE
ANDINO REINOSO MAURO EDMUNDO,9,AUSENTE
CALDERON SALTOS RICHARD OSWALDO,18,AUSENTE
PALACIOS CESAR,33,AUSENTE
GUAMANGATE ANTE LUIS GILBERTO,42,AUSENTE
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,52,AUSENTE
LEDESMA ZAMORA OSCAR ALFONSO,54,AUSENTE
SAENZ DE VITERI LAUTARO ENRIQUE,77,AUSENTE
LEDESMA ZAMORA DARWIN GERMAN,88,AUSENTE
JIMENEZ CABRERA JOSE CLEVER,90,AUSENTE
DONOSO CHIRIBOGA PATRICIO,103,AUSENTE
BUCARAM PULLEY ABDALA JAIME,105,AUSENTE
POSSO SALGADO LUIS ANTONIO,113,AUSENTE
MONTAÑO VALENCIA MAE,115,AUSENTE
MORETA PANCHEZ MIGUEL ANGEL,116,AUSENTE
PAEZ BENALCAZAR ANDRES TARQUINO,117,AUSENTE
SALGADO RIVADENEIRA DIEGO,118,AUSENTE
TORRES TORRES LUIS FERNANDO,120,AUSENTE
VITERI GUALINGA CARLOS ELOY,123,AUSENTE
ZAMBRANO CABANILLA EDUARDO ALFONSO,125,AUSENTE
TAPIA LOMBEYDA LUIS FERNANDO,130,AUSENTE
CUCALON CAMACHO HENRY EDUARDO,131,AUSENTE
REYES HIDALGO CRISTINA EUGENIA,132,AUSENTE
TACLE GALARRAGA MOISES FERNANDO,133,AUSENTE
ROMERO LOAYZA FRANCO SEGUNDO,134,AUSENTE
TERAN SALCEDO JONNY ENRIQUE,135,AUSENTE
VITERI JIMENEZ CYNTHIA,136,AUSENTE
KRONFLE GOMEZ MARIA CRISTINA,137,AUSENTE
TORRES CEDEÑO KERLLY ANABEL,7,SI
GUDIÑO MENA ZOBEIDA GUISELA,43,SI
YANZA MANUEL,91,SI
UMAGINGA GUAMAN CESAR,92,SI
GUTIERREZ BORBUA FAUSTO GILMAR,100,SI
AUQUILLA ORTEGA RAUL VICENTE,101,SI
CHICAIZA TOAPANTA WILSON ALFONSO,102,SI
MONCAYO CEVALLOS JOSE RICARDO,104,SI
VICUÑA MUÑOZ MARIA ALEJANDRA,111,SI
SOLORZANO SARRIA CESAR FAUSTO,114,SI
CHICA PAVEL,119,SI
ABAD VELEZ RAUL,1,NO
LANDAZURI OLMEDO LUDIS CUAUDINA,3,NO
HAGO CELI FRANCISCO WAIKING,4,NO
ORTIZ LARA LEONARDO,5,NO
ALBAN TORRES MARIANA DEL ROCIO,6,NO
MUÑOZ VICUÑA MARIANGEL,8,NO
ARCE PLUAS ALEXANDRA MANUELA,10,NO
RIVAS ALAVA ELIANA LISSET,11,NO
ARREGUI RUEDA MARCIA CECILIA,12,NO
MARQUEZ LOPEZ JOSE LENIN,13,NO
BERGMANN REYNA CARLOS ALBERTO,14,NO
BORJA PEREZ GALO,15,NO
BUENDIA HERDOIZA MARIA SOLEDAD,16,NO
BUSTAMANTE PONCE FERNANDO XAVIER,17,NO
CALLE ANDRADE MARIA AUGUSTA,19,NO
TOALOMBO CHIMBORAZO JOSE SEGUNDO,20,NO
CARRION MARIA JOSE,21,NO
CAJAS LARA SUSANA VALERIA,22,NO
BRAVO RAMIREZ MARIA LORENA,23,NO
CAYAMBE TIPAN FAUSTO HERIBERTO,24,NO
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,NO
CHAVEZ CANALES HOLGER EZEQUIEL,26,NO
CHICA AREVALO VINICIO VETHOWEN,27,NO
CORDOVA ENCALADA EDGAR EDUARDO,28,NO
MACIAS GARCIA PEDRO ROBERTO GEOVANNY,29,NO
DE LA CRUZ BERNARDO HERMAN ULISES,30,NO
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,NO
PIÑAN CAJAS MARIA ALEGRIA,32,NO
FALCONI LOQUI EVELYN PAMELA,34,NO
GAGLIARDO LOOR GASTON,35,NO
GALVAN GRACIA MARIA ESPERANZA,36,NO
MENDOZA DANIEL ISAAC,37,NO
GARZON RICAURTE WILLIAM ANTONIO,38,NO
GODOY ANDRADE GINA JAKELINE,39,NO
GRANDA NIXON ARLIG,40,NO
GUAMAN CASTRO ALEX FRANCISCO,41,NO
GUEVARA VILLACRES VERONICA MARGARITA,44,NO
GUZMAN OCHOA LILIANA MAURA,45,NO
HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,46,NO
MOSQUERA YANEZ ISABEL PIEDAD,47,NO
ALMAN COROZO MARIA DEL CARMEN,48,NO
JEREZ PILLA BETTY MARICELA,49,NO
SILVA MALDONADO SOFIA IRENE,50,NO
ORTIZ GASPAR ESTHER FLAVIA,51,NO
LARRIVA ALVARADO OSCAR OSWALDO,53,NO
AGUIÑAGA VALLEJO PAOLA MARCELA,55,NO
MELO GARZON ESTEBAN ANDRES,56,NO
MOROCHO VELAÑA NANCY BEATRIZ,57,NO
