voto,curul,asambleista
AUSENTE,10,VITERI LOPEZ CHRISTIAN HUMBERTO
AUSENTE,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
AUSENTE,21,CARRION MARIA JOSE
AUSENTE,31,ESTARELLAS SOLIS FRANCISCO JOSE
AUSENTE,40,GONZALEZ SERRANO MIRYAM CATARINA
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,53,LARRIVA ALVARADO OSCAR OSWALDO
AUSENTE,55,AGUIÑAGA VALLEJO PAOLA MARCELA
AUSENTE,67,CAMPOVERDE CALVA SEGUNDO MODESTO
AUSENTE,83,ACACHO GONZALEZ PEPE LUIS
AUSENTE,87,SOLANO MORENO ALEX FABIAN
AUSENTE,88,DIAZ COKA MARIA GABRIELA
AUSENTE,90,GUALAN JAPA MILTON RODRIGO
AUSENTE,91,ORELLANA MARQUINEZ MAGALI MARGOT
AUSENTE,93,TIBAN GUALA LOURDES LICENIA
AUSENTE,99,PACHECO ORDOÑEZ BAYRON EDUARDO
AUSENTE,100,GUTIERREZ BORBUA FAUSTO GILMAR
AUSENTE,112,VILEMA FREIRE ANGEL RAMIRO
AUSENTE,113,POSSO SALGADO LUIS ANTONIO
AUSENTE,114,SOLORZANO SARRIA CESAR FAUSTO
AUSENTE,118,SALGADO RIVADENEIRA DIEGO
AUSENTE,122,VINTIMILLA JARRIN DIEGO ARMANDO
AUSENTE,123,VITERI GUALINGA CARLOS ELOY
AUSENTE,128,ZAPATA MANTILLA JOSE LEONIDAS
AUSENTE,129,URIBE LOPEZ FANNY ESTHER
SI,1,ABAD VELEZ RAUL
SI,2,ACERO LANCHIMBA ESTHELA LILIANA
SI,3,AGUILAR PLACIDO ARMANDO
SI,4,MACHUCA MOSCOSO LINDA MARICELA
SI,5,AGUIRRE HIDALGO DORA ANDELA
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO
SI,8,MUÑOZ VICUÑA MARIANGEL
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,11,ARIAS RAMIREZ ALBERTO JESUS
SI,12,ARREGUI RUEDA MARCIA CECILIA
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,14,MORENO INTRIAGO MARIA LUISA
SI,15,BORJA PEREZ GALO
SI,17,PAREDES BENAVIDES LIDIA VICTORIA
SI,18,QUIMBIULCO BEDON LORENA GABRIELA
SI,19,CASANOVA CEPEDA XAVIER IVAN
SI,20,CARRILLO BETTY
SI,22,CARVAJAL AGUIRRE MIGUEL ANGEL
SI,23,BRAVO RAMIREZ MARIA LORENA
SI,24,CONSTANTE NIETO MARIANA DE LAS MERCEDES
SI,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
SI,26,CHAVEZ CANALES HOLGER EZEQUIEL
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,28,CORDOVA ENCALADA EDGAR EDUARDO
SI,29,CUESTA RIOS LIUBA ELISA
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,32,DELGADO CHALA AGUSTIN JAVIER
SI,33,FAJARDO MOSQUERA LETTY VANESSA
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,35,GAGLIARDO LOOR GASTON
SI,36,DE LA TORRE RAMIREZ PABLO ANTONIO
SI,37,MENDOZA DANIEL ISAAC
SI,38,CALAZACON AGUAVIL MARIA ALBERTINA
SI,39,GODOY ANDRADE GINA JAKELINE
SI,41,SANCHEZ LARREA NORYAN KARINA
SI,42,GUAMANGATE ANTE LUIS GILBERTO
SI,43,GUDIÑO MENA ZOBEIDA GUISELA
SI,44,TORRES PINEDA CLINTON ELIUD
SI,46,GUTIERREZ MOSCOSO MARIA EUGENIA
SI,47,MOSQUERA YANEZ ISABEL PIEDAD
SI,49,CARRILLO CRESPO HUGO FERNANDO
SI,50,ARANA COELLO YIMABEL MARIA
SI,51,BAZURTO ROLDAN NANCIS CELESTE
SI,52,BUENDIA HERDOIZA MARIA SOLEDAD
SI,54,SALAZAR MARTINEZ KARINA MARITZA
SI,56,MORENO CHIRIBOGA AMPARO DIANA
SI,57,TOBAR NUÑEZ RAUL IGNACIO
SI,58,MUÑOZ AVENDAÑO ROSA ELVIRA
SI,62,PADRON SAETEROS GLADYS PAULINA
SI,63,BRITO MENDOZA MONICA CRISTINA
SI,64,PEÑA CARRASCO DIANA LUCIA
SI,65,PEÑA PACHECO XIMENA DEL ROCIO
SI,66,QUINCHIGUANGO GISELA
SI,68,PROAÑO CIFUENTES ROBERTH MAURICIO
SI,69,FARFAN APONTE RICHARD WILSON
SI,70,RIVERA LOPEZ JOSE GABRIEL
SI,71,RIVERO DOGUER ANGEL ARMANDO
SI,72,MEDINA MERA VICTOR CLEMENTE
SI,73,REINOSO LESCANO MARIA ELIZABETH
SI,75,ARIAS FERNANDEZ VERONICA ELIZABETH
SI,76,RODRIGUEZ DELGADO MARIA VERONICA
SI,77,SAENZ DE VITERI LAUTARO ENRIQUE
SI,78,SALAZAR CEDEÑO GUADALUPE DOLORES
SI,81,MATIAS APOLINARIO RITA AZUCENA
SI,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
SI,85,MOYA DUQUE HERMAN ANIBAL
SI,94,TERAN SARZOSA SEGUNDO FAUSTO
SI,95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN
SI,96,VALLE PINARGOTE BAIRON LEONARDO
SI,97,VASCONEZ ARTEAGA ANNY MARLLELY
SI,98,VELA CAIZAPANTA ANGEL RAMIRO
SI,106,VELA CHERONI MARIA SOLEDAD
SI,107,TUPIZA OBANDO CARLOS ROGELIO
SI,108,CHAMORRO HIDALGO YOLANDA JOSEFINA
SI,109,VELIZ BRIONES JOSE FELIX
SI,110,VERDUGA CEDEÑO MARY
SI,111,VICUÑA MUÑOZ MARIA ALEJANDRA
SI,124,ZAMBRANO ARTEAGA JOSE RICARDO
SI,125,ZAMBRANO CABANILLA EDUARDO ALFONSO
SI,126,ZAMBRANO CASTRO NORALMA ELIZABETH
SI,127,OBANDO MORALES SANTA FELICITA
NO,74,AGUILAR TORRES MANUEL RAMIRO
BLANCO,45,GUZMAN OCHOA LILIANA MAURA
BLANCO,59,ALVARADO CARRION ROSANA
BLANCO,60,OCLES PADILLA ALEXANDRA
BLANCO,61,CAZA TIPANTA HUGO RENE
BLANCO,86,ALEMAN MARMOL MONICA ROCIO
BLANCO,121,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE
ABSTENCION,79,ARTEAGA ARTEAGA ZOBEIDA MELINA
ABSTENCION,80,BUSTOS CHILIQUINGA ARCADIO
ABSTENCION,82,YANDUN POZO CASTULO RENE
