curul,asambleista,voto
4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,AUSENTE
6,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
14,CADENA VÉLEZ KARLA GABRIELA,AUSENTE
25,SUAREZ HUAYAMAVE CARLOS ALBERTO,AUSENTE
28,DURÁN AGUILAR LILIANA ELIZABETH,AUSENTE
29,ESPÍN REYES EUGENIA SOFÍA,AUSENTE
35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,AUSENTE
42,MENDOZA ARÉVALO DANIEL ISAAC,AUSENTE
48,PEÑA PACHECO XIMENA DEL ROCÍO,AUSENTE
55,RIVADENEIRA BUSTOS CARMEN MERCEDES,AUSENTE
56,SALAZAR CEDEÑO GUADALUPE DOLORES,AUSENTE
60,ALEMÁN MARMOL MÓNICA ROCÍO,AUSENTE
63,MALDONADO VERA MABEL MARCELA,AUSENTE
64,VERA FLORES WENDY VANESSA,AUSENTE
85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,AUSENTE
93,CUESTA ORELLANA MARÍA DE LOURDES,AUSENTE
98,"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",AUSENTE
105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,AUSENTE
115,SALTOS MOREIRA DIANA GABRIELA,AUSENTE
129,ZAMBRANO ORTIZ MARÍA ROBERTA,AUSENTE
130,PALACIOS MUÑOZ JUAN SEBASTIÁN,AUSENTE
134,SUQUILANDA VALDIVIESO BYRON VINICIO,AUSENTE
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,SI
3,CEVALLOS GUEVARA LESLIE MARCELA,SI
5,ARIAS RAMÍREZ ALBERTO JESÚS,SI
7,ARTEAGA MUÑOZ KARINA CECILIA,SI
8,BENAVIDES ZAMBRANO ZOILA TERESA,SI
9,BERGMANN REYNA CARLOS ALBERTO,SI
10,COLLAGUAZO RODRIGO,SI
12,HIDALGO JARAMILLO EDITH MARLENE,SI
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,SI
16,CAMBALA MONTECE CARLOS ALBERTO,SI
18,CARRIÓN CEVALLOS MARÍA JOSÉ,SI
