voto,curul,asambleista
AUSENTE,1,AGUIÑAGA VALLEJO PAOLA MARCELA
AUSENTE,3,SERRANO SALGADO JOSÉ RICARDO
AUSENTE,9,BERGMANN REYNA CARLOS ALBERTO
AUSENTE,14,CADENA VÉLEZ KARLA GABRIELA
AUSENTE,19,TERÁN SARZOSA SEGUNDO FAUSTO
AUSENTE,26,CUESTA SANTANA ESTHER ADELINA
AUSENTE,30,ESPINOSA ANDRADE AUGUSTO XAVIER
AUSENTE,32,GARCÍA GAIBOR CARMEN MERCEDES
AUSENTE,43,MUÑOZ LÓPEZ CHRISTIAN PABEL
AUSENTE,46,ORELLANA ROMÁN ROSA GINA
AUSENTE,48,PEÑA PACHECO XIMENA DEL ROCÍO
AUSENTE,50,ANDRADE VILLAPRADO NELLY LISSETH
AUSENTE,52,QUIJIJE DELGADO LUIS RAFAEL
AUSENTE,53,QUIÑONEZ OCAMPO JULIO CÉSAR
AUSENTE,56,SALAZAR CEDEÑO GUADALUPE DOLORES
AUSENTE,59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA
AUSENTE,63,VELIN CORTÉS JUAN PABLO
AUSENTE,64,VERA FLORES WENDY VANESSA
AUSENTE,68,YAR ARAUJO JUAN CARLOS
AUSENTE,76,ZAMBRANO CASTRO NORALMA ELIZABETH
AUSENTE,83,CARRIÓN MORENO CÉSAR ATAULFO
AUSENTE,93,CUESTA ORELLANA MARÍA DE LOURDES
AUSENTE,101,DONOSO CHIRIBOGA PATRICIO
AUSENTE,105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS
AUSENTE,106,ZAMBRANO VERA MARIANO
AUSENTE,113,TORRES COBO LUIS ESTEBAN
AUSENTE,114,LARREÁTEGUI FABARA MARÍA GABRIELA
AUSENTE,115,SALTOS MOREIRA DIANA GABRIELA
AUSENTE,116,VERA CALDERÓN SILVIA LORENA
AUSENTE,121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN
AUSENTE,124,PUANCHIR PAYASHÑA TITO PEDRO
AUSENTE,126,SOLÓRZANO SARRIA CÉSAR FAUSTO
AUSENTE,132,ROMERO LOAYZA FRANCO SEGUNDO
AUSENTE,133,SIMBAÑA VILLARREAL ABDÓN MARCELO
AUSENTE,135,VERA MENDOZA TANLLY JANELA
AUSENTE,136,VILLAMAR JÁCOME PEDRO FABRICIO
AUSENTE,137,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ
