curul,asambleista,voto
1,ABAD VELEZ RAUL,AUSENTE
7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,AUSENTE
10,VITERI LOPEZ CHRISTIAN HUMBERTO,AUSENTE
13,BENAVIDES ZAMBRANO ZOILA TERESA,AUSENTE
14,BERGMANN REYNA CARLOS ALBERTO,AUSENTE
21,CARRION MARIA JOSE,AUSENTE
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,AUSENTE
27,DELGADO GUTIERREZ ALEXANDRA ISABEL,AUSENTE
28,CORDOVA ENCALADA EDGAR EDUARDO,AUSENTE
34,FALCONI LOQUI EVELYN PAMELA,AUSENTE
37,MENDOZA DANIEL ISAAC,AUSENTE
40,GONZALEZ SERRANO MIRYAM CATARINA,AUSENTE
43,JARAMILLO RODRIGUEZ VICTOR HUGO,AUSENTE
47,MOSQUERA YANEZ ISABEL PIEDAD,AUSENTE
48,ISSA WAGNER NICOLAS JOSE,AUSENTE
51,ORTIZ GASPAR ESTHER FLAVIA,AUSENTE
52,REYES MACHUCA EFREN RODRIGO,AUSENTE
62,PADRON SAETEROS GLADYS PAULINA,AUSENTE
63,BRITO MENDOZA MONICA CRISTINA,AUSENTE
65,PEÑA PACHECO XIMENA DEL ROCIO,AUSENTE
70,JIJON BUENDIA ITALIA LUISA,AUSENTE
71,RIVERO DOGUER ANGEL ARMANDO,AUSENTE
73,REINOSO LESCANO MARIA ELIZABETH,AUSENTE
75,ARIAS FERNANDEZ VERONICA ELIZABETH,AUSENTE
76,RODRIGUEZ DELGADO MARIA VERONICA,AUSENTE
79,ANDRADE SOLORZANO LUIS ALBERTO,AUSENTE
81,MATIAS APOLINARIO RITA AZUCENA,AUSENTE
84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,AUSENTE
85,MORAN AMALIA,AUSENTE
88,DIAZ COKA MARIA GABRIELA,AUSENTE
97,VASCONEZ ARTEAGA ANNY MARLLELY,AUSENTE
99,PACHECO ORDOÑEZ BAYRON EDUARDO,AUSENTE
104,MONCAYO CEVALLOS JOSE RICARDO,AUSENTE
106,SOLORZANO MANUEL ANTONIO,AUSENTE
107,ARGUELLO TROYA BLANCA AZUCENA,AUSENTE
114,SOLORZANO SARRIA CESAR FAUSTO,AUSENTE
118,SALGADO RIVADENEIRA DIEGO,AUSENTE
126,ZAMBRANO CASTRO NORALMA ELIZABETH,AUSENTE
128,ZAPATA MANTILLA JOSE LEONIDAS,AUSENTE
131,CUCALON CAMACHO HENRY EDUARDO,AUSENTE
136,SERRANO VALLADARES SAADIN ALFREDO,AUSENTE
137,KRONFLE GOMEZ MARIA CRISTINA,AUSENTE
2,MORALES POZO LENIN ALBERTO,SI
8,MUÑOZ VICUÑA MARIANGEL,SI
17,BUSTAMANTE PONCE FERNANDO XAVIER,SI
53,LARRIVA ALVARADO OSCAR OSWALDO,SI
58,MUÑOZ AVENDAÑO ROSA ELVIRA,SI
74,GUZMAN SEGOVIA JOSE FRANCISCO,SI
80,BUSTOS CHILIQUINGA ARCADIO,SI
82,LANDAZURI CORDOVA SANDRA SUSANA,SI
83,ACACHO GONZALEZ PEPE LUIS,SI
89,FIERRO OVIEDO PACO,SI
90,GUALAN JAPA MILTON RODRIGO,SI
91,ORELLANA MARQUINEZ MAGALI MARGOT,SI
92,UMAJINGA GUAMAN CESAR,SI
93,TIBAN GUALA LOURDES LICENIA,SI
100,GUTIERREZ BORBUA FAUSTO GILMAR,SI
101,AUQUILLA ORTEGA RAUL VICENTE,SI
102,CHICAIZA TOAPANTA WILSON ALFONSO,SI
103,DONOSO CHIRIBOGA PATRICIO,SI
105,MOREIRA MACIAS GRACE HOLANDA,SI
112,VILEMA FREIRE ANGEL RAMIRO,SI
113,POSSO SALGADO LUIS ANTONIO,SI
115,MONTAÑO VALENCIA MAE,SI
116,MORETA PANCHEZ MIGUEL ANGEL,SI
117,LLANES SUAREZ HENRY MANUEL,SI
119,MEDINA TAMBACO EMILY JESUS,SI
120,TORRES TORRES LUIS FERNANDO,SI
129,URIBE LOPEZ FANNY ESTHER,SI
130,TAPIA LOMBEYDA LUIS FERNANDO,SI
132,REYES HIDALGO CRISTINA EUGENIA,SI
133,TACLE GALARRAGA MOISES FERNANDO,SI
134,ROMERO LOAYZA FRANCO SEGUNDO,SI
135,TERAN SALCEDO RAMON FORTUNATO,SI
20,CARRILLO BETTY,NO
3,AGUILAR PLACIDO ARMANDO,ABSTENCION
4,HAGO CELI FRANCISCO WAIKING,ABSTENCION
5,AGUIRRE HIDALGO DORA ANADELA,ABSTENCION
6,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO,ABSTENCION
9,ANDINO REINOSO MAURO EDMUNDO,ABSTENCION
11,ARIAS RAMIREZ ALBERTO JESUS,ABSTENCION
12,VILLAMAR CASAL JOSE LEONIDAS,ABSTENCION
15,BORJA PEREZ GALO,ABSTENCION
16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,ABSTENCION
18,CALDERON SALTOS RICHARD OSWALDO,ABSTENCION
19,CALLE ANDRADE MARIA AUGUSTA,ABSTENCION
22,CARVAJAL AGUIRRE MIGUEL ANGEL,ABSTENCION
23,BRAVO RAMIREZ MARIA LORENA,ABSTENCION
24,CONSTANTE NIETO MARIANA DE LAS MERCEDES,ABSTENCION
26,CHAVEZ CANALES HOLGER EZEQUIEL,ABSTENCION
