voto,curul,asambleista
AUSENTE,26,CUESTA SANTANA ESTHER ADELINA
AUSENTE,32,GARCÍA GAIBOR CARMEN MERCEDES
AUSENTE,36,GUEVARA VILLACRÉS VERÓNICA MARGARITA
AUSENTE,41,MELO GARZÓN ESTEBAN ANDRÉS
AUSENTE,60,ALEMÁN MARMOL MÓNICA ROCÍO
AUSENTE,66,VILLALVA MIRANDA LIRA DE LA PAZ
AUSENTE,67,VITERI GUALINGA CARLOS ELOY
AUSENTE,77,AZUERO RODAS ELISEO ALEXIS
AUSENTE,93,CUESTA ORELLANA MARÍA DE LOURDES
AUSENTE,122,GARCIA CANO LUIGI FRANCISCO
AUSENTE,136,VILLAMAR JÁCOME PEDRO FABRICIO
SI,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
SI,3,SERRANO SALGADO JOSÉ RICARDO
SI,4,TORRES CASTILLO JACKSON GUILLERMO
SI,5,ARIAS RAMÍREZ ALBERTO JESÚS
SI,6,ARREGUI RUEDA MARCIA CECILIA
SI,7,ARTEAGA MUÑOZ KARINA CECILIA
SI,8,BENAVIDES ZAMBRANO ZOILA TERESA
SI,9,BERGMANN REYNA CARLOS ALBERTO
SI,10,COLLAGUAZO RODRIGO
SI,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
SI,13,CABEZAS GUERRERO ELIZABETH ENRIQUETA
SI,14,CADENA VÉLEZ KARLA GABRIELA
SI,16,CAMBALA MONTECE CARLOS ALBERTO
SI,18,CARRIÓN CEVALLOS MARÍA JOSÉ
SI,19,VALLEJO JARAMILLO NORMA MARLENE
SI,20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
SI,21,GREFA AVILEZ FLAVIO PATRICIO
SI,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
SI,24,COROZO AYOVÍ JORGE WILBER
SI,25,CUESTA RÍOS LIUBA ELISA
SI,27,DOUMET CHEDRAUI MICHEL ANDRÉS
SI,31,FLOR GIL BRENDA AZUCENA
SI,34,GARZÓN RICAURTE WILLIAM ANTONIO
SI,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
SI,38,LITARDO CAICEDO CÉSAR ERNESTO
SI,40,MARÍN AGUIRRE ANA BELÉN
SI,42,MENDOZA ARÉVALO DANIEL ISAAC
SI,45,OCHOA MORANTE MANUEL ALFREDO
SI,46,ORELLANA ROMÁN ROSA GINA
SI,47,PALACIOS VELÁSQUEZ SONIA LUCRECIA
SI,48,PEÑA PACHECO XIMENA DEL ROCÍO
SI,49,PLAZA CASTILLO LENIN
SI,50,POMA HERRERA YOFRE MARTÍN
SI,53,QUIÑONEZ OCAMPO JULIO CÉSAR
SI,56,SALAZAR CEDEÑO GUADALUPE DOLORES
SI,57,SALGADO ANDRADE SILVIA BETZABETH
SI,59,SÁNCHEZ REYES MONTGOMERY
SI,63,VELIN CORTÉS JUAN PABLO
SI,65,VERA RODRÍGUEZ CARLOS ALFREDO
SI,68,BASTIDAS GUERRA BRENDA DANIELA
SI,69,YUNDA MACHADO JORGE HOMERO
SI,70,ZAMBRANO ARTEAGA JOSE RICARDO
SI,71,ANDRADE MUÑOZ WILMA PIEDAD
SI,72,ASÁN WONSANG JOSÉ FRANCISCO
