voto,curul,asambleista
AUSENTE,7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO
AUSENTE,11,ARIAS RAMIREZ ALBERTO JESUS
AUSENTE,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
AUSENTE,20,CARRILLO BETTY
AUSENTE,21,CARRION MARIA JOSE
AUSENTE,23,CASSINELLI CALI JUAN CARLOS
AUSENTE,26,CHAVEZ CANALES HOLGER EZEQUIEL
AUSENTE,28,CORDOVA ENCALADA EDGAR EDUARDO
AUSENTE,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
AUSENTE,38,GARZON RICAURTE WILLIAM ANTONIO
AUSENTE,42,GUAMANGATE ANTE LUIS GILBERTO
AUSENTE,44,TORRES PINEDA CLINTON ELIUD
AUSENTE,46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO
AUSENTE,48,CRUZ SALAZAR FRANCISCA GABRIELA
AUSENTE,53,JAIGUA ALVARADO CELIA MARIA
AUSENTE,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
AUSENTE,70,JIJON BUENDIA ITALIA LUISA
AUSENTE,71,RIVERO DOGUER ANGEL ARMANDO
AUSENTE,72,MEDINA MERA VICTOR CLEMENTE
AUSENTE,74,AGUILAR TORRES MANUEL RAMIRO
AUSENTE,75,ARIAS FERNANDEZ VERONICA ELIZABETH
AUSENTE,77,SAENZ DE VITERI LAUTARO ENRIQUE
AUSENTE,79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ
AUSENTE,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
AUSENTE,88,DIAZ COKA MARIA GABRIELA
AUSENTE,93,TIBAN GUALA LOURDES LICENIA
AUSENTE,99,PACHECO ORDOÑEZ BAYRON EDUARDO
AUSENTE,113,POSSO SALGADO LUIS ANTONIO
AUSENTE,128,SERRANO SEGURA GRACE MARISOL
AUSENTE,132,REYES HIDALGO CRISTINA EUGENIA
AUSENTE,137,KRONFLE GOMEZ MARIA CRISTINA
SI,1,ABAD VELEZ RAUL
SI,2,ACERO LANCHIMBA ESTHELA LILIANA
SI,3,AGUILAR PLACIDO ARMANDO
SI,4,MACHUCA MOSCOSO LINDA MARICELA
SI,5,ORTIZ LARA LEONARDO
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,8,MUÑOZ VICUÑA MARIANGEL
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,10,MONGE ESPINEL LUIS HUMBERTO
SI,12,ARREGUI RUEDA MARCIA CECILIA
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,14,MORENO INTRIAGO MARIA LUISA
SI,15,BORJA PEREZ GALO
SI,17,BUSTAMANTE PONCE FERNANDO XAVIER
SI,18,CALDERON SALTOS RICHARD OSWALDO
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,22,CARVAJAL AGUIRRE MIGUEL ANGEL
SI,24,CONSTANTE NIETO MARIANA DE LAS MERCEDES
SI,25,OLAYA LIDER
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,29,CUESTA RIOS LIUBA ELISA
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,32,PIÑAN CAJAS MARIA ALEGRIA
SI,33,PALACIOS CESAR
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,35,GAGLIARDO LOOR GASTON
SI,36,DE LA TORRE RAMIREZ PABLO ANTONIO
SI,37,LARREA VITERI LIDICE VANESSA
SI,39,MACAS JOSE LUIS
SI,40,GONZALEZ SERRANO MIRYAM CATARINA
SI,41,GUAMAN CASTRO ALEX FRANCISCO
SI,43,GUDIÑO MENA ZOBEIDA GUISELA
SI,45,RODAS MARCA CARLOS EDUARDO
SI,47,MOSQUERA YANEZ ISABEL PIEDAD
SI,49,JEREZ PILLA BETTY MARICELA
SI,50,SILVA MALDONADO SOFIA IRENE
SI,51,ORTIZ GASPAR ESTHER FLAVIA
SI,52,REYES MACHUCA EFREN RODRIGO
SI,54,LEDESMA ZAMORA OSCAR ALFONSO
SI,55,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,56,MORENO CHIRIBOGA AMPARO DIANA
SI,57,TOBAR NUÑEZ RAUL IGNACIO
SI,58,MUÑOZ AVENDAÑO ROSA ELVIRA
SI,59,ALVARADO CARRION ROSANA
SI,60,OCLES PADILLA ALEXANDRA
SI,61,CAZA TIPANTA HUGO RENE
SI,62,PADRON SAETEROS GLADYS PAULINA
SI,63,BRITO MENDOZA MONICA CRISTINA
SI,64,PEÑA CARRASCO DIANA LUCIA
SI,65,PEÑA PACHECO XIMENA DEL ROCIO
SI,67,PONCE LEON XIMENA MERCEDES
SI,68,PROAÑO CIFUENTES ROBERTH MAURICIO
SI,69,FARFAN APONTE RICHARD WILSON
SI,73,VELASTEGUI RAMOS LEONARDO DARIO
SI,76,RODRIGUEZ DELGADO MARIA VERONICA
SI,78,SUBIA BARREIRO BOLIVAR STALIN
SI,80,BUSTOS CHILIQUINGA ARCADIO
SI,81,MATIAS APOLINARIO RITA AZUCENA
SI,82,YANDUN POZO CASTULO RENE
SI,83,ACACHO GONZALEZ PEPE LUIS
SI,85,MOYA DUQUE HERMAN ANIBAL
SI,86,ALEMAN MARMOL MONICA ROCIO
SI,87,SOLANO MORENO ALEX FABIAN
SI,89,FIERRO OVIEDO PACO
SI,90,GUALAN JAPA MILTON RODRIGO
SI,91,YANZA MANUEL
SI,92,UMAJINGA GUAMAN CESAR
SI,94,TERAN SARZOSA SEGUNDO FAUSTO
SI,95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN
SI,96,VALLE PINARGOTE BAIRON LEONARDO
SI,97,COLLAGUAZO RODRIGO
SI,98,INTRIAGO MACIAS CARMEN ELENA
SI,100,GUTIERREZ BORBUA FAUSTO GILMAR
SI,101,AUQUILLA ORTEGA RAUL VICENTE
SI,102,CHICAIZA TOAPANTA WILSON ALFONSO
SI,103,DONOSO CHIRIBOGA PATRICIO
SI,104,MONCAYO CEVALLOS JOSE RICARDO
SI,105,MOREIRA MACIAS GRACE HOLANDA
SI,106,VELA CHERONI MARIA SOLEDAD
SI,107,ARGUELLO TROYA BLANCA AZUCENA
SI,108,VELASCO ENRIQUEZ CARLOS ALBERTO
SI,109,VELIZ BRIONES JOSE FELIX
SI,110,OCHOA MORANTE MANUEL ALFREDO
SI,111,VICUÑA MUÑOZ MARIA ALEJANDRA
SI,112,VILEMA FREIRE ANGEL RAMIRO
SI,114,AGUINDA TAPUY DIANA YOLANDA
SI,115,MONTAÑO VALENCIA MAE
SI,116,MORETA PANCHEZ MIGUEL ANGEL
SI,117,LLANES SUAREZ HENRY MANUEL
SI,118,SALGADO RIVADENEIRA DIEGO
SI,119,CHICA ARTEAGA GUNTARD PAVEL
SI,120,LOPEZ COBO MARIA JOSE
SI,121,ALEJANDRO MEDINA CRISTINA SORAYA
SI,122,VINTIMILLA JARRIN DIEGO ARMANDO
SI,123,VITERI GUALINGA CARLOS ELOY
SI,124,ZAMBRANO ARTEAGA JOSE RICARDO
SI,125,ZAMBRANO CABANILLA EDUARDO ALFONSO
SI,126,ZAMBRANO CASTRO NORALMA ELIZABETH
SI,127,ZAMBRANO CHACHA ALBERTO ALEXANDER
SI,129,URIBE LOPEZ FANNY ESTHER
SI,130,MERA RODRIGUEZ MARIA PAULINA
SI,131,CUCALON CAMACHO HENRY EDUARDO
SI,133,TACLE GALARRAGA MOISES FERNANDO
SI,134,ROMERO LOAYZA FRANCO SEGUNDO
SI,135,TERAN SALCEDO RAMON FORTUNATO
SI,136,OÑATE LOMBEIBA WIMPER BOLIVAR
